datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,db7,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,1996.97,ssb,1
hudi,spark,q1_1,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2124.27,ssb,1
hudi,spark,q2_1,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2240.56,ssb,1
hudi,spark,q2_2,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,1599.87,ssb,1
hudi,spark,q4_1,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,1507.55,ssb,1
hudi,spark,q4_2,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,4975.14,ssb,1
hudi,spark,q4_3,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2820.32,ssb,1
hudi,spark,db1,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db10,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db11,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2679.5,ssb,1
hudi,spark,db14,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db15,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1868.56,ssb,1
hudi,spark,db16,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2505.92,ssb,1
hudi,spark,db17,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,4178.83,ssb,1
hudi,spark,db18,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,3706.46,ssb,1
hudi,spark,db19,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db2,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db21,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db3,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1628.79,ssb,1
hudi,spark,db5,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db6,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2432.32,ssb,1
hudi,spark,db7,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,6114.95,ssb,1
hudi,spark,q1_1,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1988.65,ssb,1
hudi,spark,q2_1,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,q2_2,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2892.91,ssb,1
hudi,spark,q4_1,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,q4_2,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2460.73,ssb,1
hudi,spark,q4_3,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,3182.63,ssb,1
hudi,spark,db1,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2834.78,ssb,1
hudi,spark,db10,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db11,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2543.68,ssb,1
hudi,spark,db14,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1675.1,ssb,1
hudi,spark,db15,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1980.44,ssb,1
hudi,spark,db16,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2620.08,ssb,1
hudi,spark,db17,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db18,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3510.34,ssb,1
hudi,spark,db19,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db2,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db21,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,db3,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4175.99,ssb,1
hudi,spark,db5,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2144.16,ssb,1
hudi,spark,db6,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1528.12,ssb,1
hudi,spark,db7,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2153.93,ssb,1
hudi,spark,q1_1,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2226.03,ssb,1
hudi,spark,q2_1,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1500.29,ssb,1
hudi,spark,q2_2,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1929.32,ssb,1
hudi,spark,q4_1,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2743.3,ssb,1
hudi,spark,q4_2,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3404.88,ssb,1
hudi,spark,q4_3,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2138.04,ssb,1
hudi,spark,db1,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db10,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,4902.24,ssb,1
hudi,spark,db11,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db14,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,2317.8,ssb,1
hudi,spark,db15,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db16,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db17,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db18,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1809.12,ssb,1
hudi,spark,db19,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db2,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,4492.59,ssb,1
hudi,spark,db21,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,2144.21,ssb,1
hudi,spark,db3,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1868.81,ssb,1
hudi,spark,db5,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,2634.78,ssb,1
hudi,spark,db6,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,4170.1,ssb,1
hudi,spark,db7,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,3267.35,ssb,1
hudi,spark,q1_1,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,3960.06,ssb,1
hudi,spark,q2_1,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,2993.89,ssb,1
hudi,spark,q2_2,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,3213.33,ssb,1
hudi,spark,q4_1,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,4892.03,ssb,1
hudi,spark,q4_2,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,q4_3,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,4811.26,ssb,1
hudi,spark,db1,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5815.36,ssb,1
hudi,spark,db10,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2482.75,ssb,1
hudi,spark,db11,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2855.67,ssb,1
hudi,spark,db14,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db15,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3798.13,ssb,1
hudi,spark,db16,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3687.63,ssb,1
hudi,spark,db17,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4024.74,ssb,1
hudi,spark,db18,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4474.29,ssb,1
hudi,spark,db19,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3325.25,ssb,1
hudi,spark,db2,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3539.93,ssb,1
hudi,spark,db21,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2653.94,ssb,1
hudi,spark,db3,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db5,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db6,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5715.41,ssb,1
hudi,spark,db7,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,q1_1,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,8620.71,ssb,1
hudi,spark,q2_1,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,q2_2,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2367.22,ssb,1
hudi,spark,q4_1,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,q4_2,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1692.62,ssb,1
hudi,spark,q4_3,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3186.79,ssb,1
hudi,spark,db1,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,3685.19,ssb,1
hudi,spark,db10,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2863.24,ssb,1
hudi,spark,db11,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2099.55,ssb,1
hudi,spark,db14,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2037.08,ssb,1
hudi,spark,db15,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2441.37,ssb,1
hudi,spark,db16,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2435.35,ssb,1
hudi,spark,db17,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1746.08,ssb,1
hudi,spark,db18,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2802.02,ssb,1
hudi,spark,db19,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2023.62,ssb,1
hudi,spark,db2,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,3116.2,ssb,1
hudi,spark,db21,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2060.35,ssb,1
hudi,spark,db3,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1591.61,ssb,1
hudi,spark,db5,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1888.02,ssb,1
hudi,spark,db6,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2961.62,ssb,1
hudi,spark,db7,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1500.29,ssb,1
hudi,spark,q1_1,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,6066.09,ssb,1
hudi,spark,q2_1,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1700.58,ssb,1
hudi,spark,q2_2,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1951.94,ssb,1
hudi,spark,q4_1,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2858.57,ssb,1
hudi,spark,q4_2,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2466.01,ssb,1
hudi,spark,q4_3,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2806.09,ssb,1
hudi,spark,db1,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1892.14,ssb,1
hudi,spark,db10,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db11,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3145.1,ssb,1
hudi,spark,db14,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db15,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1805.3,ssb,1
hudi,spark,db16,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2970.87,ssb,1
hudi,spark,db17,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2305.68,ssb,1
hudi,spark,db18,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4187.1,ssb,1
hudi,spark,db19,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db2,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db21,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db3,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3816.01,ssb,1
hudi,spark,db5,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db6,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db7,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4526.66,ssb,1
hudi,spark,q1_1,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,q2_1,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,q2_2,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2084.44,ssb,1
hudi,spark,q4_1,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,q4_2,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3544.86,ssb,1
