datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,db2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,1500.29,ssb,1
hudi,presto,db21,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,2471.85,ssb,1
hudi,presto,db3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,1500.29,ssb,1
hudi,presto,db5,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,8341.76,ssb,1
hudi,presto,db6,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,1877.2,ssb,1
hudi,presto,db7,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,1535.82,ssb,1
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,1500.29,ssb,1
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,2524.06,ssb,1
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,1500.29,ssb,1
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,1989.81,ssb,1
hudi,presto,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,10868.42,ssb,1
hudi,presto,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,12815.6,ssb,1
hudi,presto,db1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,1936.55,ssb,1
hudi,presto,db10,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2434.65,ssb,1
hudi,presto,db11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,4952.42,ssb,1
hudi,presto,db14,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2614.18,ssb,1
hudi,presto,db15,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2272.44,ssb,1
hudi,presto,db16,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2947.12,ssb,1
hudi,presto,db17,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2136.01,ssb,1
hudi,presto,db18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,3558.14,ssb,1
hudi,presto,db19,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2916.41,ssb,1
hudi,presto,db2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2842.86,ssb,1
hudi,presto,db21,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2336.68,ssb,1
hudi,presto,db3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2475.86,ssb,1
hudi,presto,db5,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,3337.41,ssb,1
hudi,presto,db6,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2737.18,ssb,1
hudi,presto,db7,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,2809.31,ssb,1
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,4185.8,ssb,1
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,3909.6,ssb,1
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,1587.87,ssb,1
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,3516.46,ssb,1
hudi,presto,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,5656.72,ssb,1
hudi,presto,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=24,5985.71,ssb,1
hudi,presto,db1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,5178.7,ssb,1
hudi,presto,db10,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,4155.64,ssb,1
hudi,presto,db11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,1536.53,ssb,1
hudi,presto,db14,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,3078.76,ssb,1
hudi,presto,db15,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,1931.9,ssb,1
hudi,presto,db16,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,2840.34,ssb,1
hudi,presto,db17,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,3155.77,ssb,1
hudi,presto,db18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,1866.7,ssb,1
hudi,presto,db19,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,3355.53,ssb,1
hudi,presto,db2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,2672.15,ssb,1
hudi,presto,db21,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,4302.03,ssb,1
hudi,presto,db3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,3517.75,ssb,1
hudi,presto,db5,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,2359.42,ssb,1
hudi,presto,db6,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,3108.32,ssb,1
hudi,presto,db7,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,3761.84,ssb,1
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,3548.12,ssb,1
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,4637.17,ssb,1
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,4442.76,ssb,1
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,2611.6,ssb,1
hudi,presto,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,3425.71,ssb,1
hudi,presto,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,2283.1,ssb,1
hudi,presto,db1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2931.73,ssb,1
hudi,presto,db10,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2594.86,ssb,1
hudi,presto,db11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,1768.27,ssb,1
hudi,presto,db14,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3034.21,ssb,1
hudi,presto,db15,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2162.89,ssb,1
hudi,presto,db16,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2499.34,ssb,1
hudi,presto,db17,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2679.58,ssb,1
hudi,presto,db18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2459.43,ssb,1
hudi,presto,db19,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3431.91,ssb,1
hudi,presto,db2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3829.35,ssb,1
hudi,presto,db21,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3086.43,ssb,1
hudi,presto,db3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4874.28,ssb,1
hudi,presto,db5,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,1974.5,ssb,1
hudi,presto,db6,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4161.33,ssb,1
hudi,presto,db7,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3342.49,ssb,1
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6319.31,ssb,1
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,5157.03,ssb,1
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3635.8,ssb,1
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3372.58,ssb,1
hudi,presto,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3799.43,ssb,1
hudi,presto,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2410.72,ssb,1
hudi,presto,db1,16;200;20;18;18;32;32,4057.0,ssb,1
hudi,presto,db10,16;200;20;18;18;32;32,3699.0,ssb,1
hudi,presto,db11,16;200;20;18;18;32;32,1175.0,ssb,1
hudi,presto,db12,16;200;20;18;18;32;32,1244.0,ssb,1
hudi,presto,db13,16;200;20;18;18;32;32,1196.0,ssb,1
hudi,presto,db14,16;200;20;18;18;32;32,1048.0,ssb,1
hudi,presto,db15,16;200;20;18;18;32;32,1332.0,ssb,1
hudi,presto,db16,16;200;20;18;18;32;32,862.0,ssb,1
hudi,presto,db17,16;200;20;18;18;32;32,1750.0,ssb,1
hudi,presto,db18,16;200;20;18;18;32;32,2594.0,ssb,1
hudi,presto,db19,16;200;20;18;18;32;32,885.0,ssb,1
hudi,presto,db2,16;200;20;18;18;32;32,1087.0,ssb,1
hudi,presto,db20,16;200;20;18;18;32;32,1027.0,ssb,1
hudi,presto,db21,16;200;20;18;18;32;32,4657.0,ssb,1
hudi,presto,db22,16;200;20;18;18;32;32,684.0,ssb,1
hudi,presto,db3,16;200;20;18;18;32;32,1338.0,ssb,1
hudi,presto,db4,16;200;20;18;18;32;32,762.0,ssb,1
hudi,presto,db5,16;200;20;18;18;32;32,2211.0,ssb,1
hudi,presto,db6,16;200;20;18;18;32;32,531.0,ssb,1
hudi,presto,db7,16;200;20;18;18;32;32,2239.0,ssb,1
hudi,presto,db8,16;200;20;18;18;32;32,2257.0,ssb,1
hudi,presto,db9,16;200;20;18;18;32;32,2444.0,ssb,1
hudi,presto,db1,16;200;20;18;18;32;32,4597.0,ssb,1
hudi,presto,db10,16;200;20;18;18;32;32,4860.0,ssb,1
hudi,presto,db11,16;200;20;18;18;32;32,4267.0,ssb,1
hudi,presto,db12,16;200;20;18;18;32;32,2086.0,ssb,1
hudi,presto,db13,16;200;20;18;18;32;32,2081.0,ssb,1
hudi,presto,db14,16;200;20;18;18;32;32,1100.0,ssb,1
hudi,presto,db15,16;200;20;18;18;32;32,2212.0,ssb,1
hudi,presto,db16,16;200;20;18;18;32;32,2020.0,ssb,1
hudi,presto,db17,16;200;20;18;18;32;32,2435.0,ssb,1
hudi,presto,db18,16;200;20;18;18;32;32,3701.0,ssb,1
hudi,presto,db19,16;200;20;18;18;32;32,1421.0,ssb,1
hudi,presto,db2,16;200;20;18;18;32;32,3102.0,ssb,1
hudi,presto,db20,16;200;20;18;18;32;32,2246.0,ssb,1
hudi,presto,db21,16;200;20;18;18;32;32,7441.0,ssb,1
hudi,presto,db22,16;200;20;18;18;32;32,866.0,ssb,1
hudi,presto,db3,16;200;20;18;18;32;32,1844.0,ssb,1
hudi,presto,db4,16;200;20;18;18;32;32,1284.0,ssb,1
hudi,presto,db5,16;200;20;18;18;32;32,3168.0,ssb,1
hudi,presto,db6,16;200;20;18;18;32;32,533.0,ssb,1
hudi,presto,db7,16;200;20;18;18;32;32,3503.0,ssb,1
hudi,presto,db8,16;200;20;18;18;32;32,4323.0,ssb,1
hudi,presto,db9,16;200;20;18;18;32;32,3751.0,ssb,1
hudi,presto,db1,16;200;20;18;18;32;32,4057.0,ssb,1
hudi,presto,db10,16;200;20;18;18;32;32,3699.0,ssb,1
hudi,presto,db11,16;200;20;18;18;32;32,1175.0,ssb,1
hudi,presto,db12,16;200;20;18;18;32;32,1244.0,ssb,1
hudi,presto,db13,16;200;20;18;18;32;32,1196.0,ssb,1
hudi,presto,db14,16;200;20;18;18;32;32,1048.0,ssb,1
hudi,presto,db15,16;200;20;18;18;32;32,1332.0,ssb,1
hudi,presto,db16,16;200;20;18;18;32;32,862.0,ssb,1
hudi,presto,db17,16;200;20;18;18;32;32,1750.0,ssb,1
hudi,presto,db18,16;200;20;18;18;32;32,2594.0,ssb,1
hudi,presto,db19,16;200;20;18;18;32;32,885.0,ssb,1
hudi,presto,db2,16;200;20;18;18;32;32,1087.0,ssb,1
hudi,presto,db20,16;200;20;18;18;32;32,1027.0,ssb,1
hudi,presto,db21,16;200;20;18;18;32;32,4657.0,ssb,1
hudi,presto,db22,16;200;20;18;18;32;32,684.0,ssb,1
hudi,presto,db3,16;200;20;18;18;32;32,1338.0,ssb,1
hudi,presto,db4,16;200;20;18;18;32;32,762.0,ssb,1
hudi,presto,db5,16;200;20;18;18;32;32,2211.0,ssb,1
hudi,presto,db6,16;200;20;18;18;32;32,531.0,ssb,1
hudi,presto,db7,16;200;20;18;18;32;32,2239.0,ssb,1
hudi,presto,db8,16;200;20;18;18;32;32,2257.0,ssb,1
hudi,presto,db9,16;200;20;18;18;32;32,2444.0,ssb,1
hudi,presto,db1,20;198;136;9;36;512;1784,4597.0,ssb,1
hudi,presto,db10,20;198;136;9;36;512;1784,4860.0,ssb,1
hudi,presto,db11,20;198;136;9;36;512;1784,4267.0,ssb,1
hudi,presto,db12,20;198;136;9;36;512;1784,2086.0,ssb,1
hudi,presto,db13,20;198;136;9;36;512;1784,2081.0,ssb,1
hudi,presto,db14,20;198;136;9;36;512;1784,1100.0,ssb,1
hudi,presto,db15,20;198;136;9;36;512;1784,2212.0,ssb,1
hudi,presto,db16,20;198;136;9;36;512;1784,2020.0,ssb,1
hudi,presto,db17,20;198;136;9;36;512;1784,2435.0,ssb,1
hudi,presto,db18,20;198;136;9;36;512;1784,3701.0,ssb,1
hudi,presto,db19,20;198;136;9;36;512;1784,1421.0,ssb,1
hudi,presto,db2,20;198;136;9;36;512;1784,3102.0,ssb,1
hudi,presto,db20,20;198;136;9;36;512;1784,2246.0,ssb,1
hudi,presto,db21,20;198;136;9;36;512;1784,7441.0,ssb,1
hudi,presto,db22,20;198;136;9;36;512;1784,866.0,ssb,1
hudi,presto,db3,20;198;136;9;36;512;1784,1844.0,ssb,1
hudi,presto,db4,20;198;136;9;36;512;1784,1284.0,ssb,1
hudi,presto,db5,20;198;136;9;36;512;1784,3168.0,ssb,1
hudi,presto,db6,20;198;136;9;36;512;1784,533.0,ssb,1
hudi,presto,db7,20;198;136;9;36;512;1784,3503.0,ssb,1
hudi,presto,db8,20;198;136;9;36;512;1784,4323.0,ssb,1
hudi,presto,db9,20;198;136;9;36;512;1784,3751.0,ssb,1
hudi,presto,db1,16;200;20;18;18;32;32,4057.0,ssb,1
hudi,presto,db10,16;200;20;18;18;32;32,3699.0,ssb,1
hudi,presto,db11,16;200;20;18;18;32;32,1175.0,ssb,1
hudi,presto,db12,16;200;20;18;18;32;32,1244.0,ssb,1
hudi,presto,db13,16;200;20;18;18;32;32,1196.0,ssb,1
hudi,presto,db14,16;200;20;18;18;32;32,1048.0,ssb,1
hudi,presto,db15,16;200;20;18;18;32;32,1332.0,ssb,1
hudi,presto,db16,16;200;20;18;18;32;32,862.0,ssb,1
hudi,presto,db17,16;200;20;18;18;32;32,1750.0,ssb,1
hudi,presto,db18,16;200;20;18;18;32;32,2594.0,ssb,1
hudi,presto,db19,16;200;20;18;18;32;32,885.0,ssb,1
hudi,presto,db2,16;200;20;18;18;32;32,1087.0,ssb,1
hudi,presto,db20,16;200;20;18;18;32;32,1027.0,ssb,1
hudi,presto,db21,16;200;20;18;18;32;32,4657.0,ssb,1
hudi,presto,db22,16;200;20;18;18;32;32,684.0,ssb,1
hudi,presto,db3,16;200;20;18;18;32;32,1338.0,ssb,1
hudi,presto,db4,16;200;20;18;18;32;32,762.0,ssb,1
hudi,presto,db5,16;200;20;18;18;32;32,2211.0,ssb,1
hudi,presto,db6,16;200;20;18;18;32;32,531.0,ssb,1
hudi,presto,db7,16;200;20;18;18;32;32,2239.0,ssb,1
hudi,presto,db8,16;200;20;18;18;32;32,2257.0,ssb,1
hudi,presto,db9,16;200;20;18;18;32;32,2444.0,ssb,1
hudi,presto,db1,20;198;136;9;36;512;1784,4597.0,ssb,1
hudi,presto,db10,20;198;136;9;36;512;1784,4860.0,ssb,1
hudi,presto,db11,20;198;136;9;36;512;1784,4267.0,ssb,1
hudi,presto,db12,20;198;136;9;36;512;1784,2086.0,ssb,1
hudi,presto,db13,20;198;136;9;36;512;1784,2081.0,ssb,1
hudi,presto,db14,20;198;136;9;36;512;1784,1100.0,ssb,1
hudi,presto,db15,20;198;136;9;36;512;1784,2212.0,ssb,1
hudi,presto,db16,20;198;136;9;36;512;1784,2020.0,ssb,1
hudi,presto,db17,20;198;136;9;36;512;1784,2435.0,ssb,1
hudi,presto,db18,20;198;136;9;36;512;1784,3701.0,ssb,1
hudi,presto,db19,20;198;136;9;36;512;1784,1421.0,ssb,1
hudi,presto,db2,20;198;136;9;36;512;1784,3102.0,ssb,1
hudi,presto,db20,20;198;136;9;36;512;1784,2246.0,ssb,1
hudi,presto,db21,20;198;136;9;36;512;1784,7441.0,ssb,1
hudi,presto,db22,20;198;136;9;36;512;1784,866.0,ssb,1
hudi,presto,db3,20;198;136;9;36;512;1784,1844.0,ssb,1
hudi,presto,db4,20;198;136;9;36;512;1784,1284.0,ssb,1
hudi,presto,db5,20;198;136;9;36;512;1784,3168.0,ssb,1
hudi,presto,db6,20;198;136;9;36;512;1784,533.0,ssb,1
hudi,presto,db7,20;198;136;9;36;512;1784,3503.0,ssb,1
hudi,presto,db8,20;198;136;9;36;512;1784,4323.0,ssb,1
hudi,presto,db9,20;198;136;9;36;512;1784,3751.0,ssb,1
hudi,presto,q3_1,16;200;20;18;18;32;32,1893.29,ssb,1
hudi,presto,q2_2,16;200;20;18;18;32;32,1884.46,ssb,1
hudi,presto,q3_4,16;200;20;18;18;32;32,2219.01,ssb,1
hudi,presto,q4_3,16;200;20;18;18;32;32,2052.02,ssb,1
hudi,presto,q4_2,16;200;20;18;18;32;32,2018.51,ssb,1
hudi,presto,q3_3,16;200;20;18;18;32;32,1969.1,ssb,1
hudi,presto,q2_1,16;200;20;18;18;32;32,1944.47,ssb,1
hudi,presto,q1_3,16;200;20;18;18;32;32,1868.99,ssb,1
hudi,presto,q1_1,16;200;20;18;18;32;32,2016.02,ssb,1
hudi,presto,q2_3,16;200;20;18;18;32;32,2158.2,ssb,1
hudi,presto,q1_2,16;200;20;18;18;32;32,2116.26,ssb,1
hudi,presto,q4_1,16;200;20;18;18;32;32,1861.33,ssb,1
hudi,presto,q3_2,16;200;20;18;18;32;32,2182.22,ssb,1
hudi,presto,q3_1,20;198;136;9;36;512;1784,2952.1,ssb,1
hudi,presto,q2_2,20;198;136;9;36;512;1784,2714.69,ssb,1
hudi,presto,q3_4,20;198;136;9;36;512;1784,3090.7,ssb,1
hudi,presto,q4_3,20;198;136;9;36;512;1784,2744.6,ssb,1
hudi,presto,q4_2,20;198;136;9;36;512;1784,2756.68,ssb,1
hudi,presto,q3_3,20;198;136;9;36;512;1784,3141.67,ssb,1
hudi,presto,q2_1,20;198;136;9;36;512;1784,2851.98,ssb,1
hudi,presto,q1_3,20;198;136;9;36;512;1784,3119.41,ssb,1
