datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,tpch_2_q20,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5111.04,tpch,10
hudi,spark,tpch_2_q21,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6711.08,tpch,10
hudi,spark,tpch_2_q22,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4096.48,tpch,10
hudi,spark,tpch_2_q3,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4583.84,tpch,10
hudi,spark,tpch_2_q4,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2458.84,tpch,10
hudi,spark,tpch_2_q5,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,16373.36,tpch,10
hudi,spark,tpch_2_q7,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,22520.57,tpch,10
hudi,spark,tpch_2_q9,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6045.82,tpch,10
hudi,spark,tpch_0_q12,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,13323.73,tpch,10
hudi,spark,tpch_0_q13,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,6844.31,tpch,10
hudi,spark,tpch_0_q15,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1657.43,tpch,10
hudi,spark,tpch_0_q18,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,16666.76,tpch,10
hudi,spark,tpch_0_q2,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,7305.19,tpch,10
hudi,spark,tpch_0_q20,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,12300.93,tpch,10
hudi,spark,tpch_0_q22,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1984.92,tpch,10
hudi,spark,tpch_0_q3,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,4015.33,tpch,10
hudi,spark,tpch_0_q6,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,16673.08,tpch,10
hudi,spark,tpch_0_q8,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,4664.06,tpch,10
hudi,spark,tpch_0_q9,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,4978.73,tpch,10
hudi,spark,tpch_1_q1,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,21908.85,tpch,10
hudi,spark,tpch_1_q10,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,28642.91,tpch,10
hudi,spark,tpch_1_q12,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,7528.92,tpch,10
hudi,spark,tpch_1_q13,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1714.7,tpch,10
hudi,spark,tpch_1_q16,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,3796.47,tpch,10
hudi,spark,tpch_1_q17,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,17214.9,tpch,10
hudi,spark,tpch_1_q18,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,3463.64,tpch,10
hudi,spark,tpch_1_q19,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,5788.73,tpch,10
hudi,spark,tpch_1_q2,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,13841.96,tpch,10
hudi,spark,tpch_1_q20,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2220.24,tpch,10
hudi,spark,tpch_1_q3,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,3707.95,tpch,10
hudi,spark,tpch_1_q4,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,14264.8,tpch,10
hudi,spark,tpch_1_q5,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,21858.38,tpch,10
hudi,spark,tpch_1_q7,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,7961.25,tpch,10
hudi,spark,tpch_1_q8,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,23566.38,tpch,10
hudi,spark,tpch_1_q9,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,6990.09,tpch,10
hudi,spark,tpch_2_q1,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,4532.78,tpch,10
hudi,spark,tpch_2_q11,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,19882.2,tpch,10
hudi,spark,tpch_2_q12,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,5997.87,tpch,10
hudi,spark,tpch_2_q14,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,5634.11,tpch,10
hudi,spark,tpch_2_q19,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2335.41,tpch,10
hudi,spark,tpch_2_q20,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,7656.29,tpch,10
hudi,spark,tpch_2_q21,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,11061.55,tpch,10
hudi,spark,tpch_2_q22,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1765.84,tpch,10
hudi,spark,tpch_2_q3,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,4178.95,tpch,10
hudi,spark,tpch_2_q4,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,10358.03,tpch,10
hudi,spark,tpch_2_q5,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,16025.63,tpch,10
hudi,spark,tpch_2_q7,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,9319.62,tpch,10
hudi,spark,tpch_2_q9,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,7080.51,tpch,10
hudi,spark,tpch_0_q12,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1671.45,tpch,10
hudi,spark,tpch_0_q13,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5115.36,tpch,10
hudi,spark,tpch_0_q15,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5344.31,tpch,10
hudi,spark,tpch_0_q18,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2380.81,tpch,10
hudi,spark,tpch_0_q2,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,19796.26,tpch,10
hudi,spark,tpch_0_q20,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,9832.83,tpch,10
hudi,spark,tpch_0_q22,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,14961.54,tpch,10
hudi,spark,tpch_0_q3,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,17412.41,tpch,10
hudi,spark,tpch_0_q6,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6934.43,tpch,10
hudi,spark,tpch_0_q8,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,13055.52,tpch,10
hudi,spark,tpch_0_q9,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,18641.49,tpch,10
hudi,spark,tpch_1_q1,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,27374.77,tpch,10
hudi,spark,tpch_1_q10,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7750.11,tpch,10
hudi,spark,tpch_1_q12,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3355.2,tpch,10
hudi,spark,tpch_1_q13,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1682.75,tpch,10
hudi,spark,tpch_1_q16,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3462.31,tpch,10
hudi,spark,tpch_1_q17,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6754.15,tpch,10
hudi,spark,tpch_1_q18,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,25267.34,tpch,10
hudi,spark,tpch_1_q19,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,32808.46,tpch,10
hudi,spark,tpch_1_q2,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,31987.5,tpch,10
hudi,spark,tpch_1_q20,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2372.88,tpch,10
hudi,spark,tpch_1_q3,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3649.59,tpch,10
hudi,spark,tpch_1_q4,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,12828.28,tpch,10
hudi,spark,tpch_1_q5,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6587.8,tpch,10
hudi,spark,tpch_1_q7,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6872.24,tpch,10
hudi,spark,tpch_1_q8,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,10564.52,tpch,10
hudi,spark,tpch_1_q9,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,12004.63,tpch,10
hudi,spark,tpch_2_q1,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,35933.91,tpch,10
hudi,spark,tpch_2_q11,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3912.07,tpch,10
hudi,spark,tpch_2_q12,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,8791.05,tpch,10
hudi,spark,tpch_2_q14,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,8742.34,tpch,10
hudi,spark,tpch_2_q19,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1663.52,tpch,10
hudi,spark,tpch_2_q20,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5125.17,tpch,10
hudi,spark,tpch_2_q21,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5828.49,tpch,10
hudi,spark,tpch_2_q22,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1661.21,tpch,10
hudi,spark,tpch_2_q3,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2079.06,tpch,10
hudi,spark,tpch_2_q4,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,13082.44,tpch,10
hudi,spark,tpch_2_q5,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2106.47,tpch,10
hudi,spark,tpch_2_q7,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,41724.72,tpch,10
hudi,spark,tpch_2_q9,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,16009.69,tpch,10
hudi,spark,tpch_0_q12,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1765.78,tpch,10
hudi,spark,tpch_0_q13,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5168.42,tpch,10
hudi,spark,tpch_0_q15,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5691.82,tpch,10
hudi,spark,tpch_0_q18,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2637.22,tpch,10
hudi,spark,tpch_0_q2,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,20201.55,tpch,10
hudi,spark,tpch_0_q20,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,7199.42,tpch,10
hudi,spark,tpch_0_q22,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11588.17,tpch,10
hudi,spark,tpch_0_q3,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11147.1,tpch,10
hudi,spark,tpch_0_q6,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,16097.51,tpch,10
hudi,spark,tpch_0_q8,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,13321.34,tpch,10
hudi,spark,tpch_0_q9,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,18803.3,tpch,10
hudi,spark,tpch_1_q1,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,26023.36,tpch,10
hudi,spark,tpch_1_q10,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11238.74,tpch,10
hudi,spark,tpch_1_q12,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3443.58,tpch,10
hudi,spark,tpch_1_q13,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1670.17,tpch,10
hudi,spark,tpch_1_q16,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3446.75,tpch,10
hudi,spark,tpch_1_q17,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,6794.82,tpch,10
hudi,spark,tpch_1_q18,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,12910.6,tpch,10
hudi,spark,tpch_1_q19,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,21997.98,tpch,10
hudi,spark,tpch_1_q2,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,30873.78,tpch,10
hudi,spark,tpch_1_q20,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2362.3,tpch,10
hudi,spark,tpch_1_q3,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3873.91,tpch,10
hudi,spark,tpch_1_q4,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4179.22,tpch,10
hudi,spark,tpch_1_q5,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,7068.03,tpch,10
hudi,spark,tpch_1_q7,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,7005.96,tpch,10
hudi,spark,tpch_1_q8,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,23197.24,tpch,10
hudi,spark,tpch_1_q9,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,17692.6,tpch,10
hudi,spark,tpch_2_q1,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,25133.47,tpch,10
hudi,spark,tpch_2_q11,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3968.78,tpch,10
hudi,spark,tpch_2_q12,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,8366.65,tpch,10
hudi,spark,tpch_2_q14,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,6931.11,tpch,10
hudi,spark,tpch_2_q19,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1616.01,tpch,10
hudi,spark,tpch_2_q20,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,21768.6,tpch,10
hudi,spark,tpch_2_q21,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,7683.12,tpch,10
hudi,spark,tpch_2_q22,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1730.65,tpch,10
hudi,spark,tpch_2_q3,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3810.74,tpch,10
hudi,spark,tpch_2_q4,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,13539.57,tpch,10
