datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,tpch_1_q21,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,24594.876161,tpch,10
iceberg,presto,tpch_1_q22,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3753.473199,tpch,10
iceberg,presto,tpch_1_q22,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9022.213175,tpch,10
iceberg,presto,tpch_1_q22,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3683.572359,tpch,10
iceberg,presto,tpch_1_q22,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,147306.56089400002,tpch,10
iceberg,presto,tpch_1_q22,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5596.211713,tpch,10
iceberg,presto,tpch_1_q22,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,7845.875626,tpch,10
iceberg,presto,tpch_1_q22,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,5414.176079,tpch,10
iceberg,presto,tpch_1_q22,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,3528.435704,tpch,10
iceberg,presto,tpch_1_q22,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3709.179504,tpch,10
iceberg,presto,tpch_1_q22,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,4416.614226,tpch,10
iceberg,presto,tpch_1_q22,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,3422.073727,tpch,10
iceberg,presto,tpch_1_q3,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,15352.067963,tpch,10
iceberg,presto,tpch_1_q3,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,18832.647753,tpch,10
iceberg,presto,tpch_1_q3,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,17035.905782,tpch,10
iceberg,presto,tpch_1_q3,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,67664.937985,tpch,10
iceberg,presto,tpch_1_q3,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,12882.721332,tpch,10
iceberg,presto,tpch_1_q3,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,16365.47989,tpch,10
iceberg,presto,tpch_1_q3,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,15598.845468,tpch,10
iceberg,presto,tpch_1_q3,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,12791.521965,tpch,10
iceberg,presto,tpch_1_q3,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,11996.82249,tpch,10
iceberg,presto,tpch_1_q3,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,15625.843262,tpch,10
iceberg,presto,tpch_1_q3,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,11845.381329,tpch,10
iceberg,presto,tpch_1_q4,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10735.444674,tpch,10
iceberg,presto,tpch_1_q4,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,14096.134896,tpch,10
iceberg,presto,tpch_1_q4,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,10807.648869,tpch,10
iceberg,presto,tpch_1_q4,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,68340.331169,tpch,10
iceberg,presto,tpch_1_q4,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,11723.065923,tpch,10
iceberg,presto,tpch_1_q4,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,13651.620302,tpch,10
iceberg,presto,tpch_1_q4,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,10136.651154,tpch,10
iceberg,presto,tpch_1_q4,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,8645.295842,tpch,10
iceberg,presto,tpch_1_q4,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,8351.462959,tpch,10
iceberg,presto,tpch_1_q4,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,11545.130043,tpch,10
iceberg,presto,tpch_1_q4,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,8710.337387,tpch,10
iceberg,presto,tpch_1_q5,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,16719.773869,tpch,10
iceberg,presto,tpch_1_q5,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,16715.31022,tpch,10
iceberg,presto,tpch_1_q5,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,13288.443252,tpch,10
iceberg,presto,tpch_1_q5,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,76254.927533,tpch,10
iceberg,presto,tpch_1_q5,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,15660.843715,tpch,10
iceberg,presto,tpch_1_q5,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,19152.881054,tpch,10
iceberg,presto,tpch_1_q5,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,14899.476594999998,tpch,10
iceberg,presto,tpch_1_q5,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,12951.658779,tpch,10
iceberg,presto,tpch_1_q5,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,13203.904997,tpch,10
iceberg,presto,tpch_1_q5,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,15973.685238,tpch,10
iceberg,presto,tpch_1_q5,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,13667.688623,tpch,10
iceberg,presto,tpch_1_q6,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7594.030877,tpch,10
iceberg,presto,tpch_1_q6,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9439.307645,tpch,10
iceberg,presto,tpch_1_q6,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7394.841259,tpch,10
iceberg,presto,tpch_1_q6,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,48343.120495,tpch,10
iceberg,presto,tpch_1_q6,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,7711.503984,tpch,10
iceberg,presto,tpch_1_q6,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,11854.184664,tpch,10
iceberg,presto,tpch_1_q6,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,6477.444428000001,tpch,10
iceberg,presto,tpch_1_q6,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5946.175627,tpch,10
iceberg,presto,tpch_1_q6,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5778.056015,tpch,10
iceberg,presto,tpch_1_q6,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6452.485482,tpch,10
iceberg,presto,tpch_1_q6,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,6557.436211,tpch,10
iceberg,presto,tpch_1_q7,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,15847.69831,tpch,10
iceberg,presto,tpch_1_q7,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,16814.53638,tpch,10
iceberg,presto,tpch_1_q7,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,14672.46957,tpch,10
iceberg,presto,tpch_1_q7,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,43961.09431,tpch,10
iceberg,presto,tpch_1_q7,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,16096.856641,tpch,10
iceberg,presto,tpch_1_q7,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,20187.365501,tpch,10
iceberg,presto,tpch_1_q7,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,13833.905502,tpch,10
iceberg,presto,tpch_1_q7,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,12967.99637,tpch,10
iceberg,presto,tpch_1_q7,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,14077.43714,tpch,10
iceberg,presto,tpch_1_q7,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,14563.592304,tpch,10
iceberg,presto,tpch_1_q7,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,13039.112951,tpch,10
iceberg,presto,tpch_1_q8,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12824.773881,tpch,10
iceberg,presto,tpch_1_q8,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,17440.10013,tpch,10
iceberg,presto,tpch_1_q8,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,13179.941815,tpch,10
iceberg,presto,tpch_1_q8,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,46388.814784,tpch,10
iceberg,presto,tpch_1_q8,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,11612.834367,tpch,10
iceberg,presto,tpch_1_q8,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,16724.612075,tpch,10
iceberg,presto,tpch_1_q8,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,12069.776473,tpch,10
iceberg,presto,tpch_1_q8,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,11821.873573,tpch,10
iceberg,presto,tpch_1_q8,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,11258.167177,tpch,10
iceberg,presto,tpch_1_q8,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,12555.195923,tpch,10
iceberg,presto,tpch_1_q8,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,11752.973977,tpch,10
iceberg,presto,tpch_1_q9,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,15706.693749,tpch,10
iceberg,presto,tpch_1_q9,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,20578.932622,tpch,10
iceberg,presto,tpch_1_q9,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,20102.243489,tpch,10
iceberg,presto,tpch_1_q9,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,53252.046931,tpch,10
iceberg,presto,tpch_1_q9,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,17669.633571000002,tpch,10
iceberg,presto,tpch_1_q9,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,17888.515985,tpch,10
iceberg,presto,tpch_1_q9,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,15604.601462,tpch,10
iceberg,presto,tpch_1_q9,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,14702.17968,tpch,10
iceberg,presto,tpch_1_q9,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,14504.111997,tpch,10
iceberg,presto,tpch_1_q9,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,15724.054242,tpch,10
iceberg,presto,tpch_1_q9,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,14554.631449,tpch,10
iceberg,presto,tpch_2_q1,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6907.778598,tpch,10
iceberg,presto,tpch_2_q1,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,10165.941185,tpch,10
iceberg,presto,tpch_2_q1,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6068.152871,tpch,10
iceberg,presto,tpch_2_q1,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,41739.982891,tpch,10
iceberg,presto,tpch_2_q1,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5575.265615,tpch,10
iceberg,presto,tpch_2_q1,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,9586.802517,tpch,10
iceberg,presto,tpch_2_q1,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,6568.20448,tpch,10
iceberg,presto,tpch_2_q1,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6292.310848,tpch,10
iceberg,presto,tpch_2_q1,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5753.719354,tpch,10
iceberg,presto,tpch_2_q1,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7034.704645,tpch,10
iceberg,presto,tpch_2_q1,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,6193.20611,tpch,10
iceberg,presto,tpch_2_q10,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,16173.516619,tpch,10
iceberg,presto,tpch_2_q10,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,16904.683496,tpch,10
iceberg,presto,tpch_2_q10,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,16478.136486,tpch,10
iceberg,presto,tpch_2_q10,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,42862.637148,tpch,10
iceberg,presto,tpch_2_q10,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,11982.2347,tpch,10
iceberg,presto,tpch_2_q10,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,15102.55692,tpch,10
iceberg,presto,tpch_2_q10,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,13766.459709,tpch,10
iceberg,presto,tpch_2_q10,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,13439.249117,tpch,10
iceberg,presto,tpch_2_q10,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,12205.357022,tpch,10
iceberg,presto,tpch_2_q10,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,14594.771159,tpch,10
iceberg,presto,tpch_2_q10,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,12494.239724,tpch,10
iceberg,presto,tpch_2_q11,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4174.741294,tpch,10
iceberg,presto,tpch_2_q11,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4532.541355,tpch,10
iceberg,presto,tpch_2_q11,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4217.268394,tpch,10
iceberg,presto,tpch_2_q11,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,10535.728136,tpch,10
iceberg,presto,tpch_2_q11,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5082.64868,tpch,10
iceberg,presto,tpch_2_q11,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,3671.969608,tpch,10
iceberg,presto,tpch_2_q11,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,3633.932643,tpch,10
iceberg,presto,tpch_2_q11,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,3797.282622,tpch,10
iceberg,presto,tpch_2_q11,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3748.376391,tpch,10
iceberg,presto,tpch_2_q11,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,3619.884548,tpch,10
iceberg,presto,tpch_2_q11,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,3746.954644,tpch,10
iceberg,presto,tpch_2_q12,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11760.980997,tpch,10
iceberg,presto,tpch_2_q12,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,15808.941003,tpch,10
iceberg,presto,tpch_2_q12,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,9609.662755,tpch,10
iceberg,presto,tpch_2_q12,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,30602.970618,tpch,10
iceberg,presto,tpch_2_q12,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,12179.612802,tpch,10
iceberg,presto,tpch_2_q12,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,14078.51658,tpch,10
iceberg,presto,tpch_2_q12,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,11515.695983,tpch,10
iceberg,presto,tpch_2_q12,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,9818.362758,tpch,10
iceberg,presto,tpch_2_q12,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,9437.32786,tpch,10
iceberg,presto,tpch_2_q12,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,10646.222983,tpch,10
iceberg,presto,tpch_2_q12,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,9668.034586999998,tpch,10
iceberg,presto,tpch_2_q13,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6061.538925,tpch,10
iceberg,presto,tpch_2_q13,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4976.4040270000005,tpch,10
iceberg,presto,tpch_2_q13,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5398.532129,tpch,10
iceberg,presto,tpch_2_q13,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,20096.868142,tpch,10
iceberg,presto,tpch_2_q13,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5707.678422,tpch,10
iceberg,presto,tpch_2_q13,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,5389.845019,tpch,10
iceberg,presto,tpch_2_q13,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,6173.357836,tpch,10
iceberg,presto,tpch_2_q13,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5585.559931999999,tpch,10
iceberg,presto,tpch_2_q13,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5463.880120999999,tpch,10
iceberg,presto,tpch_2_q13,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5201.05098,tpch,10
iceberg,presto,tpch_2_q13,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5331.2544880000005,tpch,10
iceberg,presto,tpch_2_q14,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12538.944338,tpch,10
iceberg,presto,tpch_2_q14,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,13006.070865,tpch,10
iceberg,presto,tpch_2_q14,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,12772.218942,tpch,10
iceberg,presto,tpch_2_q14,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,27195.060821,tpch,10
iceberg,presto,tpch_2_q14,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,9740.08445,tpch,10
iceberg,presto,tpch_2_q14,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,13218.744939,tpch,10
iceberg,presto,tpch_2_q14,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,9728.47072,tpch,10
iceberg,presto,tpch_2_q14,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,8960.581176,tpch,10
iceberg,presto,tpch_2_q14,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,9030.627337,tpch,10
iceberg,presto,tpch_2_q14,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,9112.291186,tpch,10
iceberg,presto,tpch_2_q14,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,8435.626891,tpch,10
iceberg,presto,tpch_2_q15,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,17284.625126,tpch,10
iceberg,presto,tpch_2_q15,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,22609.518735,tpch,10
iceberg,presto,tpch_2_q15,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,21409.294707,tpch,10
iceberg,presto,tpch_2_q15,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,47985.779767,tpch,10
iceberg,presto,tpch_2_q15,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,16059.38464,tpch,10
iceberg,presto,tpch_2_q15,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,21087.039749000003,tpch,10
iceberg,presto,tpch_2_q15,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,14772.528947,tpch,10
iceberg,presto,tpch_2_q15,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,13656.586269,tpch,10
iceberg,presto,tpch_2_q15,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,15169.934567,tpch,10
iceberg,presto,tpch_2_q15,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,14798.901492,tpch,10
iceberg,presto,tpch_2_q15,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,13222.004573,tpch,10
iceberg,presto,tpch_2_q16,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4314.314483,tpch,10
iceberg,presto,tpch_2_q16,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4162.324583,tpch,10
iceberg,presto,tpch_2_q16,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5070.35674,tpch,10
iceberg,presto,tpch_2_q16,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,39635.775608,tpch,10
iceberg,presto,tpch_2_q16,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,4360.731129,tpch,10
iceberg,presto,tpch_2_q16,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,4120.206237,tpch,10
iceberg,presto,tpch_2_q16,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,4209.89162,tpch,10
iceberg,presto,tpch_2_q16,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,3591.464954,tpch,10
iceberg,presto,tpch_2_q16,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,4049.129451,tpch,10
iceberg,presto,tpch_2_q16,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,4114.110196,tpch,10
iceberg,presto,tpch_2_q16,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,3914.809991,tpch,10
iceberg,presto,tpch_2_q17,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,14329.309504,tpch,10
iceberg,presto,tpch_2_q17,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,23020.182135000003,tpch,10
iceberg,presto,tpch_2_q17,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,15982.207125,tpch,10
iceberg,presto,tpch_2_q17,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,49750.966246,tpch,10
iceberg,presto,tpch_2_q17,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,15052.451256,tpch,10
