datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,tpch_1_q16,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,32257.82,tpch,10
delta,trino,tpch_2_q5,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,37164.31,tpch,10
delta,trino,tpch_1_q15,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,38886.24,tpch,10
delta,trino,tpch_2_q4,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,37554.2,tpch,10
delta,trino,tpch_1_q8,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,37418.79,tpch,10
delta,trino,tpch_2_q17,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,42546.72,tpch,10
delta,trino,tpch_2_q22,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,36143.08,tpch,10
delta,trino,tpch_2_q7,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,39692.4,tpch,10
delta,trino,tpch_1_q10,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,37989.87,tpch,10
delta,trino,tpch_1_q21,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,42166.41,tpch,10
delta,trino,tpch_2_q11,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,41497.97,tpch,10
delta,trino,tpch_2_q9,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,38224.99,tpch,10
delta,trino,tpch_0_q4,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,40438.21,tpch,10
delta,trino,tpch_2_q15,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,41030.07,tpch,10
delta,trino,tpch_1_q12,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,38238.96,tpch,10
delta,trino,tpch_0_q3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,38089.04,tpch,10
delta,trino,tpch_2_q8,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,36831.73,tpch,10
delta,trino,tpch_2_q2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,40932.35,tpch,10
delta,trino,tpch_0_q8,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,37448.73,tpch,10
delta,trino,tpch_1_q22,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,38079.01,tpch,10
delta,trino,tpch_1_q3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,36178.88,tpch,10
delta,trino,tpch_1_q13,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,43219.3,tpch,10
delta,trino,tpch_1_q4,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,42673.5,tpch,10
delta,trino,tpch_2_q6,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,42926.26,tpch,10
delta,trino,tpch_1_q2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,40660.92,tpch,10
delta,trino,tpch_0_q9,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,39084.03,tpch,10
delta,trino,tpch_0_q7,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,39626.76,tpch,10
delta,trino,tpch_1_q1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,43407.85,tpch,10
delta,trino,tpch_2_q3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,43164.3,tpch,10
delta,trino,tpch_2_q13,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,41020.64,tpch,10
delta,trino,tpch_2_q20,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,41928.59,tpch,10
delta,trino,tpch_1_q18,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,38223.65,tpch,10
delta,trino,tpch_0_q22,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,38997.76,tpch,10
delta,trino,tpch_1_q20,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,36878.99,tpch,10
delta,trino,tpch_1_q11,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,38681.55,tpch,10
delta,trino,tpch_2_q16,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,41679.6,tpch,10
delta,trino,tpch_2_q19,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,39451.44,tpch,10
delta,trino,tpch_2_q1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,42432.58,tpch,10
delta,trino,tpch_2_q10,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,38080.88,tpch,10
delta,trino,tpch_1_q17,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,41308.06,tpch,10
delta,trino,tpch_2_q14,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,42087.01,tpch,10
delta,trino,tpch_0_q5,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,42951.35,tpch,10
delta,trino,tpch_1_q5,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,40156.36,tpch,10
delta,trino,tpch_0_q6,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,43372.12,tpch,10
delta,trino,tpch_1_q6,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,40115.92,tpch,10
delta,trino,tpch_1_q14,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,36759.01,tpch,10
delta,trino,tpch_1_q9,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,37621.78,tpch,10
delta,trino,tpch_1_q7,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,37308.28,tpch,10
delta,trino,tpch_2_q18,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,40825.21,tpch,10
delta,trino,tpch_1_q19,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,43010.72,tpch,10
delta,trino,tpch_2_q12,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,42415.07,tpch,10
delta,trino,tpch_2_q21,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,36428.8,tpch,10
delta,trino,tpch_1_q16,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,41442.97,tpch,10
delta,trino,tpch_2_q5,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,37206.31,tpch,10
delta,trino,tpch_1_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25442.8,tpch,10
delta,trino,tpch_1_q1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,27604.86,tpch,10
delta,trino,tpch_2_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,27227.37,tpch,10
delta,trino,tpch_1_q8,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,28671.72,tpch,10
delta,trino,tpch_2_q17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25014.36,tpch,10
delta,trino,tpch_2_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,28074.53,tpch,10
delta,trino,tpch_2_q7,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,27875.02,tpch,10
delta,trino,tpch_1_q10,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26992.22,tpch,10
delta,trino,tpch_2_q13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26568.27,tpch,10
delta,trino,tpch_2_q20,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,28649.59,tpch,10
delta,trino,tpch_1_q18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25786.97,tpch,10
delta,trino,tpch_1_q21,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,29116.7,tpch,10
delta,trino,tpch_2_q11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,24092.2,tpch,10
delta,trino,tpch_1_q20,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,29010.74,tpch,10
delta,trino,tpch_1_q11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,29143.69,tpch,10
delta,trino,tpch_2_q9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,24636.35,tpch,10
delta,trino,tpch_2_q16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,29343.75,tpch,10
delta,trino,tpch_2_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26565.74,tpch,10
delta,trino,tpch_2_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25304.78,tpch,10
delta,trino,tpch_2_q1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,27235.26,tpch,10
delta,trino,tpch_1_q12,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25101.6,tpch,10
delta,trino,tpch_2_q8,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,28893.18,tpch,10
delta,trino,tpch_2_q2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26956.09,tpch,10
delta,trino,tpch_0_q8,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,28148.25,tpch,10
delta,trino,tpch_1_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26041.46,tpch,10
delta,trino,tpch_2_q10,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26857.76,tpch,10
delta,trino,tpch_1_q17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25927.27,tpch,10
delta,trino,tpch_2_q14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25405.99,tpch,10
delta,trino,tpch_1_q3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26746.59,tpch,10
delta,trino,tpch_1_q13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26663.68,tpch,10
delta,trino,tpch_1_q5,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,24536.53,tpch,10
delta,trino,tpch_0_q6,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,29246.35,tpch,10
delta,trino,tpch_1_q6,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26515.42,tpch,10
delta,trino,tpch_1_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,28490.89,tpch,10
delta,trino,tpch_1_q14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,28888.93,tpch,10
delta,trino,tpch_2_q6,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25988.34,tpch,10
delta,trino,tpch_1_q9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26218.97,tpch,10
delta,trino,tpch_1_q7,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,27011.82,tpch,10
delta,trino,tpch_1_q2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25191.03,tpch,10
delta,trino,tpch_0_q9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,24788.98,tpch,10
delta,trino,tpch_2_q18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25401.79,tpch,10
delta,trino,tpch_1_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,28997.92,tpch,10
delta,trino,tpch_2_q12,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,27100.49,tpch,10
delta,trino,tpch_2_q21,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26238.44,tpch,10
delta,trino,tpch_1_q16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,24823.6,tpch,10
delta,trino,tpch_0_q7,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,25770.43,tpch,10
delta,trino,tpch_2_q5,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,26037.08,tpch,10
delta,trino,tpch_1_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,42586.1,tpch,10
delta,trino,tpch_0_q17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,39918.67,tpch,10
delta,trino,tpch_2_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41158.77,tpch,10
delta,trino,tpch_1_q8,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41400.22,tpch,10
delta,trino,tpch_2_q17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,37986.54,tpch,10
delta,trino,tpch_2_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,42492.11,tpch,10
delta,trino,tpch_2_q7,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,43649.25,tpch,10
delta,trino,tpch_1_q10,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41055.66,tpch,10
delta,trino,tpch_0_q14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,39849.16,tpch,10
delta,trino,tpch_1_q21,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,37275.15,tpch,10
delta,trino,tpch_2_q11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,42279.59,tpch,10
delta,trino,tpch_0_q13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,37283.39,tpch,10
delta,trino,tpch_0_q16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41683.42,tpch,10
delta,trino,tpch_2_q9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,39830.96,tpch,10
delta,trino,tpch_0_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,43253.13,tpch,10
delta,trino,tpch_0_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,40260.71,tpch,10
delta,trino,tpch_2_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41056.58,tpch,10
delta,trino,tpch_1_q12,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,36400.79,tpch,10
delta,trino,tpch_0_q3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,36201.9,tpch,10
delta,trino,tpch_2_q8,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,42692.58,tpch,10
delta,trino,tpch_2_q2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,43479.01,tpch,10
delta,trino,tpch_0_q8,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41267.43,tpch,10
delta,trino,tpch_1_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,42034.96,tpch,10
delta,trino,tpch_1_q3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,39224.72,tpch,10
delta,trino,tpch_1_q13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,42659.42,tpch,10
delta,trino,tpch_1_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,37779.79,tpch,10
delta,trino,tpch_2_q6,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41578.47,tpch,10
delta,trino,tpch_1_q2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,36004.82,tpch,10
delta,trino,tpch_0_q9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,39970.03,tpch,10
delta,trino,tpch_0_q7,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,38911.78,tpch,10
delta,trino,tpch_0_q2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,40865.15,tpch,10
delta,trino,tpch_0_q18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41255.76,tpch,10
delta,trino,tpch_0_q21,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,40854.64,tpch,10
delta,trino,tpch_1_q1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,39790.14,tpch,10
delta,trino,tpch_2_q3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,39827.27,tpch,10
delta,trino,tpch_2_q13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,35984.62,tpch,10
delta,trino,tpch_2_q20,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,40336.62,tpch,10
delta,trino,tpch_1_q18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,36026.45,tpch,10
delta,trino,tpch_0_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,40159.15,tpch,10
delta,trino,tpch_1_q20,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,38125.59,tpch,10
delta,trino,tpch_1_q11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,43736.85,tpch,10
delta,trino,tpch_2_q16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,36068.71,tpch,10
delta,trino,tpch_2_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,42424.76,tpch,10
delta,trino,tpch_2_q1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41313.88,tpch,10
delta,trino,tpch_0_q20,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,42368.95,tpch,10
delta,trino,tpch_2_q10,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,43196.23,tpch,10
delta,trino,tpch_1_q17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,36786.34,tpch,10
delta,trino,tpch_2_q14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,36700.88,tpch,10
delta,trino,tpch_0_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,37120.75,tpch,10
delta,trino,tpch_0_q5,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,37464.37,tpch,10
delta,trino,tpch_1_q5,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,40135.5,tpch,10
delta,trino,tpch_0_q6,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,42441.19,tpch,10
delta,trino,tpch_1_q6,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,38066.37,tpch,10
delta,trino,tpch_1_q14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,39100.98,tpch,10
delta,trino,tpch_1_q9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,38910.59,tpch,10
delta,trino,tpch_1_q7,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,39173.89,tpch,10
delta,trino,tpch_2_q18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,40443.28,tpch,10
delta,trino,tpch_1_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,43838.69,tpch,10
delta,trino,tpch_2_q12,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,37735.26,tpch,10
delta,trino,tpch_2_q21,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41393.79,tpch,10
delta,trino,tpch_1_q16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,42701.92,tpch,10
delta,trino,tpch_2_q5,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,41151.81,tpch,10
delta,trino,tpch_1_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,41498.8,tpch,10
delta,trino,tpch_2_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,40734.89,tpch,10
delta,trino,tpch_1_q8,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,35576.14,tpch,10
delta,trino,tpch_2_q17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,37789.34,tpch,10
delta,trino,tpch_2_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,39132.6,tpch,10
delta,trino,tpch_2_q7,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,35286.59,tpch,10
delta,trino,tpch_1_q10,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,34925.18,tpch,10
delta,trino,tpch_1_q21,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,36179.33,tpch,10
delta,trino,tpch_2_q11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,38723.33,tpch,10
delta,trino,tpch_2_q9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,38212.57,tpch,10
delta,trino,tpch_0_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,40926.89,tpch,10
delta,trino,tpch_2_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,39234.48,tpch,10
delta,trino,tpch_1_q12,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,41496.79,tpch,10
delta,trino,tpch_0_q3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,35590.55,tpch,10
delta,trino,tpch_2_q8,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,38942.52,tpch,10
delta,trino,tpch_2_q2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,35181.54,tpch,10
delta,trino,tpch_0_q8,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,36489.39,tpch,10
delta,trino,tpch_1_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,41575.45,tpch,10
delta,trino,tpch_1_q3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,41725.99,tpch,10
delta,trino,tpch_1_q13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,38534.68,tpch,10
delta,trino,tpch_1_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,35212.6,tpch,10
delta,trino,tpch_2_q6,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,35427.8,tpch,10
delta,trino,tpch_1_q2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,42020.53,tpch,10
delta,trino,tpch_0_q9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,41817.05,tpch,10
delta,trino,tpch_0_q7,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,39216.31,tpch,10
delta,trino,tpch_1_q1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,35106.81,tpch,10
delta,trino,tpch_2_q3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,42045.18,tpch,10
delta,trino,tpch_2_q13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,37287.63,tpch,10
delta,trino,tpch_2_q20,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,42298.45,tpch,10
delta,trino,tpch_1_q18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,39398.51,tpch,10
delta,trino,tpch_0_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,40678.11,tpch,10
delta,trino,tpch_1_q20,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,40371.85,tpch,10
delta,trino,tpch_1_q11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,37936.74,tpch,10
delta,trino,tpch_2_q16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,35447.86,tpch,10
delta,trino,tpch_2_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,36110.14,tpch,10
delta,trino,tpch_2_q1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,36714.42,tpch,10
delta,trino,tpch_2_q10,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,41316.26,tpch,10
delta,trino,tpch_1_q17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,37865.96,tpch,10
delta,trino,tpch_2_q14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,41795.48,tpch,10
delta,trino,tpch_0_q5,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,37421.2,tpch,10
delta,trino,tpch_1_q5,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,40704.09,tpch,10
delta,trino,tpch_0_q6,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,35935.89,tpch,10
delta,trino,tpch_1_q6,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,42507.63,tpch,10
delta,trino,tpch_1_q14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,40460.55,tpch,10
delta,trino,tpch_1_q9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,38730.57,tpch,10
delta,trino,tpch_1_q7,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,42398.01,tpch,10
delta,trino,tpch_2_q18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,35267.86,tpch,10
delta,trino,tpch_1_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,38237.18,tpch,10
delta,trino,tpch_2_q12,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,41347.43,tpch,10
delta,trino,tpch_2_q21,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,37489.84,tpch,10
delta,trino,tpch_1_q16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,40807.85,tpch,10
delta,trino,tpch_2_q5,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,42247.25,tpch,10
delta,trino,tpch_1_q15,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,23993.16,tpch,10
delta,trino,tpch_1_q1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,25839.68,tpch,10
delta,trino,tpch_2_q4,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,22194.53,tpch,10
delta,trino,tpch_1_q8,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,23388.64,tpch,10
delta,trino,tpch_2_q17,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,26912.9,tpch,10
delta,trino,tpch_2_q22,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,24453.26,tpch,10
delta,trino,tpch_2_q7,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,23792.8,tpch,10
delta,trino,tpch_2_q3,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,26660.84,tpch,10
delta,trino,tpch_1_q10,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,24165.37,tpch,10
delta,trino,tpch_2_q13,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,25379.78,tpch,10
delta,trino,tpch_2_q20,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,25286.57,tpch,10
delta,trino,tpch_0_q1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,22469.26,tpch,10
delta,trino,tpch_1_q18,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,25080.5,tpch,10
delta,trino,tpch_1_q21,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,25959.73,tpch,10
delta,trino,tpch_0_q11,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,25543.5,tpch,10
delta,trino,tpch_2_q11,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,22451.35,tpch,10
delta,trino,tpch_1_q20,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,22805.03,tpch,10
delta,trino,tpch_1_q11,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,25536.49,tpch,10
delta,trino,tpch_2_q9,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,25155.4,tpch,10
