datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,db3,17.4; 241.0; 15.8; 16.5; 18.9; 40.9; 40.3,32437.81,tpch,100
iceberg,presto,db14,27.0; 248.8; 13.6; 7.6; 6.9; 1893.1; 397.8,41529.60,tpch,100
iceberg,presto,db19,23.4; 194.0; 13.8; 5.8; 6.6; 1711.4; 364.1,31618.65,tpch,100
iceberg,presto,db21,25.1; 210.8; 17.2; 6.8; 6.2; 2087.8; 415.0,41557.64,tpch,100
iceberg,presto,db1,23.4; 194.0; 13.8; 5.8; 6.6; 1711.4; 364.1,45757.24,tpch,100
iceberg,presto,db17,21.6; 209.9; 17.4; 5.9; 5.8; 2223.2; 394.8,53505.26,tpch,100
iceberg,presto,db5,14.1; 173.3; 22.7; 20.3; 20.0; 35.1; 27.3,11618.37,tpch,100
iceberg,presto,db14,8.0; 129.8; 50.4; 16.6; 31.1; 883.2; 1008.5,30583.84,tpch,100
iceberg,presto,db18,15.5; 260.4; 17.7; 19.7; 15.4; 41.1; 33.8,43985.06,tpch,100
iceberg,presto,db8,14.5; 220.4; 17.9; 15.5; 17.0; 36.5; 36.4,42073.87,tpch,100
iceberg,presto,db10,15.2; 237.6; 19.7; 16.2; 17.2; 35.3; 32.2,47944.38,tpch,100
iceberg,presto,db16,17.4; 241.0; 15.8; 16.5; 18.9; 40.9; 40.3,20718.67,tpch,100
iceberg,presto,db2,26;207;16;6;6;2048;390,24471.31,tpch,100
iceberg,presto,db5,18.3; 227.1; 15.8; 17.9; 18.3; 37.2; 41.3,14697.36,tpch,100
iceberg,presto,db9,6.9; 140.4; 48.3; 21.2; 27.2; 987.9; 955.5,50422.69,tpch,100
iceberg,presto,db7,16.2; 226.0; 20.6; 14.0; 15.7; 32.2; 31.5,22954.17,tpch,100
iceberg,presto,db10,6.9;131.3;54.1;20.0;31.8;963.9;910.8,48278.18,tpch,100
iceberg,presto,db4,8.0; 129.8; 50.4; 16.6; 31.1; 883.2; 1008.5,34659.68,tpch,100
iceberg,presto,db3,16.0; 221.6; 21.7; 14.0; 19.2; 33.4; 32.5,35393.91,tpch,100
iceberg,presto,db11,14.1; 173.3; 22.7; 20.3; 20.0; 35.1; 27.3,19349.05,tpch,100
iceberg,presto,db10,16;200;20;18;18;32;32,36811.17,tpch,100
iceberg,presto,db6,15.1; 198.3; 19.0; 19.3; 16.4; 32.4; 34.4,36874.22,tpch,100
iceberg,presto,db12,18.2; 216.4; 146.9; 8.6; 41.7; 515.7; 1463.7,29613.98,tpch,100
iceberg,presto,db6,21.6; 209.9; 17.4; 5.9; 5.8; 2223.2; 394.8,27054.01,tpch,100
iceberg,presto,db20,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,51122.32,tpch,100
iceberg,presto,db22,19.7; 223.8; 152.1; 10.2; 33.6; 554.9; 1573.5,20200.00,tpch,100
iceberg,presto,db21,15.1; 198.3; 19.0; 19.3; 16.4; 32.4; 34.4,41440.79,tpch,100
iceberg,presto,db18,19.4; 172.4; 101.9; 9.3; 34.5; 474.9; 1723.1,35825.41,tpch,100
iceberg,presto,db8,23.4; 194.0; 13.8; 5.8; 6.6; 1711.4; 364.1,41594.23,tpch,100
iceberg,presto,db17,25.1; 210.8; 17.2; 6.8; 6.2; 2087.8; 415.0,35457.71,tpch,100
iceberg,presto,db15,20.4; 219.3; 14.4; 6.8; 5.8; 2121.6; 350.4,30672.75,tpch,100
iceberg,presto,db7,15.9;224.9;19.8;16.2;16.7;33.2;33.5,24936.33,tpch,100
iceberg,presto,db17,6.9; 140.4; 48.3; 21.2; 27.2; 987.9; 955.5,49843.19,tpch,100
iceberg,presto,db3,19.7; 223.8; 152.1; 10.2; 33.6; 554.9; 1573.5,25653.36,tpch,100
iceberg,presto,db20,26;207;16;6;6;2048;390,44883.10,tpch,100
iceberg,presto,db9,17.0;228.4;17.4;18.5;17.9;36.5;35.9,37257.67,tpch,100
iceberg,presto,db14,18.4; 188.6; 131.6; 8.0; 38.5; 515.2; 1879.3,31654.26,tpch,100
