datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,tpcds_q79,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,4133.362161,tpcds,10
hudi,presto,tpcds_q79,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,2264.862705,tpcds,10
hudi,presto,tpcds_q79,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,5548.279552,tpcds,10
hudi,presto,tpcds_q79,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,7266.596168999999,tpcds,10
hudi,presto,tpcds_q79,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4823.333717,tpcds,10
hudi,presto,tpcds_q79,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3635.936967,tpcds,10
hudi,presto,tpcds_q79,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,2951.857362,tpcds,10
hudi,presto,tpcds_q79,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5041.561739,tpcds,10
hudi,presto,tpcds_q8,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4062.45632,tpcds,10
hudi,presto,tpcds_q8,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4188.495688,tpcds,10
hudi,presto,tpcds_q8,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2177.142023,tpcds,10
hudi,presto,tpcds_q8,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,3209.896501,tpcds,10
hudi,presto,tpcds_q8,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5395.966042,tpcds,10
hudi,presto,tpcds_q8,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,3623.98101,tpcds,10
hudi,presto,tpcds_q8,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,4267.745936,tpcds,10
hudi,presto,tpcds_q8,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5783.872579,tpcds,10
hudi,presto,tpcds_q81,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8279.888066,tpcds,10
hudi,presto,tpcds_q81,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9527.332937,tpcds,10
hudi,presto,tpcds_q81,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7444.243801,tpcds,10
hudi,presto,tpcds_q81,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,4199.372026999999,tpcds,10
hudi,presto,tpcds_q81,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,4358.984462,tpcds,10
hudi,presto,tpcds_q81,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,6570.151797,tpcds,10
hudi,presto,tpcds_q81,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,5226.608473,tpcds,10
hudi,presto,tpcds_q81,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6249.80273,tpcds,10
hudi,presto,tpcds_q81,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,7202.156076,tpcds,10
hudi,presto,tpcds_q81,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,3857.605586,tpcds,10
hudi,presto,tpcds_q81,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,7828.74922,tpcds,10
hudi,presto,tpcds_q83,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,16146.191913,tpcds,10
hudi,presto,tpcds_q83,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9606.700209,tpcds,10
hudi,presto,tpcds_q83,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7186.208679,tpcds,10
hudi,presto,tpcds_q83,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,9850.369734,tpcds,10
hudi,presto,tpcds_q83,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6136.351768,tpcds,10
hudi,presto,tpcds_q83,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,10799.955387999998,tpcds,10
hudi,presto,tpcds_q83,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,7149.5216,tpcds,10
hudi,presto,tpcds_q84,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4856.096944,tpcds,10
hudi,presto,tpcds_q84,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3187.300491,tpcds,10
hudi,presto,tpcds_q84,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4025.222581,tpcds,10
hudi,presto,tpcds_q84,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,4711.3080310000005,tpcds,10
hudi,presto,tpcds_q84,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,3556.067656,tpcds,10
hudi,presto,tpcds_q84,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,4062.36244,tpcds,10
hudi,presto,tpcds_q84,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,3358.340381,tpcds,10
hudi,presto,tpcds_q84,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,3691.914187,tpcds,10
hudi,presto,tpcds_q84,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,4213.121892,tpcds,10
hudi,presto,tpcds_q84,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,4340.730878,tpcds,10
hudi,presto,tpcds_q84,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4481.9022270000005,tpcds,10
hudi,presto,tpcds_q85,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6179.933448,tpcds,10
hudi,presto,tpcds_q85,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7855.20037,tpcds,10
hudi,presto,tpcds_q85,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6444.42825,tpcds,10
hudi,presto,tpcds_q85,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,4383.089424,tpcds,10
hudi,presto,tpcds_q85,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,9947.536696,tpcds,10
hudi,presto,tpcds_q85,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,4201.029551,tpcds,10
hudi,presto,tpcds_q85,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,5505.874425,tpcds,10
hudi,presto,tpcds_q85,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4604.600410999999,tpcds,10
hudi,presto,tpcds_q85,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,6245.7575400000005,tpcds,10
hudi,presto,tpcds_q86,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2922.633573,tpcds,10
hudi,presto,tpcds_q86,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7840.349229,tpcds,10
hudi,presto,tpcds_q86,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2391.207965,tpcds,10
hudi,presto,tpcds_q86,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,3484.220854,tpcds,10
hudi,presto,tpcds_q86,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,2369.495922,tpcds,10
hudi,presto,tpcds_q86,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,8747.744009,tpcds,10
hudi,presto,tpcds_q86,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,2879.192769,tpcds,10
hudi,presto,tpcds_q86,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,7133.659016,tpcds,10
hudi,presto,tpcds_q86,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3796.710814,tpcds,10
hudi,presto,tpcds_q86,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,3751.545547,tpcds,10
hudi,presto,tpcds_q86,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,3942.406805,tpcds,10
hudi,presto,tpcds_q87,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,16124.435783,tpcds,10
hudi,presto,tpcds_q87,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,19542.265231,tpcds,10
hudi,presto,tpcds_q87,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,14016.026977,tpcds,10
hudi,presto,tpcds_q87,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,11557.536167,tpcds,10
hudi,presto,tpcds_q87,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,9077.907646,tpcds,10
hudi,presto,tpcds_q87,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,17721.331575,tpcds,10
hudi,presto,tpcds_q87,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,9245.138705,tpcds,10
hudi,presto,tpcds_q87,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,14420.776178,tpcds,10
hudi,presto,tpcds_q87,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,9624.87138,tpcds,10
hudi,presto,tpcds_q87,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,9181.171018,tpcds,10
hudi,presto,tpcds_q87,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,10075.082179,tpcds,10
hudi,presto,tpcds_q88,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,31048.218579,tpcds,10
hudi,presto,tpcds_q88,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,30880.633481,tpcds,10
hudi,presto,tpcds_q88,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,27400.127678,tpcds,10
hudi,presto,tpcds_q88,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,35311.898882,tpcds,10
hudi,presto,tpcds_q88,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,14287.484587,tpcds,10
hudi,presto,tpcds_q88,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,16073.907799,tpcds,10
hudi,presto,tpcds_q88,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,17037.504096,tpcds,10
hudi,presto,tpcds_q88,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,17764.140497,tpcds,10
hudi,presto,tpcds_q88,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,20160.100726,tpcds,10
hudi,presto,tpcds_q88,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,29660.491554,tpcds,10
hudi,presto,tpcds_q88,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,13633.782631,tpcds,10
hudi,presto,tpcds_q89,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4927.074811,tpcds,10
hudi,presto,tpcds_q89,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,13524.69508,tpcds,10
hudi,presto,tpcds_q89,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2002.920446,tpcds,10
hudi,presto,tpcds_q89,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,3992.338455,tpcds,10
hudi,presto,tpcds_q89,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,2151.9942,tpcds,10
hudi,presto,tpcds_q89,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,4470.795338,tpcds,10
hudi,presto,tpcds_q89,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,5835.162256,tpcds,10
hudi,presto,tpcds_q89,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,3390.587809,tpcds,10
hudi,presto,tpcds_q89,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,4000.34081,tpcds,10
hudi,presto,tpcds_q89,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,3902.203622,tpcds,10
hudi,presto,tpcds_q89,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4273.297379,tpcds,10
hudi,presto,tpcds_q9,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,57327.540904,tpcds,10
hudi,presto,tpcds_q9,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,55859.555178,tpcds,10
hudi,presto,tpcds_q9,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,42394.091313,tpcds,10
hudi,presto,tpcds_q9,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,100039.139288,tpcds,10
hudi,presto,tpcds_q9,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,33545.160281,tpcds,10
hudi,presto,tpcds_q9,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,37022.677836,tpcds,10
hudi,presto,tpcds_q9,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,79673.25347200001,tpcds,10
hudi,presto,tpcds_q9,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,37156.757903,tpcds,10
hudi,presto,tpcds_q9,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,41252.218435,tpcds,10
hudi,presto,tpcds_q9,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,61846.604347,tpcds,10
hudi,presto,tpcds_q9,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,49901.190137,tpcds,10
hudi,presto,tpcds_q90,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7103.812697,tpcds,10
hudi,presto,tpcds_q90,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6598.332826999999,tpcds,10
hudi,presto,tpcds_q90,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3726.319591,tpcds,10
hudi,presto,tpcds_q90,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,96786.754633,tpcds,10
hudi,presto,tpcds_q90,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,3525.751139,tpcds,10
hudi,presto,tpcds_q90,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,4473.872486,tpcds,10
hudi,presto,tpcds_q90,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,40223.896876,tpcds,10
hudi,presto,tpcds_q90,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5914.541819,tpcds,10
hudi,presto,tpcds_q90,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,2918.603991,tpcds,10
hudi,presto,tpcds_q90,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7373.076713,tpcds,10
hudi,presto,tpcds_q90,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,6480.381124,tpcds,10
hudi,presto,tpcds_q91,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5013.547503,tpcds,10
hudi,presto,tpcds_q91,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5309.776911999999,tpcds,10
hudi,presto,tpcds_q91,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2750.146997,tpcds,10
hudi,presto,tpcds_q91,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,2890.182432,tpcds,10
hudi,presto,tpcds_q91,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,2211.874933,tpcds,10
hudi,presto,tpcds_q91,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,3939.001881,tpcds,10
hudi,presto,tpcds_q93,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10220.098934999998,tpcds,10
hudi,presto,tpcds_q93,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7145.701953,tpcds,10
hudi,presto,tpcds_q93,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,9669.499563,tpcds,10
hudi,presto,tpcds_q93,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,6079.171486,tpcds,10
hudi,presto,tpcds_q93,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,10164.879289,tpcds,10
hudi,presto,tpcds_q96,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4444.70979,tpcds,10
hudi,presto,tpcds_q96,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7083.869893,tpcds,10
hudi,presto,tpcds_q96,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4610.12908,tpcds,10
hudi,presto,tpcds_q96,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,5071.71211,tpcds,10
hudi,presto,tpcds_q96,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,1893.59748,tpcds,10
hudi,presto,tpcds_q96,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,2884.507163,tpcds,10
hudi,presto,tpcds_q96,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,4978.790607,tpcds,10
hudi,presto,tpcds_q96,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,3689.802728,tpcds,10
hudi,presto,tpcds_q96,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,1769.442614,tpcds,10
hudi,presto,tpcds_q96,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,4054.384245,tpcds,10
hudi,presto,tpcds_q96,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4301.450673,tpcds,10
hudi,presto,tpcds_q97,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8100.875078000001,tpcds,10
hudi,presto,tpcds_q97,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9302.269262,tpcds,10
hudi,presto,tpcds_q97,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5519.84763,tpcds,10
hudi,presto,tpcds_q97,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,7983.004714000001,tpcds,10
hudi,presto,tpcds_q97,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,3406.814773,tpcds,10
hudi,presto,tpcds_q97,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,5635.956379,tpcds,10
hudi,presto,tpcds_q97,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,7493.987026000001,tpcds,10
hudi,presto,tpcds_q97,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6536.044030999999,tpcds,10
hudi,presto,tpcds_q97,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3200.632168,tpcds,10
hudi,presto,tpcds_q97,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6689.117602,tpcds,10
hudi,presto,tpcds_q97,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,7407.929848,tpcds,10
hudi,presto,tpcds_q17,0.2939231281018;0.8072550698589;277.0;7.0;35|,11341.427841912433,tpcds,10
hudi,presto,tpcds_q17,0.2225872804112;0.3117094553633;322.0;5.0;18|,13104.09604675942,tpcds,10
hudi,presto,tpcds_q23_a,0.2939231281018;0.8072550698589;277.0;7.0;35|,30782.374774808537,tpcds,10
hudi,presto,tpcds_q23_a,0.8255735280335;0.5810043788473;265.0;8.0;24|,22461.867048771634,tpcds,10
hudi,presto,tpcds_q23_a,0.2225872804112;0.3117094553633;322.0;5.0;18|,22433.091153055193,tpcds,10
hudi,presto,tpcds_q23_b,0.2939231281018;0.8072550698589;277.0;7.0;35|,27639.89531141282,tpcds,10
hudi,presto,tpcds_q23_b,0.2225872804112;0.3117094553633;322.0;5.0;18|,30829.00088294498,tpcds,10
hudi,presto,tpcds_q24_a,0.2939231281018;0.8072550698589;277.0;7.0;35|,26792.49224370503,tpcds,10
hudi,presto,tpcds_q24_a,0.2225872804112;0.3117094553633;322.0;5.0;18|,22493.44699475593,tpcds,10
hudi,presto,tpcds_q24_b,0.2939231281018;0.8072550698589;277.0;7.0;35|,20892.184268596906,tpcds,10
hudi,presto,tpcds_q24_b,0.2225872804112;0.3117094553633;322.0;5.0;18|,20527.140863719513,tpcds,10
hudi,presto,tpcds_q25,0.2939231281018;0.8072550698589;277.0;7.0;35|,10114.338765389175,tpcds,10
hudi,presto,tpcds_q25,0.2225872804112;0.3117094553633;322.0;5.0;18|,8790.864977772286,tpcds,10
hudi,presto,tpcds_q26,0.2939231281018;0.8072550698589;277.0;7.0;35|,4407.4730042217025,tpcds,10
hudi,presto,tpcds_q26,0.8255735280335;0.5810043788473;265.0;8.0;24|,3302.616721537431,tpcds,10
hudi,presto,tpcds_q26,0.2225872804112;0.3117094553633;322.0;5.0;18|,3697.9495294594713,tpcds,10
hudi,presto,tpcds_q29,0.2939231281018;0.8072550698589;277.0;7.0;35|,7794.228716176104,tpcds,10
hudi,presto,tpcds_q29,0.2225872804112;0.3117094553633;322.0;5.0;18|,6757.537594916395,tpcds,10
hudi,presto,tpcds_q38,0.2939231281018;0.8072550698589;277.0;7.0;35|,11439.096368467446,tpcds,10
hudi,presto,tpcds_q49,0.2939231281018;0.8072550698589;277.0;7.0;35|,9272.813001558166,tpcds,10
hudi,presto,tpcds_q49,0.2225872804112;0.3117094553633;322.0;5.0;18|,7768.37969518266,tpcds,10
hudi,presto,tpcds_q52,0.2225872804112;0.3117094553633;322.0;5.0;18|,1789.114987065339,tpcds,10
hudi,presto,tpcds_q55,0.3020444849932;0.4933289004306;805.0;8.0;17|,2021.7763925163867,tpcds,10
hudi,presto,tpcds_q55,0.7923849821091;0.6932743646204;452.0;3.0;8|,2130.8547205691484,tpcds,10
hudi,presto,tpcds_q58,0.2939231281018;0.8072550698589;277.0;7.0;35|,4929.971412167004,tpcds,10
hudi,presto,tpcds_q58,0.8255735280335;0.5810043788473;265.0;8.0;24|,4615.652426108578,tpcds,10
hudi,presto,tpcds_q58,0.626732327192;0.3159100175413;290.0;2.0;18|,8226.558011317655,tpcds,10
hudi,presto,tpcds_q58,0.2225872804112;0.3117094553633;322.0;5.0;18|,5283.79524605365,tpcds,10
hudi,presto,tpcds_q6,0.2939231281018;0.8072550698589;277.0;7.0;35|,2704.699516001819,tpcds,10
hudi,presto,tpcds_q6,0.8255735280335;0.5810043788473;265.0;8.0;24|,2519.2672313411335,tpcds,10
hudi,presto,tpcds_q6,0.626732327192;0.3159100175413;290.0;2.0;18|,2919.0598287473968,tpcds,10
hudi,presto,tpcds_q6,0.2225872804112;0.3117094553633;322.0;5.0;18|,2043.5958796247392,tpcds,10
hudi,presto,tpcds_q61,0.499345510453;0.2490164503455;923.0;7.0;60|,1311.9710364406792,tpcds,10
hudi,presto,tpcds_q61,0.3020444849932;0.4933289004306;805.0;8.0;17|,1320.287123427867,tpcds,10
hudi,presto,tpcds_q61,0.2939231281018;0.8072550698589;277.0;7.0;35|,1292.8071820721889,tpcds,10
hudi,presto,tpcds_q61,0.5;0.5;256.0;1.0;1|,2669.8351926338128,tpcds,10
hudi,presto,tpcds_q61,0.626732327192;0.3159100175413;290.0;2.0;18|,1275.4559878478524,tpcds,10
hudi,presto,tpcds_q61,0.1967485295327;0.8339510093593;769.0;1.0;35|,1026.175848530633,tpcds,10
hudi,presto,tpcds_q61,0.2225872804112;0.3117094553633;322.0;5.0;18|,1374.242624081095,tpcds,10
hudi,presto,tpcds_q64,0.2939231281018;0.8072550698589;277.0;7.0;35|,26213.183185418304,tpcds,10
hudi,presto,tpcds_q64,0.8255735280335;0.5810043788473;265.0;8.0;24|,20421.413227656918,tpcds,10
