datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,tpcds_q93,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,5947.84,tpcds,10
iceberg,presto,tpcds_q94,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,2959.07,tpcds,10
iceberg,presto,tpcds_q96,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,1645.66,tpcds,10
iceberg,presto,tpcds_q97,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,3555.75,tpcds,10
iceberg,presto,tpcds_q98,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,5588.38,tpcds,10
iceberg,presto,tpcds_q_02,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,3757.02,tpcds,10
iceberg,presto,tpcds_q_03,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,1692.8,tpcds,10
iceberg,presto,tpcds_q_05,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,2701.28,tpcds,10
iceberg,presto,tpcds_q_07,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,1702.03,tpcds,10
iceberg,presto,tpcds_q_08,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,8925.23,tpcds,10
iceberg,presto,tpcds_q_09,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,2200.24,tpcds,10
iceberg,presto,tpcds_q_14,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,5722.9,tpcds,10
iceberg,presto,tpcds_q_17,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,4372.92,tpcds,10
iceberg,presto,tpcds_q_18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,6638.62,tpcds,10
iceberg,presto,tpcds_q_19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,5120.41,tpcds,10
