datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,tpcds_merged,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=48,4001.51,tpcds,10
delta,trino,tpcds_q94,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,2726.88,tpcds,10
delta,trino,tpcds_q96,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,3589.3,tpcds,10
delta,trino,tpcds_q97,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,2693.03,tpcds,10
delta,trino,tpcds_q98,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,3587.11,tpcds,10
delta,trino,tpcds_q_02,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,4733.9,tpcds,10
delta,trino,tpcds_q_03,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,4033.19,tpcds,10
delta,trino,tpcds_q_05,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,2943.96,tpcds,10
delta,trino,tpcds_q_06,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,2565.35,tpcds,10
delta,trino,tpcds_q_07,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,3337.92,tpcds,10
delta,trino,tpcds_q_08,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,4182.25,tpcds,10
delta,trino,tpcds_q_09,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,3169.98,tpcds,10
delta,trino,tpcds_q_14,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,3139.81,tpcds,10
delta,trino,tpcds_q_15,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,3645.06,tpcds,10
delta,trino,tpcds_q_17,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,4133.23,tpcds,10
delta,trino,tpcds_q_18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,3625.67,tpcds,10
delta,trino,tpcds_q_19,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,4224.89,tpcds,10
delta,trino,tpcds_q_21,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,3774.32,tpcds,10
delta,trino,tpcds_q_23,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,4335.88,tpcds,10
delta,trino,tpcds_q_24,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,4695.21,tpcds,10
delta,trino,tpcds_q_25,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,2644.1,tpcds,10
delta,trino,tpcds_q_27,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,2226.99,tpcds,10
delta,trino,tpcds_ssb_flat_queries,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=16,3454.83,tpcds,10
delta,trino,tpcds_merged,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2558.47,tpcds,10
delta,trino,tpcds_q1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2865.38,tpcds,10
delta,trino,tpcds_q10,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2848.91,tpcds,10
delta,trino,tpcds_q11,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,9126.09,tpcds,10
delta,trino,tpcds_q13,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,1683.67,tpcds,10
delta,trino,tpcds_q14_a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4293.27,tpcds,10
delta,trino,tpcds_q14_b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2187.94,tpcds,10
delta,trino,tpcds_q14a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3631.58,tpcds,10
delta,trino,tpcds_q17,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2917.71,tpcds,10
delta,trino,tpcds_q2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2486.01,tpcds,10
delta,trino,tpcds_q22,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,28504.61,tpcds,10
delta,trino,tpcds_q23_a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3501.48,tpcds,10
delta,trino,tpcds_q23_b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,7559.58,tpcds,10
delta,trino,tpcds_q24,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4132.85,tpcds,10
delta,trino,tpcds_q24_a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2003.01,tpcds,10
delta,trino,tpcds_q24b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4167.39,tpcds,10
delta,trino,tpcds_q25,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,5808.95,tpcds,10
delta,trino,tpcds_q26,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3512.62,tpcds,10
delta,trino,tpcds_q27,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4261.36,tpcds,10
delta,trino,tpcds_q28,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3496.96,tpcds,10
delta,trino,tpcds_q33,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3782.08,tpcds,10
delta,trino,tpcds_q36,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3241.29,tpcds,10
delta,trino,tpcds_q37,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4865.9,tpcds,10
delta,trino,tpcds_q38,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,5875.12,tpcds,10
delta,trino,tpcds_q39,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,6705.41,tpcds,10
delta,trino,tpcds_q39_a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4049.29,tpcds,10
delta,trino,tpcds_q39b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3519.61,tpcds,10
delta,trino,tpcds_q40,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2320.31,tpcds,10
delta,trino,tpcds_q41,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2626.87,tpcds,10
delta,trino,tpcds_q45,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3710.37,tpcds,10
delta,trino,tpcds_q47,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2327.51,tpcds,10
delta,trino,tpcds_q49,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3488.9,tpcds,10
delta,trino,tpcds_q5,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3598.56,tpcds,10
delta,trino,tpcds_q50,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2691.73,tpcds,10
delta,trino,tpcds_q51,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,26301.86,tpcds,10
delta,trino,tpcds_q52,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,1968.51,tpcds,10
delta,trino,tpcds_q53,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,5258.17,tpcds,10
delta,trino,tpcds_q55,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,7313.72,tpcds,10
delta,trino,tpcds_q57,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2840.47,tpcds,10
delta,trino,tpcds_q59,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2744.24,tpcds,10
delta,trino,tpcds_q62,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3893.8,tpcds,10
delta,trino,tpcds_q63,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3092.15,tpcds,10
