datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,query23,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,595.66,tpcds,1
hudi,trino,query23_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,639.49,tpcds,1
hudi,trino,query23_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,616.21,tpcds,1
hudi,trino,query24,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,662.04,tpcds,1
hudi,trino,query24_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,590.54,tpcds,1
hudi,trino,query24_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,610.19,tpcds,1
hudi,trino,query25,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,573.48,tpcds,1
hudi,trino,query26,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,653.97,tpcds,1
hudi,trino,query27,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,594.2,tpcds,1
hudi,trino,query28,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,668.12,tpcds,1
hudi,trino,query29,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,643.72,tpcds,1
hudi,trino,query3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,676.16,tpcds,1
hudi,trino,query31,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,798.05,tpcds,1
hudi,trino,query32,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,894.12,tpcds,1
hudi,trino,query33,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,788.12,tpcds,1
hudi,trino,query34,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,774.61,tpcds,1
hudi,trino,query35,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,885.63,tpcds,1
hudi,trino,query36,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,795.82,tpcds,1
hudi,trino,query37,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,789.43,tpcds,1
hudi,trino,query38,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,819.22,tpcds,1
hudi,trino,query39,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,803.98,tpcds,1
hudi,trino,query39_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,797.56,tpcds,1
hudi,trino,query39_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,921.88,tpcds,1
hudi,trino,query4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,800.91,tpcds,1
hudi,trino,query40,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,821.08,tpcds,1
hudi,trino,query41,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,890.03,tpcds,1
hudi,trino,query42,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,815.88,tpcds,1
hudi,trino,query43,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,854.47,tpcds,1
hudi,trino,query44,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,869.68,tpcds,1
hudi,trino,query45,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,830.32,tpcds,1
hudi,trino,query46,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,880.49,tpcds,1
hudi,trino,query47,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,847.58,tpcds,1
hudi,trino,query48,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,881.2,tpcds,1
hudi,trino,query49,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,915.67,tpcds,1
hudi,trino,query5,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,779.14,tpcds,1
hudi,trino,query50,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,916.19,tpcds,1
hudi,trino,query51,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,839.07,tpcds,1
hudi,trino,query52,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,865.22,tpcds,1
hudi,trino,query53,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,809.01,tpcds,1
hudi,trino,query54,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,893.42,tpcds,1
hudi,trino,query55,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,832.41,tpcds,1
hudi,trino,query56,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,961.7,tpcds,1
hudi,trino,query57,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,959.05,tpcds,1
hudi,trino,query58,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,852.42,tpcds,1
hudi,trino,query59,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,941.55,tpcds,1
hudi,trino,query6,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,906.08,tpcds,1
hudi,trino,query60,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,965.13,tpcds,1
hudi,trino,query61,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,958.69,tpcds,1
hudi,trino,query62,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,831.29,tpcds,1
hudi,trino,query63,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,954.91,tpcds,1
hudi,trino,query64,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,861.62,tpcds,1
hudi,trino,query65,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1697.06,tpcds,1
hudi,trino,query66,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1548.03,tpcds,1
hudi,trino,query67,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1576.68,tpcds,1
hudi,trino,query68,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1762.19,tpcds,1
hudi,trino,query69,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1600.98,tpcds,1
hudi,trino,query7,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1585.05,tpcds,1
hudi,trino,query70,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1737.76,tpcds,1
hudi,trino,query71,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1664.47,tpcds,1
hudi,trino,query72,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1666.39,tpcds,1
hudi,trino,query73,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1738.3,tpcds,1
hudi,trino,query74,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1698.74,tpcds,1
hudi,trino,query75,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1948.82,tpcds,1
hudi,trino,query76,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1921.91,tpcds,1
hudi,trino,query77,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,2011.78,tpcds,1
hudi,trino,query78,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1689.02,tpcds,1
hudi,trino,query79,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1843.95,tpcds,1
hudi,trino,query8,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1811.47,tpcds,1
hudi,trino,query80,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1928.81,tpcds,1
hudi,trino,query81,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1723.61,tpcds,1
hudi,trino,query82,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5301.1,tpcds,1
hudi,trino,query83,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,4706.79,tpcds,1
hudi,trino,query84,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,4864.03,tpcds,1
hudi,trino,query85,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,4589.16,tpcds,1
hudi,trino,query86,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,4428.15,tpcds,1
hudi,trino,query87,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5199.32,tpcds,1
hudi,trino,query88,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,4853.85,tpcds,1
hudi,trino,query89,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,4970.89,tpcds,1
hudi,trino,query9,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,4832.81,tpcds,1
hudi,trino,query90,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,4797.92,tpcds,1
hudi,trino,query91,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5688.49,tpcds,1
hudi,trino,query92,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5068.34,tpcds,1
hudi,trino,query93,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5196.99,tpcds,1
hudi,trino,query94,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5159.31,tpcds,1
hudi,trino,query95,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5522.62,tpcds,1
hudi,trino,query96,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5119.1,tpcds,1
hudi,trino,query97,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5834.24,tpcds,1
hudi,trino,query98,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5734.71,tpcds,1
hudi,trino,query99,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,5612.86,tpcds,1
hudi,trino,query1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,616.78,tpcds,1
hudi,trino,query10,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,571.79,tpcds,1
hudi,trino,query11,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,561.98,tpcds,1
hudi,trino,query12,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,602.3,tpcds,1
hudi,trino,query13,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,622.84,tpcds,1
hudi,trino,query14,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,559.67,tpcds,1
hudi,trino,query14_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,517.16,tpcds,1
hudi,trino,query14_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,572.39,tpcds,1
hudi,trino,query15,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,619.23,tpcds,1
hudi,trino,query16,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,615.15,tpcds,1
hudi,trino,query17,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,624.13,tpcds,1
hudi,trino,query18,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,621.57,tpcds,1
hudi,trino,query19,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,536.56,tpcds,1
hudi,trino,query2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,624.95,tpcds,1
hudi,trino,query20,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,599.76,tpcds,1
hudi,trino,query21,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,528.73,tpcds,1
hudi,trino,query22,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,551.95,tpcds,1
hudi,trino,query23,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,623.52,tpcds,1
hudi,trino,query23_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,624.71,tpcds,1
hudi,trino,query23_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,549.22,tpcds,1
hudi,trino,query24,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,601.36,tpcds,1
hudi,trino,query24_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,605.43,tpcds,1
hudi,trino,query24_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,829.49,tpcds,1
hudi,trino,query25,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,780.42,tpcds,1
hudi,trino,query26,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,752.9,tpcds,1
hudi,trino,query27,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,777.43,tpcds,1
hudi,trino,query28,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,900.46,tpcds,1
hudi,trino,query29,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,803.16,tpcds,1
hudi,trino,query3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,766.21,tpcds,1
hudi,trino,query31,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,792.27,tpcds,1
hudi,trino,query32,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,786.77,tpcds,1
hudi,trino,query33,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,767.84,tpcds,1
hudi,trino,query34,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,793.7,tpcds,1
hudi,trino,query35,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,867.3,tpcds,1
hudi,trino,query36,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,894.22,tpcds,1
hudi,trino,query37,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,815.37,tpcds,1
hudi,trino,query38,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,832.61,tpcds,1
hudi,trino,query39,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,810.42,tpcds,1
hudi,trino,query39_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,831.52,tpcds,1
hudi,trino,query39_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,867.65,tpcds,1
hudi,trino,query4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,869.65,tpcds,1
hudi,trino,query40,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,905.46,tpcds,1
hudi,trino,query41,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,864.58,tpcds,1
hudi,trino,query42,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,912.51,tpcds,1
hudi,trino,query43,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,891.1,tpcds,1
hudi,trino,query44,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,900.82,tpcds,1
hudi,trino,query45,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,786.62,tpcds,1
hudi,trino,query46,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,792.21,tpcds,1
hudi,trino,query47,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,900.82,tpcds,1
hudi,trino,query48,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,793.07,tpcds,1
hudi,trino,query49,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,902.57,tpcds,1
hudi,trino,query5,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,923.93,tpcds,1
hudi,trino,query50,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,910.54,tpcds,1
hudi,trino,query51,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,895.23,tpcds,1
hudi,trino,query52,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,842.89,tpcds,1
hudi,trino,query53,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,837.63,tpcds,1
hudi,trino,query54,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,782.48,tpcds,1
hudi,trino,query55,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,853.8,tpcds,1
hudi,trino,query56,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,896.95,tpcds,1
hudi,trino,query57,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,870.59,tpcds,1
hudi,trino,query58,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,808.17,tpcds,1
hudi,trino,query59,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,874.37,tpcds,1
hudi,trino,query6,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,901.64,tpcds,1
hudi,trino,query60,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,833.4,tpcds,1
hudi,trino,query61,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1547.3,tpcds,1
hudi,trino,query62,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1701.84,tpcds,1
hudi,trino,query63,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1633.85,tpcds,1
hudi,trino,query64,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1678.96,tpcds,1
hudi,trino,query65,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1731.04,tpcds,1
hudi,trino,query66,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1645.04,tpcds,1
hudi,trino,query67,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1482.79,tpcds,1
hudi,trino,query68,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1498.74,tpcds,1
hudi,trino,query69,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1506.18,tpcds,1
hudi,trino,query7,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1577.85,tpcds,1
hudi,trino,query70,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1547.22,tpcds,1
hudi,trino,query71,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1647.75,tpcds,1
hudi,trino,query72,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1574.75,tpcds,1
hudi,trino,query73,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1529.75,tpcds,1
hudi,trino,query74,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1562.31,tpcds,1
hudi,trino,query75,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1701.21,tpcds,1
hudi,trino,query76,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1449.78,tpcds,1
hudi,trino,query77,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1745.09,tpcds,1
hudi,trino,query78,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1573.48,tpcds,1
hudi,trino,query79,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1490.93,tpcds,1
hudi,trino,query8,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1656.79,tpcds,1
hudi,trino,query80,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4837.3,tpcds,1
hudi,trino,query81,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4502.39,tpcds,1
hudi,trino,query82,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4155.72,tpcds,1
hudi,trino,query83,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4702.93,tpcds,1
hudi,trino,query84,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4172.74,tpcds,1
hudi,trino,query85,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4862.9,tpcds,1
hudi,trino,query86,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4809.47,tpcds,1
hudi,trino,query87,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4091.87,tpcds,1
hudi,trino,query88,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4370.09,tpcds,1
hudi,trino,query89,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4601.92,tpcds,1
hudi,trino,query9,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4429.0,tpcds,1
hudi,trino,query90,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4493.11,tpcds,1
hudi,trino,query91,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4521.63,tpcds,1
hudi,trino,query92,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4951.27,tpcds,1
hudi,trino,query93,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4445.06,tpcds,1
hudi,trino,query94,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4780.28,tpcds,1
hudi,trino,query95,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4355.51,tpcds,1
hudi,trino,query96,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4315.33,tpcds,1
hudi,trino,query97,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4655.82,tpcds,1
hudi,trino,query98,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4628.18,tpcds,1
hudi,trino,query99,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,4808.45,tpcds,1
hudi,trino,query1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,480.18,tpcds,1
hudi,trino,query10,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,472.66,tpcds,1
hudi,trino,query11,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,482.43,tpcds,1
hudi,trino,query12,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,469.0,tpcds,1
hudi,trino,query13,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,488.4,tpcds,1
hudi,trino,query14,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,471.89,tpcds,1
hudi,trino,query14_a,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,512.69,tpcds,1
hudi,trino,query14_b,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,531.63,tpcds,1
hudi,trino,query15,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,680.59,tpcds,1
hudi,trino,query16,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,660.54,tpcds,1
hudi,trino,query17,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,699.93,tpcds,1
hudi,trino,query18,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,629.01,tpcds,1
hudi,trino,query19,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,654.27,tpcds,1
hudi,trino,query2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,735.03,tpcds,1
hudi,trino,query20,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,688.49,tpcds,1
hudi,trino,query21,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,635.4,tpcds,1
hudi,trino,query22,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1036.43,tpcds,1
hudi,trino,query23,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1019.81,tpcds,1
hudi,trino,query23_a,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,966.62,tpcds,1
hudi,trino,query23_b,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,887.33,tpcds,1
hudi,trino,query24,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,932.82,tpcds,1
hudi,trino,query24_a,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,901.57,tpcds,1
hudi,trino,query24_b,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,973.38,tpcds,1
hudi,trino,query25,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,997.37,tpcds,1
hudi,trino,query26,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1104.35,tpcds,1
hudi,trino,query27,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1062.79,tpcds,1
hudi,trino,query28,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,973.85,tpcds,1
hudi,trino,query29,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,991.29,tpcds,1
hudi,trino,query3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,982.83,tpcds,1
hudi,trino,query31,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1090.0,tpcds,1
hudi,trino,query32,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1033.36,tpcds,1
hudi,trino,query33,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,996.57,tpcds,1
hudi,trino,query34,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1034.52,tpcds,1
hudi,trino,query35,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,962.23,tpcds,1
hudi,trino,query36,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1027.65,tpcds,1
hudi,trino,query37,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1093.96,tpcds,1
hudi,trino,query38,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1085.4,tpcds,1
hudi,trino,query39,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1034.59,tpcds,1
hudi,trino,query39_a,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1025.55,tpcds,1
hudi,trino,query39_b,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1184.26,tpcds,1
hudi,trino,query4,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1073.47,tpcds,1
hudi,trino,query40,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1036.27,tpcds,1
hudi,trino,query41,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1038.65,tpcds,1
hudi,trino,query42,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1181.57,tpcds,1
hudi,trino,query43,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1160.35,tpcds,1
hudi,trino,query44,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1114.72,tpcds,1
hudi,trino,query45,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1124.63,tpcds,1
hudi,trino,query46,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1288.84,tpcds,1
hudi,trino,query47,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1222.22,tpcds,1
hudi,trino,query48,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1117.43,tpcds,1
hudi,trino,query49,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1254.39,tpcds,1
hudi,trino,query5,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1256.59,tpcds,1
hudi,trino,query50,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1232.51,tpcds,1
hudi,trino,query51,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1344.3,tpcds,1
hudi,trino,query52,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1326.87,tpcds,1
hudi,trino,query53,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1224.68,tpcds,1
