datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,query60,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4365.35,tpcds,1
iceberg,presto,query61,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,1500.91,tpcds,1
iceberg,presto,query62,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,1500.91,tpcds,1
iceberg,presto,query63,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,8115.4,tpcds,1
iceberg,presto,query64,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3452.13,tpcds,1
iceberg,presto,query65,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,1571.6,tpcds,1
iceberg,presto,query66,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,9314.18,tpcds,1
iceberg,presto,query67,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4066.29,tpcds,1
iceberg,presto,query68,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,1500.91,tpcds,1
iceberg,presto,query69,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,8143.92,tpcds,1
iceberg,presto,query7,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,1500.91,tpcds,1
iceberg,presto,query70,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,9493.07,tpcds,1
iceberg,presto,query71,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,5289.76,tpcds,1
iceberg,presto,query72,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,8530.87,tpcds,1
iceberg,presto,query73,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,1500.91,tpcds,1
iceberg,presto,query74,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4232.56,tpcds,1
iceberg,presto,query75,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,1500.91,tpcds,1
iceberg,presto,query76,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,18715.44,tpcds,1
iceberg,presto,query77,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,5384.41,tpcds,1
iceberg,presto,query78,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3958.32,tpcds,1
iceberg,presto,query79,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2433.92,tpcds,1
iceberg,presto,query8,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2535.08,tpcds,1
iceberg,presto,query80,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2550.29,tpcds,1
iceberg,presto,query81,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2374.87,tpcds,1
iceberg,presto,query82,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,17717.38,tpcds,1
iceberg,presto,query83,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,11055.33,tpcds,1
iceberg,presto,query84,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2270.09,tpcds,1
iceberg,presto,query85,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,17701.83,tpcds,1
iceberg,presto,query86,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4968.72,tpcds,1
iceberg,presto,query87,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,3783.82,tpcds,1
iceberg,presto,query88,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4668.87,tpcds,1
iceberg,presto,query89,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7696.97,tpcds,1
iceberg,presto,query9,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4900.88,tpcds,1
iceberg,presto,query90,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2318.65,tpcds,1
iceberg,presto,query91,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6851.79,tpcds,1
iceberg,presto,query92,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,20618.38,tpcds,1
iceberg,presto,query93,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2610.13,tpcds,1
iceberg,presto,query94,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2400.52,tpcds,1
iceberg,presto,query95,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,16378.7,tpcds,1
iceberg,presto,query96,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2699.13,tpcds,1
iceberg,presto,query97,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,2988.69,tpcds,1
iceberg,presto,query98,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,20207.07,tpcds,1
iceberg,presto,query99,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,14359.15,tpcds,1
iceberg,presto,query51,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,1500.91,tpcds,1
iceberg,presto,query52,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,2787.98,tpcds,1
iceberg,presto,query53,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,3380.21,tpcds,1
iceberg,presto,query54,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,1500.91,tpcds,1
iceberg,presto,query55,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,8447.55,tpcds,1
iceberg,presto,query56,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,2294.31,tpcds,1
iceberg,presto,query57,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,7850.93,tpcds,1
iceberg,presto,query58,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,2636.93,tpcds,1
iceberg,presto,query59,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,2095.77,tpcds,1
iceberg,presto,query6,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,7956.39,tpcds,1
iceberg,presto,query60,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,8108.33,tpcds,1
iceberg,presto,query61,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,1500.91,tpcds,1
iceberg,presto,query62,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,5537.83,tpcds,1
iceberg,presto,query63,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,1500.91,tpcds,1
iceberg,presto,query64,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,8569.36,tpcds,1
iceberg,presto,query65,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,8299.76,tpcds,1
iceberg,presto,query66,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,9243.21,tpcds,1
iceberg,presto,query67,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,8137.8,tpcds,1
iceberg,presto,query68,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,4436.65,tpcds,1
iceberg,presto,query69,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,1500.91,tpcds,1
iceberg,presto,query7,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,1500.91,tpcds,1
iceberg,presto,query70,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=24,4641.42,tpcds,1
