datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,query44,23;114;121;24;33;2048;209,20842.0,tpcds,1
delta,presto,query45,23;114;121;24;33;2048;209,9704.0,tpcds,1
delta,presto,query46,23;114;121;24;33;2048;209,9689.0,tpcds,1
delta,presto,query47,23;114;121;24;33;2048;209,34988.0,tpcds,1
delta,presto,query48,23;114;121;24;33;2048;209,13101.0,tpcds,1
delta,presto,query49,23;114;121;24;33;2048;209,31450.0,tpcds,1
delta,presto,query51,23;114;121;24;33;2048;209,22529.0,tpcds,1
delta,presto,query52,23;114;121;24;33;2048;209,6610.0,tpcds,1
delta,presto,query53,23;114;121;24;33;2048;209,8869.0,tpcds,1
delta,presto,query54,23;114;121;24;33;2048;209,25551.0,tpcds,1
delta,presto,query55,23;114;121;24;33;2048;209,5175.0,tpcds,1
delta,presto,query56,23;114;121;24;33;2048;209,23286.0,tpcds,1
delta,presto,query57,23;114;121;24;33;2048;209,31388.0,tpcds,1
delta,presto,query58,23;114;121;24;33;2048;209,26012.0,tpcds,1
delta,presto,query59,23;114;121;24;33;2048;209,17757.0,tpcds,1
delta,presto,query6,23;114;121;24;33;2048;209,11926.0,tpcds,1
delta,presto,query60,23;114;121;24;33;2048;209,23475.0,tpcds,1
delta,presto,query61,23;114;121;24;33;2048;209,21625.0,tpcds,1
delta,presto,query62,23;114;121;24;33;2048;209,10659.0,tpcds,1
delta,presto,query63,23;114;121;24;33;2048;209,7878.0,tpcds,1
delta,presto,query64,23;114;121;24;33;2048;209,75223.0,tpcds,1
delta,presto,query1,16;285;8;7;7;2048;405,23426.0,tpcds,1
delta,presto,query10,16;285;8;7;7;2048;405,15998.0,tpcds,1
delta,presto,query11,16;285;8;7;7;2048;405,32083.0,tpcds,1
delta,presto,query12,16;285;8;7;7;2048;405,5358.0,tpcds,1
delta,presto,query13,16;285;8;7;7;2048;405,17992.0,tpcds,1
delta,presto,query15,16;285;8;7;7;2048;405,7739.0,tpcds,1
delta,presto,query16,16;285;8;7;7;2048;405,16044.0,tpcds,1
delta,presto,query17,16;285;8;7;7;2048;405,15671.0,tpcds,1
delta,presto,query18,16;285;8;7;7;2048;405,12008.0,tpcds,1
delta,presto,query19,16;285;8;7;7;2048;405,9266.0,tpcds,1
delta,presto,query2,16;285;8;7;7;2048;405,16162.0,tpcds,1
delta,presto,query20,16;285;8;7;7;2048;405,4698.0,tpcds,1
delta,presto,query21,16;285;8;7;7;2048;405,7922.0,tpcds,1
delta,presto,query22,16;285;8;7;7;2048;405,6444.0,tpcds,1
delta,presto,query24,16;285;8;7;7;2048;405,26183.0,tpcds,1
delta,presto,query24_a,16;285;8;7;7;2048;405,25654.0,tpcds,1
delta,presto,query24_b,16;285;8;7;7;2048;405,22989.0,tpcds,1
delta,presto,query25,16;285;8;7;7;2048;405,14729.0,tpcds,1
delta,presto,query26,16;285;8;7;7;2048;405,9066.0,tpcds,1
delta,presto,query27,16;285;8;7;7;2048;405,8016.0,tpcds,1
delta,presto,query28,16;285;8;7;7;2048;405,20402.0,tpcds,1
delta,presto,query29,16;285;8;7;7;2048;405,14030.0,tpcds,1
delta,presto,query3,16;285;8;7;7;2048;405,4667.0,tpcds,1
delta,presto,query32,16;285;8;7;7;2048;405,12132.0,tpcds,1
delta,presto,query33,16;285;8;7;7;2048;405,18473.0,tpcds,1
delta,presto,query34,16;285;8;7;7;2048;405,6816.0,tpcds,1
delta,presto,query35,16;285;8;7;7;2048;405,14583.0,tpcds,1
delta,presto,query36,16;285;8;7;7;2048;405,6776.0,tpcds,1
delta,presto,query37,16;285;8;7;7;2048;405,6249.0,tpcds,1
delta,presto,query38,16;285;8;7;7;2048;405,19538.0,tpcds,1
delta,presto,query39,16;285;8;7;7;2048;405,15837.0,tpcds,1
delta,presto,query39_a,16;285;8;7;7;2048;405,15424.0,tpcds,1
delta,presto,query39_b,16;285;8;7;7;2048;405,16634.0,tpcds,1
delta,presto,query40,16;285;8;7;7;2048;405,11277.0,tpcds,1
delta,presto,query41,16;285;8;7;7;2048;405,2501.0,tpcds,1
delta,presto,query42,16;285;8;7;7;2048;405,3964.0,tpcds,1
delta,presto,query43,16;285;8;7;7;2048;405,6100.0,tpcds,1
delta,presto,query44,16;285;8;7;7;2048;405,10221.0,tpcds,1
delta,presto,query45,16;285;8;7;7;2048;405,7890.0,tpcds,1
delta,presto,query46,16;285;8;7;7;2048;405,9415.0,tpcds,1
delta,presto,query48,16;285;8;7;7;2048;405,11428.0,tpcds,1
delta,presto,query49,16;285;8;7;7;2048;405,17778.0,tpcds,1
delta,presto,query5,16;285;8;7;7;2048;405,27160.0,tpcds,1
delta,presto,query50,16;285;8;7;7;2048;405,9858.0,tpcds,1
delta,presto,query51,16;285;8;7;7;2048;405,13423.0,tpcds,1
delta,presto,query52,16;285;8;7;7;2048;405,4631.0,tpcds,1
delta,presto,query53,16;285;8;7;7;2048;405,8114.0,tpcds,1
delta,presto,query54,16;285;8;7;7;2048;405,18904.0,tpcds,1
delta,presto,query55,16;285;8;7;7;2048;405,4404.0,tpcds,1
delta,presto,query56,16;285;8;7;7;2048;405,16303.0,tpcds,1
delta,presto,query58,16;285;8;7;7;2048;405,17601.0,tpcds,1
delta,presto,query59,16;285;8;7;7;2048;405,13769.0,tpcds,1
delta,presto,query6,16;285;8;7;7;2048;405,12425.0,tpcds,1
delta,presto,query60,16;285;8;7;7;2048;405,16627.0,tpcds,1
delta,presto,query61,16;285;8;7;7;2048;405,22487.0,tpcds,1
delta,presto,query62,16;285;8;7;7;2048;405,7324.0,tpcds,1
delta,presto,query63,16;285;8;7;7;2048;405,8221.0,tpcds,1
delta,presto,query65,16;285;8;7;7;2048;405,13269.0,tpcds,1
delta,presto,query66,16;285;8;7;7;2048;405,16202.0,tpcds,1
delta,presto,query67,16;285;8;7;7;2048;405,10117.0,tpcds,1
delta,presto,query68,16;285;8;7;7;2048;405,8934.0,tpcds,1
delta,presto,query69,16;285;8;7;7;2048;405,11978.0,tpcds,1
delta,presto,query7,16;285;8;7;7;2048;405,7973.0,tpcds,1
delta,presto,query70,16;285;8;7;7;2048;405,9204.0,tpcds,1
delta,presto,query71,16;285;8;7;7;2048;405,11034.0,tpcds,1
delta,presto,query72,16;285;8;7;7;2048;405,0.0,tpcds,1
delta,presto,query73,16;285;8;7;7;2048;405,6214.0,tpcds,1
delta,presto,query74,16;285;8;7;7;2048;405,31140.0,tpcds,1
delta,presto,query76,16;285;8;7;7;2048;405,13115.0,tpcds,1
delta,presto,query77,16;285;8;7;7;2048;405,25291.0,tpcds,1
delta,presto,query78,16;285;8;7;7;2048;405,22992.0,tpcds,1
delta,presto,query79,16;285;8;7;7;2048;405,8379.0,tpcds,1
delta,presto,query8,16;285;8;7;7;2048;405,9399.0,tpcds,1
delta,presto,query81,16;285;8;7;7;2048;405,16759.0,tpcds,1
delta,presto,query82,16;285;8;7;7;2048;405,7663.0,tpcds,1
delta,presto,query83,16;285;8;7;7;2048;405,16817.0,tpcds,1
delta,presto,query84,16;285;8;7;7;2048;405,8276.0,tpcds,1
delta,presto,query85,16;285;8;7;7;2048;405,12650.0,tpcds,1
delta,presto,query86,16;285;8;7;7;2048;405,5981.0,tpcds,1
delta,presto,query87,16;285;8;7;7;2048;405,15636.0,tpcds,1
delta,presto,query89,16;285;8;7;7;2048;405,8883.0,tpcds,1
delta,presto,query9,16;285;8;7;7;2048;405,24151.0,tpcds,1
delta,presto,query90,16;285;8;7;7;2048;405,13605.0,tpcds,1
delta,presto,query91,16;285;8;7;7;2048;405,10078.0,tpcds,1
delta,presto,query92,16;285;8;7;7;2048;405,11741.0,tpcds,1
delta,presto,query93,16;285;8;7;7;2048;405,9993.0,tpcds,1
delta,presto,query94,16;285;8;7;7;2048;405,14606.0,tpcds,1
delta,presto,query95,16;285;8;7;7;2048;405,20421.0,tpcds,1
delta,presto,query96,16;285;8;7;7;2048;405,6520.0,tpcds,1
delta,presto,query97,16;285;8;7;7;2048;405,8856.0,tpcds,1
delta,presto,query1,13;181;83;25;25;1024;229,15609.0,tpcds,1
delta,presto,query10,13;181;83;25;25;1024;229,10241.0,tpcds,1
delta,presto,query11,13;181;83;25;25;1024;229,20109.0,tpcds,1
delta,presto,query12,13;181;83;25;25;1024;229,2928.0,tpcds,1
delta,presto,query13,13;181;83;25;25;1024;229,6372.0,tpcds,1
delta,presto,query14_b,13;181;83;25;25;1024;229,43754.0,tpcds,1
delta,presto,query15,13;181;83;25;25;1024;229,4026.0,tpcds,1
delta,presto,query16,13;181;83;25;25;1024;229,13082.0,tpcds,1
delta,presto,query17,13;181;83;25;25;1024;229,11982.0,tpcds,1
delta,presto,query18,13;181;83;25;25;1024;229,5223.0,tpcds,1
delta,presto,query19,13;181;83;25;25;1024;229,4221.0,tpcds,1
delta,presto,query2,13;181;83;25;25;1024;229,11862.0,tpcds,1
delta,presto,query20,13;181;83;25;25;1024;229,3253.0,tpcds,1
delta,presto,query21,13;181;83;25;25;1024;229,4196.0,tpcds,1
delta,presto,query22,13;181;83;25;25;1024;229,3176.0,tpcds,1
delta,presto,query23,13;181;83;25;25;1024;229,26907.0,tpcds,1
delta,presto,query23_a,13;181;83;25;25;1024;229,28995.0,tpcds,1
delta,presto,query23_b,13;181;83;25;25;1024;229,25743.0,tpcds,1
delta,presto,query24,13;181;83;25;25;1024;229,17064.0,tpcds,1
delta,presto,query24_a,13;181;83;25;25;1024;229,16496.0,tpcds,1
delta,presto,query24_b,13;181;83;25;25;1024;229,15148.0,tpcds,1
delta,presto,query25,13;181;83;25;25;1024;229,11141.0,tpcds,1
delta,presto,query26,13;181;83;25;25;1024;229,3906.0,tpcds,1
delta,presto,query27,13;181;83;25;25;1024;229,4144.0,tpcds,1
delta,presto,query28,13;181;83;25;25;1024;229,19176.0,tpcds,1
delta,presto,query29,13;181;83;25;25;1024;229,12249.0,tpcds,1
delta,presto,query3,13;181;83;25;25;1024;229,2951.0,tpcds,1
delta,presto,query31,13;181;83;25;25;1024;229,20274.0,tpcds,1
delta,presto,query32,13;181;83;25;25;1024;229,7752.0,tpcds,1
delta,presto,query33,13;181;83;25;25;1024;229,12706.0,tpcds,1
delta,presto,query34,13;181;83;25;25;1024;229,5391.0,tpcds,1
delta,presto,query35,13;181;83;25;25;1024;229,11180.0,tpcds,1
delta,presto,query36,13;181;83;25;25;1024;229,3344.0,tpcds,1
delta,presto,query37,13;181;83;25;25;1024;229,3231.0,tpcds,1
delta,presto,query38,13;181;83;25;25;1024;229,12450.0,tpcds,1
delta,presto,query39,13;181;83;25;25;1024;229,8903.0,tpcds,1
delta,presto,query39_a,13;181;83;25;25;1024;229,9355.0,tpcds,1
delta,presto,query39_b,13;181;83;25;25;1024;229,9508.0,tpcds,1
delta,presto,query4,13;181;83;25;25;1024;229,28850.0,tpcds,1
delta,presto,query40,13;181;83;25;25;1024;229,7238.0,tpcds,1
delta,presto,query41,13;181;83;25;25;1024;229,981.0,tpcds,1
delta,presto,query42,13;181;83;25;25;1024;229,2432.0,tpcds,1
delta,presto,query43,13;181;83;25;25;1024;229,3686.0,tpcds,1
delta,presto,query44,13;181;83;25;25;1024;229,12342.0,tpcds,1
delta,presto,query45,13;181;83;25;25;1024;229,3423.0,tpcds,1
delta,presto,query46,13;181;83;25;25;1024;229,4542.0,tpcds,1
delta,presto,query47,13;181;83;25;25;1024;229,19795.0,tpcds,1
delta,presto,query48,13;181;83;25;25;1024;229,4976.0,tpcds,1
delta,presto,query49,13;181;83;25;25;1024;229,19543.0,tpcds,1
delta,presto,query5,13;181;83;25;25;1024;229,19871.0,tpcds,1
