datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,query99,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,1952.59,tpcds,1
delta,spark,query1,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,24.29,tpcds,1
delta,spark,query10,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,36.51,tpcds,1
delta,spark,query11,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,39.56,tpcds,1
delta,spark,query12,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,39.58,tpcds,1
delta,spark,query13,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,69.62,tpcds,1
delta,spark,query14,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,78.24,tpcds,1
delta,spark,query14_a,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,77.76,tpcds,1
delta,spark,query14_b,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,101.85,tpcds,1
delta,spark,query15,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,102.48,tpcds,1
delta,spark,query16,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,119.92,tpcds,1
delta,spark,query17,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,127.72,tpcds,1
delta,spark,query18,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,137.19,tpcds,1
delta,spark,query19,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,133.81,tpcds,1
delta,spark,query2,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,156.94,tpcds,1
delta,spark,query20,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,167.17,tpcds,1
delta,spark,query21,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,175.45,tpcds,1
delta,spark,query22,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,174.85,tpcds,1
delta,spark,query23,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,172.9,tpcds,1
delta,spark,query23_a,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,187.7,tpcds,1
delta,spark,query23_b,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,183.03,tpcds,1
delta,spark,query24,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,190.72,tpcds,1
delta,spark,query24_a,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,185.57,tpcds,1
delta,spark,query24_b,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,213.87,tpcds,1
delta,spark,query25,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,204.01,tpcds,1
delta,spark,query26,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,205.44,tpcds,1
delta,spark,query27,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,214.78,tpcds,1
delta,spark,query28,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,230.78,tpcds,1
delta,spark,query29,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,253.88,tpcds,1
delta,spark,query3,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,245.12,tpcds,1
delta,spark,query31,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,254.49,tpcds,1
delta,spark,query32,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,249.47,tpcds,1
delta,spark,query33,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,273.56,tpcds,1
delta,spark,query34,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,259.2,tpcds,1
delta,spark,query35,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,276.06,tpcds,1
delta,spark,query36,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,263.19,tpcds,1
delta,spark,query37,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,267.39,tpcds,1
delta,spark,query38,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,267.04,tpcds,1
delta,spark,query39,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,281.15,tpcds,1
delta,spark,query39_a,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,253.12,tpcds,1
delta,spark,query39_b,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,292.71,tpcds,1
delta,spark,query4,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,272.99,tpcds,1
delta,spark,query40,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,286.64,tpcds,1
delta,spark,query41,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,285.95,tpcds,1
delta,spark,query42,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,316.59,tpcds,1
delta,spark,query43,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,285.26,tpcds,1
delta,spark,query44,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,301.06,tpcds,1
delta,spark,query45,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,338.11,tpcds,1
delta,spark,query46,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,310.49,tpcds,1
delta,spark,query47,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,329.91,tpcds,1
delta,spark,query48,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,355.28,tpcds,1
delta,spark,query49,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,360.82,tpcds,1
delta,spark,query5,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,387.2,tpcds,1
delta,spark,query50,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,350.41,tpcds,1
delta,spark,query51,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,412.68,tpcds,1
delta,spark,query52,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,425.52,tpcds,1
delta,spark,query53,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,426.48,tpcds,1
delta,spark,query54,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,384.47,tpcds,1
delta,spark,query55,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,461.16,tpcds,1
delta,spark,query56,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,444.61,tpcds,1
delta,spark,query57,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,445.59,tpcds,1
delta,spark,query58,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,477.5,tpcds,1
delta,spark,query59,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,464.42,tpcds,1
delta,spark,query6,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,495.06,tpcds,1
delta,spark,query60,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,472.71,tpcds,1
delta,spark,query61,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,470.66,tpcds,1
delta,spark,query62,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,478.65,tpcds,1
delta,spark,query63,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,544.61,tpcds,1
delta,spark,query64,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,492.23,tpcds,1
delta,spark,query65,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,597.24,tpcds,1
delta,spark,query66,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,564.34,tpcds,1
delta,spark,query67,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,601.98,tpcds,1
delta,spark,query68,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,622.04,tpcds,1
delta,spark,query69,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,555.63,tpcds,1
delta,spark,query7,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,572.14,tpcds,1
delta,spark,query70,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,589.88,tpcds,1
delta,spark,query71,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,633.98,tpcds,1
delta,spark,query72,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,617.45,tpcds,1
delta,spark,query73,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,675.38,tpcds,1
delta,spark,query74,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,643.06,tpcds,1
delta,spark,query75,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,671.9,tpcds,1
delta,spark,query76,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,633.17,tpcds,1
delta,spark,query77,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,725.89,tpcds,1
delta,spark,query78,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,705.03,tpcds,1
delta,spark,query79,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,791.93,tpcds,1
delta,spark,query8,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,900.56,tpcds,1
delta,spark,query80,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,857.39,tpcds,1
delta,spark,query81,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,842.06,tpcds,1
delta,spark,query82,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,949.43,tpcds,1
delta,spark,query83,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,963.44,tpcds,1
delta,spark,query84,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1018.32,tpcds,1
delta,spark,query85,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1065.27,tpcds,1
delta,spark,query86,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1123.02,tpcds,1
delta,spark,query87,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1148.07,tpcds,1
delta,spark,query88,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1283.14,tpcds,1
delta,spark,query89,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1320.11,tpcds,1
delta,spark,query9,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1312.34,tpcds,1
delta,spark,query90,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1302.21,tpcds,1
delta,spark,query91,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1289.98,tpcds,1
delta,spark,query92,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1327.14,tpcds,1
delta,spark,query93,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1248.61,tpcds,1
delta,spark,query94,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1521.38,tpcds,1
delta,spark,query95,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1400.92,tpcds,1
delta,spark,query96,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1605.39,tpcds,1
delta,spark,query97,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,2026.69,tpcds,1
delta,spark,query98,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1922.18,tpcds,1
delta,spark,query99,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,3243.86,tpcds,1
delta,spark,query1,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,25.97,tpcds,1
delta,spark,query10,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,37.32,tpcds,1
delta,spark,query11,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,36.98,tpcds,1
delta,spark,query12,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,44.76,tpcds,1
delta,spark,query13,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,45.74,tpcds,1
delta,spark,query14,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,83.46,tpcds,1
delta,spark,query14_a,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,76.46,tpcds,1
delta,spark,query14_b,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,79.71,tpcds,1
delta,spark,query15,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,84.6,tpcds,1
delta,spark,query16,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,116.4,tpcds,1
delta,spark,query17,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,126.48,tpcds,1
delta,spark,query18,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,117.21,tpcds,1
delta,spark,query19,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,126.98,tpcds,1
delta,spark,query2,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,164.68,tpcds,1
delta,spark,query20,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,151.54,tpcds,1
delta,spark,query21,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,168.29,tpcds,1
delta,spark,query22,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,175.68,tpcds,1
delta,spark,query23,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,176.88,tpcds,1
delta,spark,query23_a,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,188.58,tpcds,1
delta,spark,query23_b,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,171.26,tpcds,1
delta,spark,query24,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,196.16,tpcds,1
delta,spark,query24_a,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,209.9,tpcds,1
delta,spark,query24_b,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,200.75,tpcds,1
delta,spark,query25,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,220.34,tpcds,1
delta,spark,query26,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,220.72,tpcds,1
delta,spark,query27,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,234.47,tpcds,1
delta,spark,query28,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,222.73,tpcds,1
delta,spark,query29,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,215.12,tpcds,1
delta,spark,query3,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,248.0,tpcds,1
delta,spark,query31,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,248.41,tpcds,1
delta,spark,query32,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,224.62,tpcds,1
delta,spark,query33,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,231.62,tpcds,1
delta,spark,query34,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,233.65,tpcds,1
delta,spark,query35,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,255.05,tpcds,1
delta,spark,query36,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,291.52,tpcds,1
delta,spark,query37,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,286.21,tpcds,1
delta,spark,query38,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,267.3,tpcds,1
delta,spark,query39,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,299.96,tpcds,1
delta,spark,query39_a,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,301.15,tpcds,1
delta,spark,query39_b,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,291.47,tpcds,1
delta,spark,query4,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,288.09,tpcds,1
delta,spark,query40,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,310.88,tpcds,1
delta,spark,query41,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,315.08,tpcds,1
delta,spark,query42,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,302.02,tpcds,1
delta,spark,query43,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,285.79,tpcds,1
delta,spark,query44,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,298.67,tpcds,1
delta,spark,query45,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,353.91,tpcds,1
delta,spark,query46,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,319.79,tpcds,1
delta,spark,query47,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,343.51,tpcds,1
delta,spark,query48,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,390.07,tpcds,1
delta,spark,query49,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,360.54,tpcds,1
delta,spark,query5,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,400.4,tpcds,1
delta,spark,query50,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,402.37,tpcds,1
delta,spark,query51,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,414.91,tpcds,1
delta,spark,query52,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,405.43,tpcds,1
delta,spark,query53,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,381.4,tpcds,1
delta,spark,query54,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,452.3,tpcds,1
delta,spark,query55,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,474.08,tpcds,1
delta,spark,query56,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,401.38,tpcds,1
delta,spark,query57,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,448.91,tpcds,1
delta,spark,query58,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,453.97,tpcds,1
delta,spark,query59,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,460.53,tpcds,1
delta,spark,query6,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,503.69,tpcds,1
delta,spark,query60,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,536.86,tpcds,1
delta,spark,query61,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,473.06,tpcds,1
delta,spark,query62,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,561.65,tpcds,1
delta,spark,query63,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,494.11,tpcds,1
delta,spark,query64,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,566.11,tpcds,1
delta,spark,query65,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,621.23,tpcds,1
delta,spark,query66,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,576.58,tpcds,1
delta,spark,query67,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,622.11,tpcds,1
delta,spark,query68,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,534.23,tpcds,1
delta,spark,query69,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,629.97,tpcds,1
delta,spark,query7,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,595.02,tpcds,1
delta,spark,query70,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,668.43,tpcds,1
delta,spark,query71,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,611.51,tpcds,1
delta,spark,query72,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,639.88,tpcds,1
delta,spark,query73,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,628.44,tpcds,1
delta,spark,query74,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,717.86,tpcds,1
delta,spark,query75,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,640.57,tpcds,1
delta,spark,query76,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,738.23,tpcds,1
delta,spark,query77,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,819.11,tpcds,1
delta,spark,query78,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,720.18,tpcds,1
delta,spark,query79,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,865.25,tpcds,1
delta,spark,query8,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,832.65,tpcds,1
delta,spark,query80,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,955.38,tpcds,1
delta,spark,query81,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,931.52,tpcds,1
delta,spark,query82,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1023.13,tpcds,1
delta,spark,query83,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1069.93,tpcds,1
delta,spark,query84,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1164.2,tpcds,1
delta,spark,query85,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1149.74,tpcds,1
delta,spark,query86,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1254.42,tpcds,1
delta,spark,query87,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1098.09,tpcds,1
delta,spark,query88,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1308.81,tpcds,1
delta,spark,query89,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1469.8,tpcds,1
delta,spark,query9,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1402.62,tpcds,1
delta,spark,query90,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1376.42,tpcds,1
delta,spark,query91,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1359.76,tpcds,1
delta,spark,query92,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1472.23,tpcds,1
delta,spark,query93,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1434.37,tpcds,1
delta,spark,query94,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1413.56,tpcds,1
delta,spark,query95,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1773.16,tpcds,1
delta,spark,query96,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,2025.17,tpcds,1
delta,spark,query97,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1969.26,tpcds,1
delta,spark,query98,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,2203.63,tpcds,1
delta,spark,query99,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,3184.73,tpcds,1
delta,spark,query1,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,33.3,tpcds,1
delta,spark,query10,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,34.55,tpcds,1
delta,spark,query11,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,29.56,tpcds,1
delta,spark,query12,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,68.94,tpcds,1
delta,spark,query13,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,68.12,tpcds,1
delta,spark,query14,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,74.49,tpcds,1
delta,spark,query14_a,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,80.9,tpcds,1
delta,spark,query14_b,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,87.38,tpcds,1
delta,spark,query15,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,83.61,tpcds,1
delta,spark,query16,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,112.7,tpcds,1
delta,spark,query17,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,120.8,tpcds,1
delta,spark,query18,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,143.0,tpcds,1
delta,spark,query19,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,128.93,tpcds,1
delta,spark,query2,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,161.37,tpcds,1
delta,spark,query20,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,160.66,tpcds,1
delta,spark,query21,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,184.43,tpcds,1
delta,spark,query22,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,175.93,tpcds,1
delta,spark,query23,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,188.45,tpcds,1
delta,spark,query23_a,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,192.72,tpcds,1
delta,spark,query23_b,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,197.73,tpcds,1
delta,spark,query24,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,234.31,tpcds,1
delta,spark,query24_a,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,224.6,tpcds,1
delta,spark,query24_b,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,230.54,tpcds,1
delta,spark,query25,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,240.37,tpcds,1
delta,spark,query26,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,210.45,tpcds,1
delta,spark,query27,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,230.33,tpcds,1
delta,spark,query28,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,246.49,tpcds,1
delta,spark,query29,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,248.05,tpcds,1
delta,spark,query3,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,224.62,tpcds,1
delta,spark,query31,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,230.47,tpcds,1
delta,spark,query32,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,261.7,tpcds,1
delta,spark,query33,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,279.31,tpcds,1
delta,spark,query34,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,266.53,tpcds,1
delta,spark,query35,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,242.85,tpcds,1
delta,spark,query36,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,287.81,tpcds,1
delta,spark,query37,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,279.34,tpcds,1
delta,spark,query38,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,270.23,tpcds,1
delta,spark,query39,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,263.75,tpcds,1
delta,spark,query39_a,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,259.0,tpcds,1
delta,spark,query39_b,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,284.36,tpcds,1
delta,spark,query4,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,309.62,tpcds,1
delta,spark,query40,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,323.43,tpcds,1
delta,spark,query41,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,287.51,tpcds,1
delta,spark,query42,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,346.37,tpcds,1
delta,spark,query43,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,344.6,tpcds,1
delta,spark,query44,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,330.66,tpcds,1
delta,spark,query45,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,332.38,tpcds,1
delta,spark,query46,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,322.92,tpcds,1
delta,spark,query47,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,374.44,tpcds,1
delta,spark,query48,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,401.99,tpcds,1
delta,spark,query49,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,357.76,tpcds,1
delta,spark,query5,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,406.67,tpcds,1
delta,spark,query50,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,422.58,tpcds,1
delta,spark,query51,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,392.17,tpcds,1
delta,spark,query52,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,446.76,tpcds,1
delta,spark,query53,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,456.48,tpcds,1
delta,spark,query54,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,430.02,tpcds,1
delta,spark,query55,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,476.95,tpcds,1
delta,spark,query56,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,447.22,tpcds,1
delta,spark,query57,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,514.78,tpcds,1
delta,spark,query58,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,518.31,tpcds,1
delta,spark,query59,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,436.65,tpcds,1
delta,spark,query6,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,524.0,tpcds,1
delta,spark,query60,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,559.06,tpcds,1
