datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,ssb_q45,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,16595.12,ssb,10
delta,trino,ssb_q36,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,14607.58,ssb,10
delta,trino,ssb_q32,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,13991.95,ssb,10
delta,trino,ssb_q42,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,15834.54,ssb,10
delta,trino,ssb_q23,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,14713.83,ssb,10
delta,trino,ssb_q38,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,13869.21,ssb,10
delta,trino,ssb_q33,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,10595.62,ssb,10
delta,trino,ssb_q46,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,10549.71,ssb,10
delta,trino,ssb_q3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,10148.23,ssb,10
delta,trino,ssb_q19,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11424.1,ssb,10
delta,trino,ssb_q41,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11649.91,ssb,10
delta,trino,ssb_q29,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11348.31,ssb,10
delta,trino,ssb_q4,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11345.75,ssb,10
delta,trino,ssb_q37,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11918.12,ssb,10
delta,trino,ssb_q22,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11301.61,ssb,10
delta,trino,ssb_q48,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11161.65,ssb,10
delta,trino,ssb_q26,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11461.13,ssb,10
delta,trino,ssb_q35,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11346.59,ssb,10
delta,trino,ssb_q11,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11952.29,ssb,10
delta,trino,ssb_q15,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11288.57,ssb,10
delta,trino,ssb_q27,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11033.0,ssb,10
delta,trino,ssb_q45,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,10009.0,ssb,10
delta,trino,ssb_q36,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11508.85,ssb,10
delta,trino,ssb_q32,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11230.02,ssb,10
delta,trino,ssb_q23,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,9979.7,ssb,10
delta,trino,ssb_q42,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,11594.17,ssb,10
delta,trino,ssb_q30,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,10981.04,ssb,10
delta,trino,ssb_q38,136.0;17.0;36.0;21.0;128.0;155.0;232.0|1;0;0,10940.27,ssb,10
delta,trino,ssb_q39,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7441.41,ssb,10
delta,trino,ssb_q33,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6805.46,ssb,10
delta,trino,ssb_q46,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7334.04,ssb,10
delta,trino,ssb_q31,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6740.49,ssb,10
delta,trino,ssb_q28,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6968.91,ssb,10
delta,trino,ssb_q3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7350.4,ssb,10
delta,trino,ssb_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7736.84,ssb,10
delta,trino,ssb_q41,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6694.14,ssb,10
delta,trino,ssb_q29,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6836.62,ssb,10
delta,trino,ssb_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6742.8,ssb,10
delta,trino,ssb_q37,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7264.2,ssb,10
delta,trino,ssb_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6861.87,ssb,10
delta,trino,ssb_q25,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7181.39,ssb,10
delta,trino,ssb_q2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7489.0,ssb,10
delta,trino,ssb_q14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7490.87,ssb,10
delta,trino,ssb_q17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7567.42,ssb,10
delta,trino,ssb_q48,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,8007.49,ssb,10
delta,trino,ssb_q34,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7514.01,ssb,10
delta,trino,ssb_q35,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7487.65,ssb,10
delta,trino,ssb_q11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7832.06,ssb,10
delta,trino,ssb_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6759.32,ssb,10
delta,trino,ssb_q45,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7596.86,ssb,10
delta,trino,ssb_q36,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6870.27,ssb,10
delta,trino,ssb_q32,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6755.74,ssb,10
delta,trino,ssb_q42,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6754.45,ssb,10
delta,trino,ssb_q30,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,6784.37,ssb,10
delta,trino,ssb_q38,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;0,7183.51,ssb,10
delta,trino,ssb_q39,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11925.1,ssb,10
delta,trino,ssb_q46,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,12930.82,ssb,10
delta,trino,ssb_q31,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,12580.09,ssb,10
delta,trino,ssb_q28,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11780.04,ssb,10
delta,trino,ssb_q3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,12630.84,ssb,10
delta,trino,ssb_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11216.21,ssb,10
delta,trino,ssb_q41,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11439.67,ssb,10
delta,trino,ssb_q29,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11541.35,ssb,10
delta,trino,ssb_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,13240.2,ssb,10
delta,trino,ssb_q37,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,13082.87,ssb,10
delta,trino,ssb_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,12707.25,ssb,10
delta,trino,ssb_q25,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,13101.01,ssb,10
delta,trino,ssb_q48,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,12138.19,ssb,10
delta,trino,ssb_q34,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11982.45,ssb,10
delta,trino,ssb_q26,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,12305.58,ssb,10
delta,trino,ssb_q35,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11502.63,ssb,10
delta,trino,ssb_q11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11955.44,ssb,10
delta,trino,ssb_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,12511.61,ssb,10
delta,trino,ssb_q27,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11900.51,ssb,10
delta,trino,ssb_q45,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11586.08,ssb,10
delta,trino,ssb_q32,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11491.95,ssb,10
delta,trino,ssb_q42,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11022.15,ssb,10
delta,trino,ssb_q30,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11663.12,ssb,10
delta,trino,ssb_q38,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,12245.86,ssb,10
delta,trino,ssb_q33,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,13360.03,ssb,10
delta,trino,ssb_q46,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,11720.7,ssb,10
delta,trino,ssb_q31,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,13421.22,ssb,10
delta,trino,ssb_q28,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,12105.59,ssb,10
delta,trino,ssb_q3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,12538.07,ssb,10
delta,trino,ssb_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,12090.3,ssb,10
delta,trino,ssb_q41,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,12271.61,ssb,10
delta,trino,ssb_q29,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,11965.19,ssb,10
delta,trino,ssb_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,12406.52,ssb,10
delta,trino,ssb_q37,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,12328.22,ssb,10
delta,trino,ssb_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,13023.62,ssb,10
delta,trino,ssb_q25,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,12233.38,ssb,10
delta,trino,ssb_q48,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,13512.92,ssb,10
delta,trino,ssb_q34,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,11940.64,ssb,10
delta,trino,ssb_q26,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,14091.18,ssb,10
delta,trino,ssb_q35,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,12587.84,ssb,10
delta,trino,ssb_q11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,14009.8,ssb,10
delta,trino,ssb_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,13581.75,ssb,10
delta,trino,ssb_q27,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,13319.6,ssb,10
delta,trino,ssb_q45,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,13194.43,ssb,10
delta,trino,ssb_q32,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,12881.99,ssb,10
delta,trino,ssb_q23,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,14017.63,ssb,10
delta,trino,ssb_q42,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,12315.85,ssb,10
delta,trino,ssb_q30,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,11986.11,ssb,10
delta,trino,ssb_q38,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;0;1,13039.49,ssb,10
delta,trino,ssb_q39,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7104.28,ssb,10
delta,trino,ssb_q46,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7413.85,ssb,10
delta,trino,ssb_q13,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7610.99,ssb,10
delta,trino,ssb_q31,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,8319.96,ssb,10
delta,trino,ssb_q19,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7569.55,ssb,10
delta,trino,ssb_q41,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7450.8,ssb,10
delta,trino,ssb_q29,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,8014.93,ssb,10
delta,trino,ssb_q4,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7077.59,ssb,10
delta,trino,ssb_q37,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7577.67,ssb,10
delta,trino,ssb_q22,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7184.84,ssb,10
delta,trino,ssb_q1,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,6958.82,ssb,10
delta,trino,ssb_q25,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7218.51,ssb,10
delta,trino,ssb_q14,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,8198.71,ssb,10
delta,trino,ssb_q17,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7600.34,ssb,10
delta,trino,ssb_q48,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7110.47,ssb,10
delta,trino,ssb_q26,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7860.3,ssb,10
delta,trino,ssb_q35,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7356.99,ssb,10
delta,trino,ssb_q11,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,8342.12,ssb,10
delta,trino,ssb_q15,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7172.12,ssb,10
delta,trino,ssb_q27,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7714.8,ssb,10
delta,trino,ssb_q45,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7817.0,ssb,10
delta,trino,ssb_q36,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7117.24,ssb,10
delta,trino,ssb_q23,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7098.53,ssb,10
delta,trino,ssb_q12,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7182.7,ssb,10
delta,trino,ssb_q42,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7716.11,ssb,10
delta,trino,ssb_q30,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,8081.36,ssb,10
delta,trino,ssb_q38,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,8422.12,ssb,10
delta,trino,ssb_q39,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,5978.05,ssb,10
delta,trino,ssb_q46,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6085.37,ssb,10
delta,trino,ssb_q13,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6214.4,ssb,10
delta,trino,ssb_q31,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,5846.62,ssb,10
delta,trino,ssb_q19,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,5742.93,ssb,10
delta,trino,ssb_q41,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6916.49,ssb,10
delta,trino,ssb_q29,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6757.42,ssb,10
delta,trino,ssb_q4,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6320.06,ssb,10
delta,trino,ssb_q37,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,5705.07,ssb,10
delta,trino,ssb_q22,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6276.17,ssb,10
delta,trino,ssb_q1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6311.87,ssb,10
delta,trino,ssb_q25,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,5683.6,ssb,10
delta,trino,ssb_q14,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6311.0,ssb,10
delta,trino,ssb_q17,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6810.79,ssb,10
delta,trino,ssb_q48,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,5893.98,ssb,10
delta,trino,ssb_q26,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,5723.59,ssb,10
delta,trino,ssb_q35,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6721.9,ssb,10
delta,trino,ssb_q11,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6127.89,ssb,10
delta,trino,ssb_q15,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6468.19,ssb,10
delta,trino,ssb_q27,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,5683.09,ssb,10
delta,trino,ssb_q45,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6565.71,ssb,10
delta,trino,ssb_q36,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6426.89,ssb,10
delta,trino,ssb_q23,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6646.35,ssb,10
delta,trino,ssb_q12,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,5924.88,ssb,10
delta,trino,ssb_q42,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6114.11,ssb,10
delta,trino,ssb_q30,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6005.25,ssb,10
delta,trino,ssb_q38,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,6390.95,ssb,10
delta,trino,ssb_q39,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3499.26,ssb,10
delta,trino,ssb_q46,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3884.1,ssb,10
delta,trino,ssb_q13,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3705.96,ssb,10
delta,trino,ssb_q31,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3920.34,ssb,10
delta,trino,ssb_q18,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3439.19,ssb,10
delta,trino,ssb_q19,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3970.34,ssb,10
delta,trino,ssb_q41,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3773.03,ssb,10
delta,trino,ssb_q29,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3466.54,ssb,10
delta,trino,ssb_q4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3406.67,ssb,10
delta,trino,ssb_q37,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3353.6,ssb,10
delta,trino,ssb_q16,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3841.63,ssb,10
delta,trino,ssb_q22,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3466.76,ssb,10
delta,trino,ssb_q1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3698.01,ssb,10
delta,trino,ssb_q25,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3759.09,ssb,10
delta,trino,ssb_q2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3934.76,ssb,10
delta,trino,ssb_q14,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3968.91,ssb,10
delta,trino,ssb_q17,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3964.14,ssb,10
delta,trino,ssb_q48,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3767.07,ssb,10
delta,trino,ssb_q26,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3928.6,ssb,10
delta,trino,ssb_q30,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3957.25,ssb,10
delta,trino,ssb_q35,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,4010.73,ssb,10
delta,trino,ssb_q11,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3526.03,ssb,10
delta,trino,ssb_q15,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3927.97,ssb,10
delta,trino,ssb_q27,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3855.54,ssb,10
delta,trino,ssb_q45,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3891.11,ssb,10
delta,trino,ssb_q36,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3528.27,ssb,10
delta,trino,ssb_q12,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3499.33,ssb,10
delta,trino,ssb_q42,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3662.37,ssb,10
delta,trino,ssb_q23,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3367.33,ssb,10
delta,trino,ssb_q38,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,3474.47,ssb,10
delta,trino,ssb_q39,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3744.46,ssb,10
delta,trino,ssb_q46,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3647.0,ssb,10
delta,trino,ssb_q13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3611.14,ssb,10
delta,trino,ssb_q31,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4127.71,ssb,10
delta,trino,ssb_q18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3987.27,ssb,10
delta,trino,ssb_q19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3633.32,ssb,10
delta,trino,ssb_q41,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3794.36,ssb,10
delta,trino,ssb_q29,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4226.64,ssb,10
delta,trino,ssb_q4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3691.05,ssb,10
delta,trino,ssb_q37,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3692.4,ssb,10
delta,trino,ssb_q16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3885.89,ssb,10
delta,trino,ssb_q22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4326.08,ssb,10
delta,trino,ssb_q1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4042.17,ssb,10
delta,trino,ssb_q25,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3726.57,ssb,10
delta,trino,ssb_q2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3913.21,ssb,10
delta,trino,ssb_q14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4013.44,ssb,10
delta,trino,ssb_q17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4321.72,ssb,10
delta,trino,ssb_q48,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4058.16,ssb,10
delta,trino,ssb_q26,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4077.0,ssb,10
delta,trino,ssb_q30,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4266.44,ssb,10
delta,trino,ssb_q35,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3737.18,ssb,10
delta,trino,ssb_q11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4148.44,ssb,10
delta,trino,ssb_q15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4041.58,ssb,10
delta,trino,ssb_q27,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3701.43,ssb,10
delta,trino,ssb_q45,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3894.7,ssb,10
delta,trino,ssb_q36,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4233.48,ssb,10
delta,trino,ssb_q12,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3720.05,ssb,10
delta,trino,ssb_q42,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,4297.12,ssb,10
delta,trino,ssb_q23,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3941.6,ssb,10
delta,trino,ssb_q38,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,3914.78,ssb,10
delta,trino,ssb_q39,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4320.53,ssb,10
delta,trino,ssb_q46,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,5193.38,ssb,10
delta,trino,ssb_q13,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4831.85,ssb,10
delta,trino,ssb_q31,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4960.4,ssb,10
delta,trino,ssb_q18,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,5196.21,ssb,10
delta,trino,ssb_q19,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4552.76,ssb,10
delta,trino,ssb_q41,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4544.11,ssb,10
delta,trino,ssb_q29,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4381.51,ssb,10
delta,trino,ssb_q4,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,5018.04,ssb,10
delta,trino,ssb_q37,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4381.88,ssb,10
delta,trino,ssb_q16,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,5220.64,ssb,10
delta,trino,ssb_q22,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,5130.97,ssb,10
delta,trino,ssb_q1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4500.44,ssb,10
delta,trino,ssb_q25,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4558.41,ssb,10
delta,trino,ssb_q2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,5152.84,ssb,10
delta,trino,ssb_q14,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4962.34,ssb,10
delta,trino,ssb_q17,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4513.17,ssb,10
delta,trino,ssb_q48,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4396.95,ssb,10
delta,trino,ssb_q26,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4604.24,ssb,10
delta,trino,ssb_q30,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4917.19,ssb,10
delta,trino,ssb_q35,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4907.56,ssb,10
delta,trino,ssb_q11,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4297.67,ssb,10
delta,trino,ssb_q15,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4377.79,ssb,10
delta,trino,ssb_q27,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4577.79,ssb,10
delta,trino,ssb_q45,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4824.66,ssb,10
delta,trino,ssb_q36,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4758.44,ssb,10
delta,trino,ssb_q12,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4772.69,ssb,10
delta,trino,ssb_q42,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4471.02,ssb,10
delta,trino,ssb_q23,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4999.8,ssb,10
delta,trino,ssb_q38,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,4941.42,ssb,10
delta,trino,ssb_q39,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5614.79,ssb,10
delta,trino,ssb_q46,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5558.94,ssb,10
delta,trino,ssb_q13,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5309.67,ssb,10
delta,trino,ssb_q31,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5159.49,ssb,10
delta,trino,ssb_q18,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5281.68,ssb,10
