datalake,engine,query name,conf,latency,benchmark,sf
iceberg,trino,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,2177.48,ssb,10
iceberg,trino,ssb_q29,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4343.94,ssb,10
iceberg,trino,ssb_q36,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2184.8,ssb,10
iceberg,trino,ssb_q37,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3762.35,ssb,10
iceberg,trino,ssb_q38,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5725.76,ssb,10
iceberg,trino,ssb_q42,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5178.76,ssb,10
iceberg,trino,ssb_q45,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,9098.2,ssb,10
iceberg,trino,ssb_q46,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,10323.23,ssb,10
iceberg,trino,ssb_q48,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5701.21,ssb,10
iceberg,trino,ssb_q1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,9581.01,ssb,10
iceberg,trino,ssb_q11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,12978.95,ssb,10
iceberg,trino,ssb_q13,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,10278.43,ssb,10
iceberg,trino,ssb_q14,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,2000.99,ssb,10
iceberg,trino,ssb_q17,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,2349.08,ssb,10
iceberg,trino,ssb_q19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,2443.97,ssb,10
iceberg,trino,ssb_q22,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,4404.32,ssb,10
iceberg,trino,ssb_q23,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,13763.42,ssb,10
iceberg,trino,ssb_q25,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,6359.78,ssb,10
iceberg,trino,ssb_q27,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,1793.97,ssb,10
iceberg,trino,ssb_q29,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,3790.3,ssb,10
iceberg,trino,ssb_q36,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,1834.07,ssb,10
iceberg,trino,ssb_q37,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,9616.33,ssb,10
iceberg,trino,ssb_q38,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,3370.59,ssb,10
iceberg,trino,ssb_q42,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,3017.32,ssb,10
iceberg,trino,ssb_q45,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,2033.77,ssb,10
iceberg,trino,ssb_q46,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,7568.57,ssb,10
iceberg,trino,ssb_q48,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,2839.82,ssb,10
iceberg,trino,ssb_q1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,2069.48,ssb,10
iceberg,trino,ssb_q11,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,8643.23,ssb,10
iceberg,trino,ssb_q13,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,1790.41,ssb,10
iceberg,trino,ssb_q14,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,10649.31,ssb,10
iceberg,trino,ssb_q17,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,2933.83,ssb,10
iceberg,trino,ssb_q19,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,7258.12,ssb,10
iceberg,trino,ssb_q22,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,2414.28,ssb,10
iceberg,trino,ssb_q23,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,8250.95,ssb,10
iceberg,trino,ssb_q25,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,3589.27,ssb,10
iceberg,trino,ssb_q27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,5513.29,ssb,10
iceberg,trino,ssb_q29,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,5693.42,ssb,10
iceberg,trino,ssb_q36,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,3081.68,ssb,10
iceberg,trino,ssb_q37,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,4317.82,ssb,10
iceberg,trino,ssb_q38,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,2103.03,ssb,10
iceberg,trino,ssb_q42,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,6261.44,ssb,10
iceberg,trino,ssb_q45,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,8145.74,ssb,10
iceberg,trino,ssb_q46,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,4255.96,ssb,10
iceberg,trino,ssb_q48,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,8660.86,ssb,10
iceberg,trino,ssb_q1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4415.36,ssb,10
iceberg,trino,ssb_q11,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4832.84,ssb,10
iceberg,trino,ssb_q13,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,9823.84,ssb,10
iceberg,trino,ssb_q14,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,3145.9,ssb,10
iceberg,trino,ssb_q17,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6766.98,ssb,10
iceberg,trino,ssb_q19,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4582.91,ssb,10
iceberg,trino,ssb_q22,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4625.66,ssb,10
iceberg,trino,ssb_q23,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4781.26,ssb,10
iceberg,trino,ssb_q25,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8360.11,ssb,10
iceberg,trino,ssb_q27,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5623.12,ssb,10
iceberg,trino,ssb_q29,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7378.95,ssb,10
iceberg,trino,ssb_q36,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7200.9,ssb,10
iceberg,trino,ssb_q37,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5965.16,ssb,10
iceberg,trino,ssb_q38,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5069.77,ssb,10
iceberg,trino,ssb_q42,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,3064.71,ssb,10
iceberg,trino,ssb_q45,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,3775.77,ssb,10
iceberg,trino,ssb_q46,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5552.41,ssb,10
iceberg,trino,ssb_q48,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7385.72,ssb,10
iceberg,trino,ssb_q1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,2372.37,ssb,10
iceberg,trino,ssb_q11,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,1998.42,ssb,10
iceberg,trino,ssb_q13,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,1767.53,ssb,10
iceberg,trino,ssb_q14,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,14388.4,ssb,10
iceberg,trino,ssb_q17,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,13854.04,ssb,10
iceberg,trino,ssb_q19,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,14878.66,ssb,10
iceberg,trino,ssb_q22,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,4261.18,ssb,10
iceberg,trino,ssb_q23,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,2142.12,ssb,10
iceberg,trino,ssb_q25,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,4609.52,ssb,10
iceberg,trino,ssb_q27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,13440.58,ssb,10
iceberg,trino,ssb_q29,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,4539.31,ssb,10
iceberg,trino,ssb_q36,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,11301.36,ssb,10
iceberg,trino,ssb_q37,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,1979.9,ssb,10
iceberg,trino,ssb_q38,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,9950.0,ssb,10
iceberg,trino,ssb_q42,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,9247.59,ssb,10
iceberg,trino,ssb_q45,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,13837.58,ssb,10
iceberg,trino,ssb_q46,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,6529.51,ssb,10
iceberg,trino,ssb_q48,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,8911.18,ssb,10
iceberg,trino,ssb_q1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,7296.94,ssb,10
iceberg,trino,ssb_q11,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,4408.36,ssb,10
iceberg,trino,ssb_q13,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,5173.38,ssb,10
iceberg,trino,ssb_q14,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,9264.35,ssb,10
iceberg,trino,ssb_q17,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,6139.31,ssb,10
iceberg,trino,ssb_q19,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,5981.08,ssb,10
iceberg,trino,ssb_q22,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,5899.93,ssb,10
iceberg,trino,ssb_q23,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,5675.54,ssb,10
iceberg,trino,ssb_q25,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,5900.13,ssb,10
iceberg,trino,ssb_q27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,2940.41,ssb,10
iceberg,trino,ssb_q29,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,3407.6,ssb,10
iceberg,trino,ssb_q36,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,3151.17,ssb,10
iceberg,trino,ssb_q37,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,4102.21,ssb,10
iceberg,trino,ssb_q38,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,7547.7,ssb,10
iceberg,trino,ssb_q42,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,4699.46,ssb,10
iceberg,trino,ssb_q45,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,5307.55,ssb,10
iceberg,trino,ssb_q46,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,7647.8,ssb,10
iceberg,trino,ssb_q48,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,3489.42,ssb,10
iceberg,trino,ssb_q1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,1921.38,ssb,10
iceberg,trino,ssb_q11,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,2740.54,ssb,10
iceberg,trino,ssb_q13,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,1828.47,ssb,10
iceberg,trino,ssb_q14,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,2348.3,ssb,10
iceberg,trino,ssb_q17,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,2683.38,ssb,10
iceberg,trino,ssb_q19,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,4680.14,ssb,10
iceberg,trino,ssb_q22,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,3435.23,ssb,10
iceberg,trino,ssb_q23,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,1886.39,ssb,10
iceberg,trino,ssb_q25,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,1941.75,ssb,10
iceberg,trino,ssb_q27,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,13442.14,ssb,10
iceberg,trino,ssb_q29,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,5953.79,ssb,10
iceberg,trino,ssb_q36,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,13832.3,ssb,10
iceberg,trino,ssb_q37,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,4184.19,ssb,10
iceberg,trino,ssb_q38,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,1855.77,ssb,10
iceberg,trino,ssb_q42,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,7148.74,ssb,10
iceberg,trino,ssb_q45,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,4288.96,ssb,10
iceberg,trino,ssb_q46,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,1990.09,ssb,10
iceberg,trino,ssb_q48,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,7640.6,ssb,10
iceberg,trino,ssb_q1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=24,4717.2,ssb,10
