datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,ssb_q1,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,14691.541254,ssb,10
delta,presto,ssb_q1,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,11929.161097,ssb,10
delta,presto,ssb_q1,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,10950.913373,ssb,10
delta,presto,ssb_q1,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,10747.494833,ssb,10
delta,presto,ssb_q1,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,16234.499226,ssb,10
delta,presto,ssb_q1,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,11112.242429,ssb,10
delta,presto,ssb_q1,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,12258.138911,ssb,10
delta,presto,ssb_q1,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,9242.435952,ssb,10
delta,presto,ssb_q1,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,13199.958103,ssb,10
delta,presto,ssb_q1,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,12558.294866,ssb,10
delta,presto,ssb_q11,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3662.532261,ssb,10
delta,presto,ssb_q11,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4019.454799,ssb,10
delta,presto,ssb_q11,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4004.096506,ssb,10
delta,presto,ssb_q11,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,2531.126009,ssb,10
delta,presto,ssb_q11,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,5513.268218,ssb,10
delta,presto,ssb_q11,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,2616.092675,ssb,10
delta,presto,ssb_q11,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,2653.583334,ssb,10
delta,presto,ssb_q11,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,2889.011445,ssb,10
delta,presto,ssb_q11,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3096.237402,ssb,10
delta,presto,ssb_q11,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,2233.81997,ssb,10
delta,presto,ssb_q12,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5858.455399,ssb,10
delta,presto,ssb_q12,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5276.589655,ssb,10
delta,presto,ssb_q12,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5658.758609,ssb,10
delta,presto,ssb_q12,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,5439.566037,ssb,10
delta,presto,ssb_q12,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,10491.152723,ssb,10
delta,presto,ssb_q12,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,4488.89478,ssb,10
delta,presto,ssb_q12,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,4300.788885,ssb,10
delta,presto,ssb_q12,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5185.9429470000005,ssb,10
delta,presto,ssb_q12,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,4826.928205,ssb,10
delta,presto,ssb_q12,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5612.059482000001,ssb,10
delta,presto,ssb_q13,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12793.351246,ssb,10
delta,presto,ssb_q13,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,13025.16875,ssb,10
delta,presto,ssb_q13,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,11999.736619,ssb,10
delta,presto,ssb_q13,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,13892.540679,ssb,10
delta,presto,ssb_q13,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,25804.240166,ssb,10
delta,presto,ssb_q13,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,13000.070452,ssb,10
delta,presto,ssb_q13,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,10990.446829,ssb,10
delta,presto,ssb_q13,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,10305.977058,ssb,10
delta,presto,ssb_q13,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,13931.204982,ssb,10
delta,presto,ssb_q13,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,10835.300117,ssb,10
delta,presto,ssb_q14,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4938.341337,ssb,10
delta,presto,ssb_q14,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6875.770084000001,ssb,10
delta,presto,ssb_q14,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4334.177577,ssb,10
delta,presto,ssb_q14,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6292.762247,ssb,10
delta,presto,ssb_q14,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8658.11104,ssb,10
delta,presto,ssb_q14,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,4225.4538760000005,ssb,10
delta,presto,ssb_q14,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,4232.712496,ssb,10
delta,presto,ssb_q14,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6515.489668,ssb,10
delta,presto,ssb_q14,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5616.2063,ssb,10
delta,presto,ssb_q14,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6987.169404,ssb,10
delta,presto,ssb_q15,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3042.088319,ssb,10
delta,presto,ssb_q15,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2380.818675,ssb,10
delta,presto,ssb_q15,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1850.789103,ssb,10
delta,presto,ssb_q15,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,3010.153178,ssb,10
delta,presto,ssb_q15,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,3997.689327,ssb,10
delta,presto,ssb_q15,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,1810.763515,ssb,10
delta,presto,ssb_q15,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,1623.8188209999998,ssb,10
delta,presto,ssb_q15,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,2580.954161,ssb,10
delta,presto,ssb_q15,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,1682.709802,ssb,10
delta,presto,ssb_q15,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,2835.28121,ssb,10
delta,presto,ssb_q16,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7449.509718,ssb,10
delta,presto,ssb_q16,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6832.814724,ssb,10
delta,presto,ssb_q16,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4694.839865,ssb,10
delta,presto,ssb_q16,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6742.074609,ssb,10
delta,presto,ssb_q16,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,12107.869806,ssb,10
delta,presto,ssb_q16,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,5034.767747,ssb,10
delta,presto,ssb_q16,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,5284.573168,ssb,10
delta,presto,ssb_q16,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5047.304606000001,ssb,10
delta,presto,ssb_q16,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5451.741572,ssb,10
delta,presto,ssb_q16,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6947.007911,ssb,10
delta,presto,ssb_q17,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,775.732816,ssb,10
delta,presto,ssb_q17,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,423.491975,ssb,10
delta,presto,ssb_q17,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,420.92836,ssb,10
delta,presto,ssb_q17,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,403.537166,ssb,10
delta,presto,ssb_q17,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,515.670453,ssb,10
delta,presto,ssb_q17,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,405.914691,ssb,10
delta,presto,ssb_q17,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,464.430732,ssb,10
delta,presto,ssb_q17,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,557.391163,ssb,10
delta,presto,ssb_q17,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,464.460644,ssb,10
delta,presto,ssb_q17,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,443.460901,ssb,10
delta,presto,ssb_q18,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6257.75201,ssb,10
delta,presto,ssb_q18,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6540.351629,ssb,10
delta,presto,ssb_q18,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5951.8335210000005,ssb,10
delta,presto,ssb_q18,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6001.48432,ssb,10
delta,presto,ssb_q18,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9768.58579,ssb,10
delta,presto,ssb_q18,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,4499.195526,ssb,10
delta,presto,ssb_q18,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,5433.971469,ssb,10
delta,presto,ssb_q18,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,7441.87941,ssb,10
delta,presto,ssb_q18,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5674.200688999999,ssb,10
delta,presto,ssb_q18,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7476.654826,ssb,10
delta,presto,ssb_q19,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1300.300488,ssb,10
delta,presto,ssb_q19,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1870.12455,ssb,10
delta,presto,ssb_q19,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1320.519154,ssb,10
delta,presto,ssb_q19,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,2148.848031,ssb,10
delta,presto,ssb_q19,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,2926.077067,ssb,10
delta,presto,ssb_q19,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,1577.775701,ssb,10
delta,presto,ssb_q19,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,1440.093618,ssb,10
delta,presto,ssb_q19,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,1859.416921,ssb,10
delta,presto,ssb_q19,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,1343.427878,ssb,10
delta,presto,ssb_q19,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,2217.184654,ssb,10
delta,presto,ssb_q2,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11264.624629,ssb,10
delta,presto,ssb_q2,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,12410.553801,ssb,10
delta,presto,ssb_q2,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,10102.990921,ssb,10
delta,presto,ssb_q2,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,11718.310279,ssb,10
delta,presto,ssb_q2,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,20916.171522,ssb,10
delta,presto,ssb_q2,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,10762.20512,ssb,10
delta,presto,ssb_q2,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,9011.267998,ssb,10
delta,presto,ssb_q2,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,12216.470592,ssb,10
delta,presto,ssb_q2,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,8606.080737999999,ssb,10
delta,presto,ssb_q2,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,10086.694832,ssb,10
delta,presto,ssb_q23,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,573.829651,ssb,10
delta,presto,ssb_q23,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,364.739264,ssb,10
delta,presto,ssb_q23,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,251.420103,ssb,10
delta,presto,ssb_q23,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,244.366927,ssb,10
delta,presto,ssb_q23,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,314.24478,ssb,10
delta,presto,ssb_q23,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,240.079439,ssb,10
delta,presto,ssb_q23,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,277.308782,ssb,10
delta,presto,ssb_q23,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,275.459335,ssb,10
delta,presto,ssb_q23,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,294.417617,ssb,10
delta,presto,ssb_q23,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,241.598194,ssb,10
delta,presto,ssb_q25,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,549.6311430000001,ssb,10
delta,presto,ssb_q25,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,540.08646,ssb,10
delta,presto,ssb_q25,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,473.045138,ssb,10
delta,presto,ssb_q25,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,768.484892,ssb,10
delta,presto,ssb_q25,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,476.394447,ssb,10
delta,presto,ssb_q25,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,456.4523410000001,ssb,10
delta,presto,ssb_q25,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,454.073111,ssb,10
delta,presto,ssb_q25,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,469.3156340000001,ssb,10
delta,presto,ssb_q25,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,429.731712,ssb,10
delta,presto,ssb_q25,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,530.761945,ssb,10
delta,presto,ssb_q26,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,238.397322,ssb,10
delta,presto,ssb_q26,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,256.637348,ssb,10
delta,presto,ssb_q26,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,200.475194,ssb,10
delta,presto,ssb_q26,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,200.86091,ssb,10
delta,presto,ssb_q26,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,261.281735,ssb,10
delta,presto,ssb_q26,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,318.359839,ssb,10
delta,presto,ssb_q26,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,204.161968,ssb,10
delta,presto,ssb_q26,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,225.609486,ssb,10
delta,presto,ssb_q26,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,202.001157,ssb,10
delta,presto,ssb_q26,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,229.747642,ssb,10
delta,presto,ssb_q27,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1847.28527,ssb,10
delta,presto,ssb_q27,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2227.6774290000003,ssb,10
delta,presto,ssb_q27,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1483.507244,ssb,10
delta,presto,ssb_q27,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,1700.98447,ssb,10
delta,presto,ssb_q27,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,3936.293951,ssb,10
delta,presto,ssb_q27,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,1936.041725,ssb,10
delta,presto,ssb_q27,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,1565.686921,ssb,10
delta,presto,ssb_q27,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,1688.98172,ssb,10
delta,presto,ssb_q27,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,1905.937913,ssb,10
delta,presto,ssb_q27,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,1850.346552,ssb,10
delta,presto,ssb_q28,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4889.36571,ssb,10
delta,presto,ssb_q28,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4124.30604,ssb,10
delta,presto,ssb_q28,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3980.68242,ssb,10
delta,presto,ssb_q28,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,4410.218919999999,ssb,10
delta,presto,ssb_q28,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8283.685276,ssb,10
delta,presto,ssb_q28,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,4344.121577,ssb,10
delta,presto,ssb_q28,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,3556.2593370000004,ssb,10
delta,presto,ssb_q28,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4116.023387,ssb,10
delta,presto,ssb_q28,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3778.849835,ssb,10
delta,presto,ssb_q28,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,4413.798372,ssb,10
delta,presto,ssb_q3,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5448.404201,ssb,10
delta,presto,ssb_q3,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5697.872694,ssb,10
delta,presto,ssb_q3,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4723.420716,ssb,10
delta,presto,ssb_q3,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,4798.478792,ssb,10
delta,presto,ssb_q3,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7998.384073,ssb,10
delta,presto,ssb_q3,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,3884.909671,ssb,10
delta,presto,ssb_q3,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,4205.581016,ssb,10
delta,presto,ssb_q3,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4723.754548000001,ssb,10
delta,presto,ssb_q3,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5124.099934999999,ssb,10
delta,presto,ssb_q3,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6715.523969,ssb,10
delta,presto,ssb_q31,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1902.760078,ssb,10
delta,presto,ssb_q31,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1921.238765,ssb,10
delta,presto,ssb_q31,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1362.197401,ssb,10
delta,presto,ssb_q31,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,1736.903738,ssb,10
delta,presto,ssb_q31,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,2659.1752260000003,ssb,10
delta,presto,ssb_q31,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,1419.133535,ssb,10
delta,presto,ssb_q31,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,1184.046206,ssb,10
delta,presto,ssb_q31,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,1214.580515,ssb,10
delta,presto,ssb_q31,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,1208.8669719999998,ssb,10
delta,presto,ssb_q31,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,1819.750718,ssb,10
delta,presto,ssb_q32,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8642.972499,ssb,10
delta,presto,ssb_q32,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5797.930898,ssb,10
delta,presto,ssb_q32,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5041.192163000001,ssb,10
delta,presto,ssb_q32,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7363.709612,ssb,10
delta,presto,ssb_q32,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,10636.061642,ssb,10
delta,presto,ssb_q32,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,5420.129828,ssb,10
delta,presto,ssb_q32,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,4836.377751,ssb,10
delta,presto,ssb_q32,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5473.166925,ssb,10
delta,presto,ssb_q32,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,4304.176973,ssb,10
delta,presto,ssb_q32,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7092.9476,ssb,10
delta,presto,ssb_q33,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8572.087039,ssb,10
delta,presto,ssb_q33,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5291.595011,ssb,10
