datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,ssb_q29,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,4898.64,ssb,10
iceberg,presto,ssb_q42,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5336.0,ssb,10
iceberg,presto,ssb_q30,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5577.28,ssb,10
iceberg,presto,ssb_q48,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5519.3,ssb,10
iceberg,presto,ssb_q39,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6777.36,ssb,10
iceberg,presto,ssb_q46,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6902.31,ssb,10
iceberg,presto,ssb_q45,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6784.95,ssb,10
iceberg,presto,ssb_q22,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5996.04,ssb,10
iceberg,presto,ssb_q41,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6654.71,ssb,10
iceberg,presto,ssb_q29,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6273.99,ssb,10
iceberg,presto,ssb_q42,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7228.7,ssb,10
iceberg,presto,ssb_q30,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7155.51,ssb,10
iceberg,presto,ssb_q48,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7095.5,ssb,10
iceberg,presto,ssb_q39,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5522.16,ssb,10
iceberg,presto,ssb_q46,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5574.47,ssb,10
iceberg,presto,ssb_q45,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5738.13,ssb,10
iceberg,presto,ssb_q22,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5702.03,ssb,10
iceberg,presto,ssb_q41,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,6006.22,ssb,10
iceberg,presto,ssb_q29,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5754.08,ssb,10
iceberg,presto,ssb_q42,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5711.95,ssb,10
iceberg,presto,ssb_q30,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5176.29,ssb,10
iceberg,presto,ssb_q48,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5523.43,ssb,10
