datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,query3,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,6748.11,tpcds,100
hudi,spark,query33,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,9047.61,tpcds,100
hudi,spark,query34,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,5290.02,tpcds,100
hudi,spark,query36,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,4536.87,tpcds,100
hudi,spark,query38,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,7003.04,tpcds,100
hudi,spark,query39_a,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,8400.49,tpcds,100
hudi,spark,query39_b,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,15257.71,tpcds,100
hudi,spark,query41,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,8085.38,tpcds,100
hudi,spark,query43,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3715.49,tpcds,100
hudi,spark,query44,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3399.84,tpcds,100
hudi,spark,query46,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,13313.52,tpcds,100
hudi,spark,query47,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,19248.46,tpcds,100
hudi,spark,query48,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,19617.86,tpcds,100
hudi,spark,query49,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,5603.08,tpcds,100
hudi,spark,query51,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2406.2,tpcds,100
hudi,spark,query52,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3092.17,tpcds,100
hudi,spark,query53,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,5716.37,tpcds,100
hudi,spark,query55,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,15886.57,tpcds,100
hudi,spark,query56,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,11200.3,tpcds,100
hudi,spark,query58,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,13639.25,tpcds,100
hudi,spark,query59,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2577.58,tpcds,100
hudi,spark,query6,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,7562.24,tpcds,100
hudi,spark,query61,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3914.47,tpcds,100
hudi,spark,query63,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,16487.93,tpcds,100
hudi,spark,query64,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,8506.75,tpcds,100
hudi,spark,query66,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,5835.5,tpcds,100
hudi,spark,query67,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,9088.64,tpcds,100
hudi,spark,query69,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,4825.04,tpcds,100
hudi,spark,query70,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,7347.78,tpcds,100
hudi,spark,query71,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,20111.11,tpcds,100
hudi,spark,query72,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3856.1,tpcds,100
hudi,spark,query75,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2603.09,tpcds,100
hudi,spark,query79,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,18653.95,tpcds,100
hudi,spark,query8,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,5425.96,tpcds,100
hudi,spark,query84,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,9137.77,tpcds,100
hudi,spark,query86,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,5689.6,tpcds,100
hudi,spark,query89,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2996.96,tpcds,100
hudi,spark,query9,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,5175.65,tpcds,100
hudi,spark,query90,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,19951.48,tpcds,100
hudi,spark,query91,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2474.31,tpcds,100
hudi,spark,query93,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2543.46,tpcds,100
hudi,spark,query96,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,6500.6,tpcds,100
hudi,spark,query10,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2684.48,tpcds,100
hudi,spark,query11,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,12961.85,tpcds,100
hudi,spark,query13,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2655.94,tpcds,100
hudi,spark,query14_a,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2503.22,tpcds,100
hudi,spark,query14_b,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,14853.18,tpcds,100
hudi,spark,query15,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,20187.14,tpcds,100
hudi,spark,query18,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2527.07,tpcds,100
hudi,spark,query19,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2933.46,tpcds,100
hudi,spark,query23_a,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,8662.97,tpcds,100
hudi,spark,query24_b,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2301.73,tpcds,100
hudi,spark,query26,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2521.94,tpcds,100
hudi,spark,query27,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,21322.69,tpcds,100
hudi,spark,query28,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,6565.23,tpcds,100
hudi,spark,query29,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2450.27,tpcds,100
hudi,spark,query3,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,10295.79,tpcds,100
hudi,spark,query33,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,8570.38,tpcds,100
hudi,spark,query34,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,6912.96,tpcds,100
hudi,spark,query36,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3012.87,tpcds,100
hudi,spark,query38,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,15697.69,tpcds,100
hudi,spark,query39_a,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,10227.09,tpcds,100
hudi,spark,query39_b,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,11193.94,tpcds,100
hudi,spark,query41,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,18160.56,tpcds,100
hudi,spark,query43,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2874.16,tpcds,100
hudi,spark,query44,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,5428.67,tpcds,100
hudi,spark,query46,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,7459.87,tpcds,100
hudi,spark,query47,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,13817.43,tpcds,100
hudi,spark,query48,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,19090.86,tpcds,100
hudi,spark,query49,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,14600.73,tpcds,100
hudi,spark,query51,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2425.35,tpcds,100
hudi,spark,query52,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,6446.18,tpcds,100
hudi,spark,query53,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4624.53,tpcds,100
hudi,spark,query55,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,19913.25,tpcds,100
hudi,spark,query56,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,18606.27,tpcds,100
hudi,spark,query58,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,18094.62,tpcds,100
hudi,spark,query59,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2596.56,tpcds,100
hudi,spark,query6,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,19212.48,tpcds,100
hudi,spark,query61,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,21894.8,tpcds,100
hudi,spark,query63,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,18946.45,tpcds,100
hudi,spark,query64,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,6184.06,tpcds,100
hudi,spark,query66,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,10238.22,tpcds,100
hudi,spark,query67,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,18761.96,tpcds,100
hudi,spark,query69,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3212.04,tpcds,100
hudi,spark,query70,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2342.85,tpcds,100
hudi,spark,query71,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,6853.76,tpcds,100
hudi,spark,query72,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4188.17,tpcds,100
hudi,spark,query75,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2570.45,tpcds,100
hudi,spark,query79,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,19319.94,tpcds,100
hudi,spark,query8,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,14130.16,tpcds,100
hudi,spark,query84,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3377.41,tpcds,100
hudi,spark,query86,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,5448.47,tpcds,100
hudi,spark,query89,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,19683.49,tpcds,100
hudi,spark,query9,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,7480.18,tpcds,100
hudi,spark,query90,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,19478.73,tpcds,100
hudi,spark,query91,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2392.44,tpcds,100
hudi,spark,query93,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2484.77,tpcds,100
hudi,spark,query96,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3805.62,tpcds,100
hudi,spark,query10,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,14038.85,tpcds,100
hudi,spark,query11,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,18234.2,tpcds,100
hudi,spark,query13,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,12258.75,tpcds,100
hudi,spark,query14_a,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5624.43,tpcds,100
hudi,spark,query14_b,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,8203.5,tpcds,100
hudi,spark,query15,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4204.77,tpcds,100
hudi,spark,query18,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3342.7,tpcds,100
hudi,spark,query19,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4651.0,tpcds,100
hudi,spark,query23_a,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,19058.18,tpcds,100
hudi,spark,query24_b,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,9390.8,tpcds,100
hudi,spark,query26,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,17136.8,tpcds,100
hudi,spark,query27,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5533.24,tpcds,100
hudi,spark,query28,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2488.58,tpcds,100
hudi,spark,query29,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,18927.94,tpcds,100
hudi,spark,query3,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,13387.01,tpcds,100
hudi,spark,query33,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2391.29,tpcds,100
hudi,spark,query34,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5678.24,tpcds,100
hudi,spark,query36,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5194.69,tpcds,100
hudi,spark,query38,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2389.87,tpcds,100
hudi,spark,query39_a,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3609.42,tpcds,100
hudi,spark,query39_b,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11513.04,tpcds,100
hudi,spark,query41,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5941.16,tpcds,100
hudi,spark,query43,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,22191.77,tpcds,100
hudi,spark,query44,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,7170.06,tpcds,100
hudi,spark,query46,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4242.31,tpcds,100
hudi,spark,query47,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2419.48,tpcds,100
hudi,spark,query48,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5436.09,tpcds,100
hudi,spark,query49,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5256.12,tpcds,100
hudi,spark,query51,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,6519.71,tpcds,100
hudi,spark,query52,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,9818.0,tpcds,100
hudi,spark,query53,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,9094.04,tpcds,100
hudi,spark,query55,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4399.98,tpcds,100
hudi,spark,query56,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3308.26,tpcds,100
