datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,query88,0.2225872804112;0.3117094553633;322.0;5.0;18|,24949.6,tpcds,100
hudi,presto,query89,0.2225872804112;0.3117094553633;322.0;5.0;18|,24736.58,tpcds,100
hudi,presto,query9,0.2225872804112;0.3117094553633;322.0;5.0;18|,30558.3,tpcds,100
hudi,presto,query90,0.2225872804112;0.3117094553633;322.0;5.0;18|,29480.33,tpcds,100
hudi,presto,query91,0.2225872804112;0.3117094553633;322.0;5.0;18|,28823.95,tpcds,100
hudi,presto,query93,0.2225872804112;0.3117094553633;322.0;5.0;18|,43467.34,tpcds,100
hudi,presto,query96,0.2225872804112;0.3117094553633;322.0;5.0;18|,193004.12,tpcds,100
hudi,presto,query97,0.2225872804112;0.3117094553633;322.0;5.0;18|,178587.76,tpcds,100
hudi,presto,query1,0.8255735280335;0.5810043788473;265.0;8.0;24|,3048.4,tpcds,100
hudi,presto,query10,0.8255735280335;0.5810043788473;265.0;8.0;24|,2720.27,tpcds,100
hudi,presto,query11,0.8255735280335;0.5810043788473;265.0;8.0;24|,2860.0,tpcds,100
hudi,presto,query13,0.8255735280335;0.5810043788473;265.0;8.0;24|,3032.71,tpcds,100
hudi,presto,query14_a,0.8255735280335;0.5810043788473;265.0;8.0;24|,2891.56,tpcds,100
hudi,presto,query14_b,0.8255735280335;0.5810043788473;265.0;8.0;24|,2682.22,tpcds,100
hudi,presto,query15,0.8255735280335;0.5810043788473;265.0;8.0;24|,3089.77,tpcds,100
hudi,presto,query17,0.8255735280335;0.5810043788473;265.0;8.0;24|,3799.99,tpcds,100
hudi,presto,query18,0.8255735280335;0.5810043788473;265.0;8.0;24|,3636.38,tpcds,100
hudi,presto,query19,0.8255735280335;0.5810043788473;265.0;8.0;24|,3703.42,tpcds,100
hudi,presto,query2,0.8255735280335;0.5810043788473;265.0;8.0;24|,3186.73,tpcds,100
hudi,presto,query22,0.8255735280335;0.5810043788473;265.0;8.0;24|,3454.06,tpcds,100
hudi,presto,query23_a,0.8255735280335;0.5810043788473;265.0;8.0;24|,3768.56,tpcds,100
hudi,presto,query23_b,0.8255735280335;0.5810043788473;265.0;8.0;24|,4091.8,tpcds,100
hudi,presto,query24_a,0.8255735280335;0.5810043788473;265.0;8.0;24|,4207.31,tpcds,100
hudi,presto,query24_b,0.8255735280335;0.5810043788473;265.0;8.0;24|,4314.12,tpcds,100
hudi,presto,query25,0.8255735280335;0.5810043788473;265.0;8.0;24|,4131.21,tpcds,100
hudi,presto,query26,0.8255735280335;0.5810043788473;265.0;8.0;24|,4148.46,tpcds,100
hudi,presto,query27,0.8255735280335;0.5810043788473;265.0;8.0;24|,4497.9,tpcds,100
hudi,presto,query28,0.8255735280335;0.5810043788473;265.0;8.0;24|,3633.81,tpcds,100
hudi,presto,query29,0.8255735280335;0.5810043788473;265.0;8.0;24|,3693.16,tpcds,100
hudi,presto,query3,0.8255735280335;0.5810043788473;265.0;8.0;24|,4622.51,tpcds,100
hudi,presto,query31,0.8255735280335;0.5810043788473;265.0;8.0;24|,4724.0,tpcds,100
hudi,presto,query33,0.8255735280335;0.5810043788473;265.0;8.0;24|,3846.73,tpcds,100
hudi,presto,query34,0.8255735280335;0.5810043788473;265.0;8.0;24|,4525.13,tpcds,100
hudi,presto,query35,0.8255735280335;0.5810043788473;265.0;8.0;24|,5145.79,tpcds,100
hudi,presto,query36,0.8255735280335;0.5810043788473;265.0;8.0;24|,4579.2,tpcds,100
hudi,presto,query38,0.8255735280335;0.5810043788473;265.0;8.0;24|,4318.49,tpcds,100
hudi,presto,query39_a,0.8255735280335;0.5810043788473;265.0;8.0;24|,4106.71,tpcds,100
hudi,presto,query39_b,0.8255735280335;0.5810043788473;265.0;8.0;24|,5899.08,tpcds,100
hudi,presto,query4,0.8255735280335;0.5810043788473;265.0;8.0;24|,5941.26,tpcds,100
hudi,presto,query41,0.8255735280335;0.5810043788473;265.0;8.0;24|,5430.44,tpcds,100
hudi,presto,query42,0.8255735280335;0.5810043788473;265.0;8.0;24|,5729.45,tpcds,100
hudi,presto,query43,0.8255735280335;0.5810043788473;265.0;8.0;24|,5489.77,tpcds,100
hudi,presto,query44,0.8255735280335;0.5810043788473;265.0;8.0;24|,5160.66,tpcds,100
hudi,presto,query45,0.8255735280335;0.5810043788473;265.0;8.0;24|,6072.26,tpcds,100
hudi,presto,query46,0.8255735280335;0.5810043788473;265.0;8.0;24|,5859.81,tpcds,100
hudi,presto,query47,0.8255735280335;0.5810043788473;265.0;8.0;24|,6349.76,tpcds,100
hudi,presto,query48,0.8255735280335;0.5810043788473;265.0;8.0;24|,6986.53,tpcds,100
hudi,presto,query49,0.8255735280335;0.5810043788473;265.0;8.0;24|,6883.89,tpcds,100
hudi,presto,query51,0.8255735280335;0.5810043788473;265.0;8.0;24|,7220.89,tpcds,100
hudi,presto,query52,0.8255735280335;0.5810043788473;265.0;8.0;24|,7211.94,tpcds,100
hudi,presto,query53,0.8255735280335;0.5810043788473;265.0;8.0;24|,6675.49,tpcds,100
hudi,presto,query54,0.8255735280335;0.5810043788473;265.0;8.0;24|,7218.81,tpcds,100
hudi,presto,query55,0.8255735280335;0.5810043788473;265.0;8.0;24|,6143.72,tpcds,100
hudi,presto,query56,0.8255735280335;0.5810043788473;265.0;8.0;24|,7868.82,tpcds,100
hudi,presto,query57,0.8255735280335;0.5810043788473;265.0;8.0;24|,8192.87,tpcds,100
hudi,presto,query58,0.8255735280335;0.5810043788473;265.0;8.0;24|,7747.13,tpcds,100
hudi,presto,query59,0.8255735280335;0.5810043788473;265.0;8.0;24|,9093.61,tpcds,100
hudi,presto,query6,0.8255735280335;0.5810043788473;265.0;8.0;24|,8526.35,tpcds,100
hudi,presto,query60,0.8255735280335;0.5810043788473;265.0;8.0;24|,6905.03,tpcds,100
hudi,presto,query61,0.8255735280335;0.5810043788473;265.0;8.0;24|,8386.48,tpcds,100
hudi,presto,query63,0.8255735280335;0.5810043788473;265.0;8.0;24|,8429.11,tpcds,100
hudi,presto,query64,0.8255735280335;0.5810043788473;265.0;8.0;24|,9289.49,tpcds,100
hudi,presto,query65,0.8255735280335;0.5810043788473;265.0;8.0;24|,9493.25,tpcds,100
hudi,presto,query66,0.8255735280335;0.5810043788473;265.0;8.0;24|,9548.2,tpcds,100
hudi,presto,query67,0.8255735280335;0.5810043788473;265.0;8.0;24|,8205.87,tpcds,100
hudi,presto,query68,0.8255735280335;0.5810043788473;265.0;8.0;24|,10994.18,tpcds,100
hudi,presto,query69,0.8255735280335;0.5810043788473;265.0;8.0;24|,9597.71,tpcds,100
hudi,presto,query7,0.8255735280335;0.5810043788473;265.0;8.0;24|,9062.95,tpcds,100
hudi,presto,query70,0.8255735280335;0.5810043788473;265.0;8.0;24|,8872.23,tpcds,100
hudi,presto,query71,0.8255735280335;0.5810043788473;265.0;8.0;24|,8662.1,tpcds,100
hudi,presto,query72,0.8255735280335;0.5810043788473;265.0;8.0;24|,8948.3,tpcds,100
hudi,presto,query73,0.8255735280335;0.5810043788473;265.0;8.0;24|,9655.52,tpcds,100
hudi,presto,query74,0.8255735280335;0.5810043788473;265.0;8.0;24|,22995.33,tpcds,100
hudi,presto,query75,0.8255735280335;0.5810043788473;265.0;8.0;24|,24852.23,tpcds,100
hudi,presto,query76,0.8255735280335;0.5810043788473;265.0;8.0;24|,21206.07,tpcds,100
hudi,presto,query78,0.8255735280335;0.5810043788473;265.0;8.0;24|,22072.1,tpcds,100
hudi,presto,query79,0.8255735280335;0.5810043788473;265.0;8.0;24|,23944.0,tpcds,100
hudi,presto,query8,0.8255735280335;0.5810043788473;265.0;8.0;24|,22520.56,tpcds,100
hudi,presto,query81,0.8255735280335;0.5810043788473;265.0;8.0;24|,20703.78,tpcds,100
hudi,presto,query83,0.8255735280335;0.5810043788473;265.0;8.0;24|,25124.4,tpcds,100
hudi,presto,query84,0.8255735280335;0.5810043788473;265.0;8.0;24|,24637.95,tpcds,100
hudi,presto,query85,0.8255735280335;0.5810043788473;265.0;8.0;24|,25402.17,tpcds,100
hudi,presto,query86,0.8255735280335;0.5810043788473;265.0;8.0;24|,26103.44,tpcds,100
hudi,presto,query87,0.8255735280335;0.5810043788473;265.0;8.0;24|,29259.69,tpcds,100
hudi,presto,query88,0.8255735280335;0.5810043788473;265.0;8.0;24|,24575.93,tpcds,100
hudi,presto,query89,0.8255735280335;0.5810043788473;265.0;8.0;24|,25976.45,tpcds,100
hudi,presto,query9,0.8255735280335;0.5810043788473;265.0;8.0;24|,22921.08,tpcds,100
hudi,presto,query90,0.8255735280335;0.5810043788473;265.0;8.0;24|,23851.79,tpcds,100
hudi,presto,query91,0.8255735280335;0.5810043788473;265.0;8.0;24|,158302.68,tpcds,100
hudi,presto,query93,0.8255735280335;0.5810043788473;265.0;8.0;24|,165801.16,tpcds,100
hudi,presto,query96,0.8255735280335;0.5810043788473;265.0;8.0;24|,155715.42,tpcds,100
hudi,presto,query97,0.8255735280335;0.5810043788473;265.0;8.0;24|,188597.94,tpcds,100
hudi,presto,query1,0.3020444849932;0.4933289004306;805.0;8.0;17|,1657.02,tpcds,100
hudi,presto,query10,0.3020444849932;0.4933289004306;805.0;8.0;17|,1642.58,tpcds,100
hudi,presto,query11,0.3020444849932;0.4933289004306;805.0;8.0;17|,1604.18,tpcds,100
hudi,presto,query13,0.3020444849932;0.4933289004306;805.0;8.0;17|,1592.09,tpcds,100
hudi,presto,query14_a,0.3020444849932;0.4933289004306;805.0;8.0;17|,1685.53,tpcds,100
hudi,presto,query14_b,0.3020444849932;0.4933289004306;805.0;8.0;17|,1662.68,tpcds,100
hudi,presto,query15,0.3020444849932;0.4933289004306;805.0;8.0;17|,1540.8,tpcds,100
hudi,presto,query17,0.3020444849932;0.4933289004306;805.0;8.0;17|,1569.22,tpcds,100
hudi,presto,query18,0.3020444849932;0.4933289004306;805.0;8.0;17|,1702.06,tpcds,100
hudi,presto,query19,0.3020444849932;0.4933289004306;805.0;8.0;17|,1750.02,tpcds,100
hudi,presto,query2,0.3020444849932;0.4933289004306;805.0;8.0;17|,1505.94,tpcds,100
hudi,presto,query22,0.3020444849932;0.4933289004306;805.0;8.0;17|,1561.15,tpcds,100
hudi,presto,query23_a,0.3020444849932;0.4933289004306;805.0;8.0;17|,1489.02,tpcds,100
hudi,presto,query23_b,0.3020444849932;0.4933289004306;805.0;8.0;17|,1750.11,tpcds,100
hudi,presto,query24_a,0.3020444849932;0.4933289004306;805.0;8.0;17|,1582.25,tpcds,100
hudi,presto,query24_b,0.3020444849932;0.4933289004306;805.0;8.0;17|,1844.53,tpcds,100
hudi,presto,query25,0.3020444849932;0.4933289004306;805.0;8.0;17|,1662.91,tpcds,100
hudi,presto,query26,0.3020444849932;0.4933289004306;805.0;8.0;17|,1606.9,tpcds,100
hudi,presto,query27,0.3020444849932;0.4933289004306;805.0;8.0;17|,1341.33,tpcds,100
hudi,presto,query28,0.3020444849932;0.4933289004306;805.0;8.0;17|,1318.91,tpcds,100
hudi,presto,query29,0.3020444849932;0.4933289004306;805.0;8.0;17|,1305.46,tpcds,100
hudi,presto,query3,0.3020444849932;0.4933289004306;805.0;8.0;17|,1335.59,tpcds,100
hudi,presto,query31,0.3020444849932;0.4933289004306;805.0;8.0;17|,1724.98,tpcds,100
hudi,presto,query33,0.3020444849932;0.4933289004306;805.0;8.0;17|,1542.44,tpcds,100
hudi,presto,query34,0.3020444849932;0.4933289004306;805.0;8.0;17|,1600.1,tpcds,100
hudi,presto,query35,0.3020444849932;0.4933289004306;805.0;8.0;17|,1496.23,tpcds,100
hudi,presto,query36,0.3020444849932;0.4933289004306;805.0;8.0;17|,1796.96,tpcds,100
hudi,presto,query38,0.3020444849932;0.4933289004306;805.0;8.0;17|,1485.99,tpcds,100
hudi,presto,query39_a,0.3020444849932;0.4933289004306;805.0;8.0;17|,1508.67,tpcds,100
hudi,presto,query39_b,0.3020444849932;0.4933289004306;805.0;8.0;17|,1697.47,tpcds,100
hudi,presto,query4,0.3020444849932;0.4933289004306;805.0;8.0;17|,1604.68,tpcds,100
hudi,presto,query41,0.3020444849932;0.4933289004306;805.0;8.0;17|,1565.53,tpcds,100
hudi,presto,query42,0.3020444849932;0.4933289004306;805.0;8.0;17|,1545.45,tpcds,100
hudi,presto,query43,0.3020444849932;0.4933289004306;805.0;8.0;17|,1561.31,tpcds,100
hudi,presto,query44,0.3020444849932;0.4933289004306;805.0;8.0;17|,1523.4,tpcds,100
hudi,presto,query45,0.3020444849932;0.4933289004306;805.0;8.0;17|,1724.02,tpcds,100
hudi,presto,query46,0.3020444849932;0.4933289004306;805.0;8.0;17|,1506.69,tpcds,100
hudi,presto,query47,0.3020444849932;0.4933289004306;805.0;8.0;17|,1784.09,tpcds,100
hudi,presto,query48,0.3020444849932;0.4933289004306;805.0;8.0;17|,1389.69,tpcds,100
hudi,presto,query49,0.3020444849932;0.4933289004306;805.0;8.0;17|,1641.99,tpcds,100
hudi,presto,query51,0.3020444849932;0.4933289004306;805.0;8.0;17|,2607.33,tpcds,100
hudi,presto,query52,0.3020444849932;0.4933289004306;805.0;8.0;17|,2314.05,tpcds,100
hudi,presto,query53,0.3020444849932;0.4933289004306;805.0;8.0;17|,2552.42,tpcds,100
hudi,presto,query54,0.3020444849932;0.4933289004306;805.0;8.0;17|,2653.55,tpcds,100
hudi,presto,query55,0.3020444849932;0.4933289004306;805.0;8.0;17|,2340.11,tpcds,100
hudi,presto,query56,0.3020444849932;0.4933289004306;805.0;8.0;17|,2094.43,tpcds,100
hudi,presto,query57,0.3020444849932;0.4933289004306;805.0;8.0;17|,2190.03,tpcds,100
hudi,presto,query58,0.3020444849932;0.4933289004306;805.0;8.0;17|,2345.66,tpcds,100
hudi,presto,query59,0.3020444849932;0.4933289004306;805.0;8.0;17|,2652.54,tpcds,100
hudi,presto,query6,0.3020444849932;0.4933289004306;805.0;8.0;17|,2607.57,tpcds,100
hudi,presto,query60,0.3020444849932;0.4933289004306;805.0;8.0;17|,2267.05,tpcds,100
hudi,presto,query61,0.3020444849932;0.4933289004306;805.0;8.0;17|,2653.6,tpcds,100
hudi,presto,query63,0.3020444849932;0.4933289004306;805.0;8.0;17|,2114.54,tpcds,100
hudi,presto,query64,0.3020444849932;0.4933289004306;805.0;8.0;17|,2573.09,tpcds,100
hudi,presto,query65,0.3020444849932;0.4933289004306;805.0;8.0;17|,2303.92,tpcds,100
hudi,presto,query66,0.3020444849932;0.4933289004306;805.0;8.0;17|,2689.52,tpcds,100
hudi,presto,query67,0.3020444849932;0.4933289004306;805.0;8.0;17|,2091.45,tpcds,100
hudi,presto,query68,0.3020444849932;0.4933289004306;805.0;8.0;17|,2385.61,tpcds,100
hudi,presto,query69,0.3020444849932;0.4933289004306;805.0;8.0;17|,2364.29,tpcds,100
hudi,presto,query7,0.3020444849932;0.4933289004306;805.0;8.0;17|,2511.19,tpcds,100
hudi,presto,query70,0.3020444849932;0.4933289004306;805.0;8.0;17|,2365.4,tpcds,100
hudi,presto,query71,0.3020444849932;0.4933289004306;805.0;8.0;17|,2155.3,tpcds,100
hudi,presto,query72,0.3020444849932;0.4933289004306;805.0;8.0;17|,2507.96,tpcds,100
hudi,presto,query73,0.3020444849932;0.4933289004306;805.0;8.0;17|,2454.2,tpcds,100
hudi,presto,query74,0.3020444849932;0.4933289004306;805.0;8.0;17|,2410.15,tpcds,100
hudi,presto,query75,0.3020444849932;0.4933289004306;805.0;8.0;17|,2310.62,tpcds,100
hudi,presto,query76,0.3020444849932;0.4933289004306;805.0;8.0;17|,2148.59,tpcds,100
hudi,presto,query78,0.3020444849932;0.4933289004306;805.0;8.0;17|,2173.92,tpcds,100
hudi,presto,query79,0.3020444849932;0.4933289004306;805.0;8.0;17|,2232.67,tpcds,100
hudi,presto,query8,0.3020444849932;0.4933289004306;805.0;8.0;17|,2755.4,tpcds,100
hudi,presto,query81,0.3020444849932;0.4933289004306;805.0;8.0;17|,2271.23,tpcds,100
hudi,presto,query83,0.3020444849932;0.4933289004306;805.0;8.0;17|,2076.94,tpcds,100
hudi,presto,query84,0.3020444849932;0.4933289004306;805.0;8.0;17|,2076.54,tpcds,100
hudi,presto,query85,0.3020444849932;0.4933289004306;805.0;8.0;17|,2867.99,tpcds,100
hudi,presto,query86,0.3020444849932;0.4933289004306;805.0;8.0;17|,2178.17,tpcds,100
hudi,presto,query87,0.3020444849932;0.4933289004306;805.0;8.0;17|,2182.63,tpcds,100
hudi,presto,query88,0.3020444849932;0.4933289004306;805.0;8.0;17|,2345.18,tpcds,100
hudi,presto,query89,0.3020444849932;0.4933289004306;805.0;8.0;17|,2105.1,tpcds,100
hudi,presto,query9,0.3020444849932;0.4933289004306;805.0;8.0;17|,2604.79,tpcds,100
hudi,presto,query90,0.3020444849932;0.4933289004306;805.0;8.0;17|,2565.52,tpcds,100
hudi,presto,query91,0.3020444849932;0.4933289004306;805.0;8.0;17|,2291.67,tpcds,100
hudi,presto,query93,0.3020444849932;0.4933289004306;805.0;8.0;17|,2117.81,tpcds,100
hudi,presto,query96,0.3020444849932;0.4933289004306;805.0;8.0;17|,2252.0,tpcds,100
hudi,presto,query97,0.3020444849932;0.4933289004306;805.0;8.0;17|,2234.74,tpcds,100
hudi,presto,query1,0.7923849821091;0.6932743646204;452.0;3.0;8|,2952.99,tpcds,100
hudi,presto,query10,0.7923849821091;0.6932743646204;452.0;3.0;8|,2355.43,tpcds,100
hudi,presto,query11,0.7923849821091;0.6932743646204;452.0;3.0;8|,2769.82,tpcds,100
hudi,presto,query13,0.7923849821091;0.6932743646204;452.0;3.0;8|,2525.57,tpcds,100
hudi,presto,query14_a,0.7923849821091;0.6932743646204;452.0;3.0;8|,2818.2,tpcds,100
hudi,presto,query14_b,0.7923849821091;0.6932743646204;452.0;3.0;8|,2501.39,tpcds,100
hudi,presto,query15,0.7923849821091;0.6932743646204;452.0;3.0;8|,2547.95,tpcds,100
hudi,presto,query17,0.7923849821091;0.6932743646204;452.0;3.0;8|,2293.85,tpcds,100
hudi,presto,query18,0.7923849821091;0.6932743646204;452.0;3.0;8|,2508.47,tpcds,100
hudi,presto,query19,0.7923849821091;0.6932743646204;452.0;3.0;8|,2397.38,tpcds,100
hudi,presto,query2,0.7923849821091;0.6932743646204;452.0;3.0;8|,2444.12,tpcds,100
hudi,presto,query22,0.7923849821091;0.6932743646204;452.0;3.0;8|,2705.13,tpcds,100
hudi,presto,query23_a,0.7923849821091;0.6932743646204;452.0;3.0;8|,2369.91,tpcds,100
hudi,presto,query23_b,0.7923849821091;0.6932743646204;452.0;3.0;8|,2641.41,tpcds,100
hudi,presto,query24_a,0.7923849821091;0.6932743646204;452.0;3.0;8|,2910.45,tpcds,100
hudi,presto,query24_b,0.7923849821091;0.6932743646204;452.0;3.0;8|,2626.68,tpcds,100
hudi,presto,query25,0.7923849821091;0.6932743646204;452.0;3.0;8|,2533.55,tpcds,100
hudi,presto,query26,0.7923849821091;0.6932743646204;452.0;3.0;8|,2996.95,tpcds,100
hudi,presto,query27,0.7923849821091;0.6932743646204;452.0;3.0;8|,2822.54,tpcds,100
hudi,presto,query28,0.7923849821091;0.6932743646204;452.0;3.0;8|,2406.79,tpcds,100
hudi,presto,query29,0.7923849821091;0.6932743646204;452.0;3.0;8|,2517.68,tpcds,100
hudi,presto,query3,0.7923849821091;0.6932743646204;452.0;3.0;8|,2774.97,tpcds,100
hudi,presto,query31,0.7923849821091;0.6932743646204;452.0;3.0;8|,2277.65,tpcds,100
hudi,presto,query33,0.7923849821091;0.6932743646204;452.0;3.0;8|,2726.24,tpcds,100
hudi,presto,query34,0.7923849821091;0.6932743646204;452.0;3.0;8|,2590.59,tpcds,100
hudi,presto,query35,0.7923849821091;0.6932743646204;452.0;3.0;8|,2323.85,tpcds,100
hudi,presto,query36,0.7923849821091;0.6932743646204;452.0;3.0;8|,2353.04,tpcds,100
hudi,presto,query38,0.7923849821091;0.6932743646204;452.0;3.0;8|,2327.57,tpcds,100
hudi,presto,query39_a,0.7923849821091;0.6932743646204;452.0;3.0;8|,2379.17,tpcds,100
hudi,presto,query39_b,0.7923849821091;0.6932743646204;452.0;3.0;8|,2799.17,tpcds,100
hudi,presto,query4,0.7923849821091;0.6932743646204;452.0;3.0;8|,2616.28,tpcds,100
hudi,presto,query41,0.7923849821091;0.6932743646204;452.0;3.0;8|,2367.44,tpcds,100
hudi,presto,query42,0.7923849821091;0.6932743646204;452.0;3.0;8|,2591.45,tpcds,100
hudi,presto,query43,0.7923849821091;0.6932743646204;452.0;3.0;8|,2461.04,tpcds,100
hudi,presto,query44,0.7923849821091;0.6932743646204;452.0;3.0;8|,2668.79,tpcds,100
hudi,presto,query45,0.7923849821091;0.6932743646204;452.0;3.0;8|,2492.64,tpcds,100
hudi,presto,query46,0.7923849821091;0.6932743646204;452.0;3.0;8|,2449.26,tpcds,100
hudi,presto,query47,0.7923849821091;0.6932743646204;452.0;3.0;8|,2482.43,tpcds,100
hudi,presto,query48,0.7923849821091;0.6932743646204;452.0;3.0;8|,2641.3,tpcds,100
hudi,presto,query49,0.7923849821091;0.6932743646204;452.0;3.0;8|,2693.18,tpcds,100
hudi,presto,query51,0.7923849821091;0.6932743646204;452.0;3.0;8|,2234.75,tpcds,100
hudi,presto,query52,0.7923849821091;0.6932743646204;452.0;3.0;8|,2345.49,tpcds,100
hudi,presto,query53,0.7923849821091;0.6932743646204;452.0;3.0;8|,2652.23,tpcds,100
hudi,presto,query54,0.7923849821091;0.6932743646204;452.0;3.0;8|,2571.48,tpcds,100
hudi,presto,query55,0.7923849821091;0.6932743646204;452.0;3.0;8|,2538.82,tpcds,100
hudi,presto,query56,0.7923849821091;0.6932743646204;452.0;3.0;8|,2327.0,tpcds,100
hudi,presto,query57,0.7923849821091;0.6932743646204;452.0;3.0;8|,2481.29,tpcds,100
hudi,presto,query58,0.7923849821091;0.6932743646204;452.0;3.0;8|,2563.98,tpcds,100
hudi,presto,query59,0.7923849821091;0.6932743646204;452.0;3.0;8|,2555.21,tpcds,100
hudi,presto,query6,0.7923849821091;0.6932743646204;452.0;3.0;8|,2403.0,tpcds,100
hudi,presto,query60,0.7923849821091;0.6932743646204;452.0;3.0;8|,2447.18,tpcds,100
hudi,presto,query61,0.7923849821091;0.6932743646204;452.0;3.0;8|,2486.64,tpcds,100
hudi,presto,query63,0.7923849821091;0.6932743646204;452.0;3.0;8|,2478.16,tpcds,100
hudi,presto,query64,0.7923849821091;0.6932743646204;452.0;3.0;8|,2363.34,tpcds,100
hudi,presto,query65,0.7923849821091;0.6932743646204;452.0;3.0;8|,2299.75,tpcds,100
hudi,presto,query66,0.7923849821091;0.6932743646204;452.0;3.0;8|,2317.49,tpcds,100
hudi,presto,query67,0.7923849821091;0.6932743646204;452.0;3.0;8|,2761.44,tpcds,100
hudi,presto,query68,0.7923849821091;0.6932743646204;452.0;3.0;8|,2965.51,tpcds,100
hudi,presto,query69,0.7923849821091;0.6932743646204;452.0;3.0;8|,2649.9,tpcds,100
hudi,presto,query7,0.7923849821091;0.6932743646204;452.0;3.0;8|,2444.38,tpcds,100
hudi,presto,query70,0.7923849821091;0.6932743646204;452.0;3.0;8|,2532.16,tpcds,100
hudi,presto,query71,0.7923849821091;0.6932743646204;452.0;3.0;8|,2344.53,tpcds,100
hudi,presto,query72,0.7923849821091;0.6932743646204;452.0;3.0;8|,2571.89,tpcds,100
hudi,presto,query73,0.7923849821091;0.6932743646204;452.0;3.0;8|,2578.2,tpcds,100
hudi,presto,query74,0.7923849821091;0.6932743646204;452.0;3.0;8|,2307.43,tpcds,100
hudi,presto,query75,0.7923849821091;0.6932743646204;452.0;3.0;8|,2363.23,tpcds,100
hudi,presto,query76,0.7923849821091;0.6932743646204;452.0;3.0;8|,2581.25,tpcds,100
hudi,presto,query78,0.7923849821091;0.6932743646204;452.0;3.0;8|,2519.47,tpcds,100
hudi,presto,query79,0.7923849821091;0.6932743646204;452.0;3.0;8|,2745.52,tpcds,100
hudi,presto,query8,0.7923849821091;0.6932743646204;452.0;3.0;8|,2727.88,tpcds,100
hudi,presto,query81,0.7923849821091;0.6932743646204;452.0;3.0;8|,2525.97,tpcds,100
hudi,presto,query83,0.7923849821091;0.6932743646204;452.0;3.0;8|,2400.16,tpcds,100
hudi,presto,query84,0.7923849821091;0.6932743646204;452.0;3.0;8|,2299.81,tpcds,100
hudi,presto,query85,0.7923849821091;0.6932743646204;452.0;3.0;8|,2761.19,tpcds,100
hudi,presto,query86,0.7923849821091;0.6932743646204;452.0;3.0;8|,2429.39,tpcds,100
hudi,presto,query87,0.7923849821091;0.6932743646204;452.0;3.0;8|,2342.19,tpcds,100
hudi,presto,query88,0.7923849821091;0.6932743646204;452.0;3.0;8|,2520.55,tpcds,100
hudi,presto,query89,0.7923849821091;0.6932743646204;452.0;3.0;8|,2168.71,tpcds,100
hudi,presto,query9,0.7923849821091;0.6932743646204;452.0;3.0;8|,2950.1,tpcds,100
hudi,presto,query90,0.7923849821091;0.6932743646204;452.0;3.0;8|,2507.15,tpcds,100
hudi,presto,query91,0.7923849821091;0.6932743646204;452.0;3.0;8|,2656.2,tpcds,100
hudi,presto,query93,0.7923849821091;0.6932743646204;452.0;3.0;8|,2616.24,tpcds,100
hudi,presto,query96,0.7923849821091;0.6932743646204;452.0;3.0;8|,2635.28,tpcds,100
hudi,presto,query97,0.7923849821091;0.6932743646204;452.0;3.0;8|,2655.34,tpcds,100
hudi,presto,query1,0.626732327192;0.3159100175413;290.0;2.0;18|,1511.2,tpcds,100
hudi,presto,query10,0.626732327192;0.3159100175413;290.0;2.0;18|,1542.74,tpcds,100
hudi,presto,query11,0.626732327192;0.3159100175413;290.0;2.0;18|,1512.42,tpcds,100
hudi,presto,query13,0.626732327192;0.3159100175413;290.0;2.0;18|,1561.34,tpcds,100
hudi,presto,query14_a,0.626732327192;0.3159100175413;290.0;2.0;18|,1706.54,tpcds,100
hudi,presto,query14_b,0.626732327192;0.3159100175413;290.0;2.0;18|,1272.25,tpcds,100
hudi,presto,query15,0.626732327192;0.3159100175413;290.0;2.0;18|,1462.6,tpcds,100
hudi,presto,query17,0.626732327192;0.3159100175413;290.0;2.0;18|,1455.4,tpcds,100
hudi,presto,query18,0.626732327192;0.3159100175413;290.0;2.0;18|,1590.64,tpcds,100
hudi,presto,query19,0.626732327192;0.3159100175413;290.0;2.0;18|,1439.08,tpcds,100
hudi,presto,query2,0.626732327192;0.3159100175413;290.0;2.0;18|,1525.36,tpcds,100
hudi,presto,query22,0.626732327192;0.3159100175413;290.0;2.0;18|,1367.39,tpcds,100
hudi,presto,query23_a,0.626732327192;0.3159100175413;290.0;2.0;18|,3950.24,tpcds,100
hudi,presto,query23_b,0.626732327192;0.3159100175413;290.0;2.0;18|,3883.2,tpcds,100
hudi,presto,query24_a,0.626732327192;0.3159100175413;290.0;2.0;18|,3073.13,tpcds,100
hudi,presto,query24_b,0.626732327192;0.3159100175413;290.0;2.0;18|,2956.93,tpcds,100
hudi,presto,query25,0.626732327192;0.3159100175413;290.0;2.0;18|,3379.0,tpcds,100
hudi,presto,query26,0.626732327192;0.3159100175413;290.0;2.0;18|,3557.92,tpcds,100
hudi,presto,query27,0.626732327192;0.3159100175413;290.0;2.0;18|,3024.27,tpcds,100
hudi,presto,query28,0.626732327192;0.3159100175413;290.0;2.0;18|,3109.33,tpcds,100
hudi,presto,query29,0.626732327192;0.3159100175413;290.0;2.0;18|,3394.63,tpcds,100
hudi,presto,query3,0.626732327192;0.3159100175413;290.0;2.0;18|,4030.73,tpcds,100
hudi,presto,query31,0.626732327192;0.3159100175413;290.0;2.0;18|,3968.61,tpcds,100
hudi,presto,query33,0.626732327192;0.3159100175413;290.0;2.0;18|,3740.97,tpcds,100
