datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,query24_b,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6343.26,tpcds,100
delta,trino,query26,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8665.8,tpcds,100
delta,trino,query27,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,9948.53,tpcds,100
delta,trino,query28,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,12908.27,tpcds,100
delta,trino,query29,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6005.61,tpcds,100
delta,trino,query3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6336.09,tpcds,100
delta,trino,query33,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6346.72,tpcds,100
delta,trino,query34,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8128.84,tpcds,100
delta,trino,query36,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6667.69,tpcds,100
delta,trino,query38,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,7785.22,tpcds,100
delta,trino,query39_a,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6175.72,tpcds,100
delta,trino,query39_b,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8181.5,tpcds,100
delta,trino,query41,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,7826.85,tpcds,100
delta,trino,query43,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6484.53,tpcds,100
delta,trino,query44,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6566.87,tpcds,100
delta,trino,query46,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6766.99,tpcds,100
delta,trino,query47,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,7224.67,tpcds,100
delta,trino,query48,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,5184.71,tpcds,100
delta,trino,query49,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,4702.52,tpcds,100
delta,trino,query51,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,5513.46,tpcds,100
delta,trino,query52,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8063.96,tpcds,100
delta,trino,query53,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,5129.57,tpcds,100
delta,trino,query55,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,7067.02,tpcds,100
delta,trino,query56,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,13506.89,tpcds,100
delta,trino,query58,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,7217.25,tpcds,100
delta,trino,query59,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8795.47,tpcds,100
delta,trino,query6,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8574.65,tpcds,100
delta,trino,query61,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,5870.46,tpcds,100
delta,trino,query63,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8834.63,tpcds,100
delta,trino,query64,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,7843.92,tpcds,100
delta,trino,query66,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,11403.12,tpcds,100
delta,trino,query67,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,10026.99,tpcds,100
delta,trino,query69,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,4782.69,tpcds,100
delta,trino,query70,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,7433.07,tpcds,100
delta,trino,query71,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6162.0,tpcds,100
delta,trino,query72,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,9417.02,tpcds,100
delta,trino,query75,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,7500.33,tpcds,100
delta,trino,query79,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,5867.76,tpcds,100
delta,trino,query8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6068.3,tpcds,100
delta,trino,query84,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8342.07,tpcds,100
delta,trino,query86,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6700.46,tpcds,100
delta,trino,query89,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6811.4,tpcds,100
delta,trino,query9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,2934.3,tpcds,100
delta,trino,query90,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,7696.07,tpcds,100
delta,trino,query91,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,10972.44,tpcds,100
delta,trino,query93,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,4853.26,tpcds,100
delta,trino,query96,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8366.11,tpcds,100
delta,trino,query1,18;256;20;18;16;16,13685.0,tpcds,100
delta,trino,query10,18;256;20;18;16;16,14829.0,tpcds,100
delta,trino,query13,18;256;20;18;16;16,48998.0,tpcds,100
delta,trino,query15,18;256;20;18;16;16,15426.0,tpcds,100
delta,trino,query17,18;256;20;18;16;16,64726.0,tpcds,100
delta,trino,query18,18;256;20;18;16;16,43811.0,tpcds,100
delta,trino,query19,18;256;20;18;16;16,31316.0,tpcds,100
delta,trino,query2,18;256;20;18;16;16,16014.0,tpcds,100
delta,trino,query22,18;256;20;18;16;16,63372.0,tpcds,100
delta,trino,query25,18;256;20;18;16;16,58521.0,tpcds,100
delta,trino,query26,18;256;20;18;16;16,37374.0,tpcds,100
delta,trino,query27,18;256;20;18;16;16,54503.0,tpcds,100
delta,trino,query28,18;256;20;18;16;16,64155.0,tpcds,100
delta,trino,query29,18;256;20;18;16;16,57346.0,tpcds,100
delta,trino,query3,18;256;20;18;16;16,21589.0,tpcds,100
delta,trino,query31,18;256;20;18;16;16,51162.0,tpcds,100
delta,trino,query33,18;256;20;18;16;16,56865.0,tpcds,100
delta,trino,query34,18;256;20;18;16;16,9531.0,tpcds,100
delta,trino,query35,18;256;20;18;16;16,9662.0,tpcds,100
delta,trino,query36,18;256;20;18;16;16,16785.0,tpcds,100
delta,trino,query38,18;256;20;18;16;16,10374.0,tpcds,100
delta,trino,query41,18;256;20;18;16;16,414.0,tpcds,100
delta,trino,query42,18;256;20;18;16;16,8383.0,tpcds,100
delta,trino,query43,18;256;20;18;16;16,10711.0,tpcds,100
delta,trino,query44,18;256;20;18;16;16,518.0,tpcds,100
delta,trino,query1,18;256;20;18;16;16,13685.0,tpcds,100
delta,trino,query10,18;256;20;18;16;16,14829.0,tpcds,100
delta,trino,query13,18;256;20;18;16;16,48998.0,tpcds,100
delta,trino,query15,18;256;20;18;16;16,15426.0,tpcds,100
delta,trino,query17,18;256;20;18;16;16,64726.0,tpcds,100
delta,trino,query18,18;256;20;18;16;16,43811.0,tpcds,100
delta,trino,query19,18;256;20;18;16;16,31316.0,tpcds,100
delta,trino,query2,18;256;20;18;16;16,16014.0,tpcds,100
delta,trino,query22,18;256;20;18;16;16,63372.0,tpcds,100
delta,trino,query25,18;256;20;18;16;16,58521.0,tpcds,100
delta,trino,query26,18;256;20;18;16;16,37374.0,tpcds,100
delta,trino,query27,18;256;20;18;16;16,54503.0,tpcds,100
delta,trino,query28,18;256;20;18;16;16,64155.0,tpcds,100
delta,trino,query29,18;256;20;18;16;16,57346.0,tpcds,100
delta,trino,query3,18;256;20;18;16;16,21589.0,tpcds,100
delta,trino,query31,18;256;20;18;16;16,51162.0,tpcds,100
delta,trino,query33,18;256;20;18;16;16,56865.0,tpcds,100
delta,trino,query34,18;256;20;18;16;16,9531.0,tpcds,100
delta,trino,query35,18;256;20;18;16;16,9662.0,tpcds,100
delta,trino,query36,18;256;20;18;16;16,16785.0,tpcds,100
delta,trino,query38,18;256;20;18;16;16,10374.0,tpcds,100
delta,trino,query41,18;256;20;18;16;16,414.0,tpcds,100
delta,trino,query42,18;256;20;18;16;16,8383.0,tpcds,100
delta,trino,query43,18;256;20;18;16;16,10711.0,tpcds,100
delta,trino,query44,18;256;20;18;16;16,518.0,tpcds,100
delta,trino,query1,18;256;20;18;16;16,13685.0,tpcds,100
delta,trino,query10,18;256;20;18;16;16,14829.0,tpcds,100
delta,trino,query13,18;256;20;18;16;16,48998.0,tpcds,100
delta,trino,query15,18;256;20;18;16;16,15426.0,tpcds,100
delta,trino,query17,18;256;20;18;16;16,64726.0,tpcds,100
delta,trino,query18,18;256;20;18;16;16,43811.0,tpcds,100
delta,trino,query19,18;256;20;18;16;16,31316.0,tpcds,100
delta,trino,query2,18;256;20;18;16;16,16014.0,tpcds,100
delta,trino,query22,18;256;20;18;16;16,63372.0,tpcds,100
delta,trino,query25,18;256;20;18;16;16,58521.0,tpcds,100
delta,trino,query26,18;256;20;18;16;16,37374.0,tpcds,100
delta,trino,query27,18;256;20;18;16;16,54503.0,tpcds,100
delta,trino,query28,18;256;20;18;16;16,64155.0,tpcds,100
delta,trino,query29,18;256;20;18;16;16,57346.0,tpcds,100
delta,trino,query3,18;256;20;18;16;16,21589.0,tpcds,100
delta,trino,query31,18;256;20;18;16;16,51162.0,tpcds,100
delta,trino,query33,18;256;20;18;16;16,56865.0,tpcds,100
delta,trino,query34,18;256;20;18;16;16,9531.0,tpcds,100
delta,trino,query35,18;256;20;18;16;16,9662.0,tpcds,100
delta,trino,query36,18;256;20;18;16;16,16785.0,tpcds,100
delta,trino,query38,18;256;20;18;16;16,10374.0,tpcds,100
delta,trino,query41,18;256;20;18;16;16,414.0,tpcds,100
delta,trino,query42,18;256;20;18;16;16,8383.0,tpcds,100
delta,trino,query43,18;256;20;18;16;16,10711.0,tpcds,100
delta,trino,query44,18;256;20;18;16;16,518.0,tpcds,100
delta,trino,query1,18;256;20;18;16;16,13685.0,tpcds,100
delta,trino,query10,18;256;20;18;16;16,14829.0,tpcds,100
delta,trino,query13,18;256;20;18;16;16,48998.0,tpcds,100
delta,trino,query15,18;256;20;18;16;16,15426.0,tpcds,100
delta,trino,query17,18;256;20;18;16;16,64726.0,tpcds,100
delta,trino,query18,18;256;20;18;16;16,43811.0,tpcds,100
delta,trino,query19,18;256;20;18;16;16,31316.0,tpcds,100
delta,trino,query2,18;256;20;18;16;16,16014.0,tpcds,100
delta,trino,query22,18;256;20;18;16;16,63372.0,tpcds,100
delta,trino,query25,18;256;20;18;16;16,58521.0,tpcds,100
delta,trino,query26,18;256;20;18;16;16,37374.0,tpcds,100
delta,trino,query27,18;256;20;18;16;16,54503.0,tpcds,100
delta,trino,query28,18;256;20;18;16;16,64155.0,tpcds,100
delta,trino,query29,18;256;20;18;16;16,57346.0,tpcds,100
delta,trino,query3,18;256;20;18;16;16,21589.0,tpcds,100
delta,trino,query31,18;256;20;18;16;16,51162.0,tpcds,100
delta,trino,query33,18;256;20;18;16;16,56865.0,tpcds,100
delta,trino,query34,18;256;20;18;16;16,9531.0,tpcds,100
delta,trino,query35,18;256;20;18;16;16,9662.0,tpcds,100
delta,trino,query36,18;256;20;18;16;16,16785.0,tpcds,100
delta,trino,query38,18;256;20;18;16;16,10374.0,tpcds,100
delta,trino,query41,18;256;20;18;16;16,414.0,tpcds,100
delta,trino,query42,18;256;20;18;16;16,8383.0,tpcds,100
delta,trino,query43,18;256;20;18;16;16,10711.0,tpcds,100
delta,trino,query44,18;256;20;18;16;16,518.0,tpcds,100
delta,trino,query90,18;256;20;18;16;16,29987.61,tpcds,100
delta,trino,query65,18;256;20;18;16;16,31817.03,tpcds,100
delta,trino,query59,18;256;20;18;16;16,28456.85,tpcds,100
delta,trino,query74,18;256;20;18;16;16,30248.72,tpcds,100
delta,trino,query70,18;256;20;18;16;16,33108.73,tpcds,100
delta,trino,query71,18;256;20;18;16;16,28487.6,tpcds,100
delta,trino,query61,18;256;20;18;16;16,28695.6,tpcds,100
delta,trino,query66,18;256;20;18;16;16,32829.0,tpcds,100
delta,trino,query49,18;256;20;18;16;16,31928.12,tpcds,100
delta,trino,query91,18;256;20;18;16;16,33747.61,tpcds,100
delta,trino,query88,18;256;20;18;16;16,31168.56,tpcds,100
delta,trino,query96,18;256;20;18;16;16,31606.15,tpcds,100
delta,trino,query45,18;256;20;18;16;16,28663.66,tpcds,100
delta,trino,query46,18;256;20;18;16;16,33482.93,tpcds,100
delta,trino,query7,18;256;20;18;16;16,31988.95,tpcds,100
delta,trino,query58,18;256;20;18;16;16,28535.86,tpcds,100
delta,trino,query56,18;256;20;18;16;16,34182.03,tpcds,100
delta,trino,query60,18;256;20;18;16;16,29084.34,tpcds,100
delta,trino,query51,18;256;20;18;16;16,33010.11,tpcds,100
delta,trino,query72,18;256;20;18;16;16,31420.63,tpcds,100
delta,trino,query14_a,18;256;20;18;16;16,28421.68,tpcds,100
delta,trino,query39_a,18;256;20;18;16;16,31974.33,tpcds,100
delta,trino,query48,18;256;20;18;16;16,33348.87,tpcds,100
delta,trino,query81,18;256;20;18;16;16,30740.7,tpcds,100
delta,trino,query86,18;256;20;18;16;16,32314.6,tpcds,100
delta,trino,query57,18;256;20;18;16;16,32079.55,tpcds,100
delta,trino,query52,18;256;20;18;16;16,33242.62,tpcds,100
delta,trino,query84,18;256;20;18;16;16,31344.06,tpcds,100
delta,trino,query24_a,18;256;20;18;16;16,33652.46,tpcds,100
delta,trino,query14_b,18;256;20;18;16;16,33278.37,tpcds,100
delta,trino,query47,18;256;20;18;16;16,30006.49,tpcds,100
delta,trino,query54,18;256;20;18;16;16,28586.26,tpcds,100
delta,trino,query63,18;256;20;18;16;16,33677.06,tpcds,100
delta,trino,query79,18;256;20;18;16;16,30745.0,tpcds,100
delta,trino,query69,18;256;20;18;16;16,32591.42,tpcds,100
delta,trino,query4,18;256;20;18;16;16,28681.72,tpcds,100
delta,trino,query75,18;256;20;18;16;16,31058.69,tpcds,100
delta,trino,query55,18;256;20;18;16;16,30994.34,tpcds,100
delta,trino,query64,18;256;20;18;16;16,29031.79,tpcds,100
delta,trino,query97,18;256;20;18;16;16,31885.03,tpcds,100
delta,trino,query11,18;256;20;18;16;16,29100.93,tpcds,100
delta,trino,query23_a,18;256;20;18;16;16,28094.74,tpcds,100
delta,trino,query39_b,18;256;20;18;16;16,33627.73,tpcds,100
delta,trino,query85,18;256;20;18;16;16,31008.03,tpcds,100
delta,trino,query53,18;256;20;18;16;16,31559.26,tpcds,100
delta,trino,query78,18;256;20;18;16;16,28268.48,tpcds,100
delta,trino,query8,18;256;20;18;16;16,32702.9,tpcds,100
delta,trino,query93,18;256;20;18;16;16,32725.73,tpcds,100
delta,trino,query23_b,18;256;20;18;16;16,30233.26,tpcds,100
delta,trino,query83,18;256;20;18;16;16,29040.93,tpcds,100
delta,trino,query68,18;256;20;18;16;16,34316.4,tpcds,100
delta,trino,query76,18;256;20;18;16;16,28155.22,tpcds,100
delta,trino,query24_b,18;256;20;18;16;16,31970.86,tpcds,100
delta,trino,query73,18;256;20;18;16;16,31075.62,tpcds,100
delta,trino,query87,18;256;20;18;16;16,32523.86,tpcds,100
delta,trino,query6,18;256;20;18;16;16,31760.76,tpcds,100
delta,trino,query9,18;256;20;18;16;16,32464.83,tpcds,100
delta,trino,query89,18;256;20;18;16;16,32461.3,tpcds,100
delta,trino,query67,18;256;20;18;16;16,29184.85,tpcds,100
delta,trino,query1,16.4;250.9;17.3;20.1;17.0;15.9,13432.65,tpcds,100
delta,trino,query10,16.4;250.9;17.3;20.1;17.0;15.9,13483.7,tpcds,100
delta,trino,query11,16.4;250.9;17.3;20.1;17.0;15.9,31906.12,tpcds,100
delta,trino,query13,16.4;250.9;17.3;20.1;17.0;15.9,44640.34,tpcds,100
delta,trino,query14_a,16.4;250.9;17.3;20.1;17.0;15.9,27241.75,tpcds,100
delta,trino,query14_b,16.4;250.9;17.3;20.1;17.0;15.9,32519.32,tpcds,100
delta,trino,query15,16.4;250.9;17.3;20.1;17.0;15.9,14644.44,tpcds,100
delta,trino,query17,16.4;250.9;17.3;20.1;17.0;15.9,65516.84,tpcds,100
delta,trino,query18,16.4;250.9;17.3;20.1;17.0;15.9,40537.48,tpcds,100
delta,trino,query19,16.4;250.9;17.3;20.1;17.0;15.9,33002.59,tpcds,100
delta,trino,query2,16.4;250.9;17.3;20.1;17.0;15.9,15620.04,tpcds,100
delta,trino,query22,16.4;250.9;17.3;20.1;17.0;15.9,58421.67,tpcds,100
delta,trino,query23_a,16.4;250.9;17.3;20.1;17.0;15.9,27180.92,tpcds,100
delta,trino,query23_b,16.4;250.9;17.3;20.1;17.0;15.9,32299.34,tpcds,100
delta,trino,query24_a,16.4;250.9;17.3;20.1;17.0;15.9,32609.83,tpcds,100
delta,trino,query24_b,16.4;250.9;17.3;20.1;17.0;15.9,29927.32,tpcds,100
delta,trino,query25,16.4;250.9;17.3;20.1;17.0;15.9,54410.67,tpcds,100
delta,trino,query26,16.4;250.9;17.3;20.1;17.0;15.9,40189.63,tpcds,100
delta,trino,query27,16.4;250.9;17.3;20.1;17.0;15.9,57746.83,tpcds,100
delta,trino,query28,16.4;250.9;17.3;20.1;17.0;15.9,64315.5,tpcds,100
delta,trino,query29,16.4;250.9;17.3;20.1;17.0;15.9,62200.41,tpcds,100
delta,trino,query3,16.4;250.9;17.3;20.1;17.0;15.9,22045.76,tpcds,100
delta,trino,query31,16.4;250.9;17.3;20.1;17.0;15.9,55596.59,tpcds,100
delta,trino,query33,16.4;250.9;17.3;20.1;17.0;15.9,51259.99,tpcds,100
delta,trino,query34,16.4;250.9;17.3;20.1;17.0;15.9,10364.14,tpcds,100
delta,trino,query35,16.4;250.9;17.3;20.1;17.0;15.9,9636.66,tpcds,100
delta,trino,query36,16.4;250.9;17.3;20.1;17.0;15.9,15711.85,tpcds,100
delta,trino,query38,16.4;250.9;17.3;20.1;17.0;15.9,11403.05,tpcds,100
delta,trino,query39_a,16.4;250.9;17.3;20.1;17.0;15.9,33873.43,tpcds,100
delta,trino,query39_b,16.4;250.9;17.3;20.1;17.0;15.9,33403.42,tpcds,100
delta,trino,query4,16.4;250.9;17.3;20.1;17.0;15.9,27937.58,tpcds,100
delta,trino,query42,16.4;250.9;17.3;20.1;17.0;15.9,8538.35,tpcds,100
delta,trino,query43,16.4;250.9;17.3;20.1;17.0;15.9,10786.69,tpcds,100
delta,trino,query45,16.4;250.9;17.3;20.1;17.0;15.9,28606.06,tpcds,100
delta,trino,query46,16.4;250.9;17.3;20.1;17.0;15.9,34558.4,tpcds,100
delta,trino,query47,16.4;250.9;17.3;20.1;17.0;15.9,27870.01,tpcds,100
delta,trino,query48,16.4;250.9;17.3;20.1;17.0;15.9,31397.99,tpcds,100
delta,trino,query49,16.4;250.9;17.3;20.1;17.0;15.9,30131.8,tpcds,100
delta,trino,query51,16.4;250.9;17.3;20.1;17.0;15.9,31171.8,tpcds,100
delta,trino,query52,16.4;250.9;17.3;20.1;17.0;15.9,34811.41,tpcds,100
delta,trino,query53,16.4;250.9;17.3;20.1;17.0;15.9,28602.73,tpcds,100
delta,trino,query54,16.4;250.9;17.3;20.1;17.0;15.9,30601.02,tpcds,100
delta,trino,query55,16.4;250.9;17.3;20.1;17.0;15.9,29879.83,tpcds,100
delta,trino,query56,16.4;250.9;17.3;20.1;17.0;15.9,31695.61,tpcds,100
delta,trino,query57,16.4;250.9;17.3;20.1;17.0;15.9,32955.16,tpcds,100
delta,trino,query58,16.4;250.9;17.3;20.1;17.0;15.9,26490.25,tpcds,100
delta,trino,query59,16.4;250.9;17.3;20.1;17.0;15.9,30115.36,tpcds,100
delta,trino,query6,16.4;250.9;17.3;20.1;17.0;15.9,34901.46,tpcds,100
delta,trino,query60,16.4;250.9;17.3;20.1;17.0;15.9,30439.35,tpcds,100
delta,trino,query61,16.4;250.9;17.3;20.1;17.0;15.9,30693.88,tpcds,100
delta,trino,query63,16.4;250.9;17.3;20.1;17.0;15.9,31189.71,tpcds,100
delta,trino,query64,16.4;250.9;17.3;20.1;17.0;15.9,31027.71,tpcds,100
delta,trino,query65,16.4;250.9;17.3;20.1;17.0;15.9,34710.84,tpcds,100
delta,trino,query66,16.4;250.9;17.3;20.1;17.0;15.9,34792.94,tpcds,100
delta,trino,query67,16.4;250.9;17.3;20.1;17.0;15.9,27390.56,tpcds,100
delta,trino,query68,16.4;250.9;17.3;20.1;17.0;15.9,36644.22,tpcds,100
delta,trino,query69,16.4;250.9;17.3;20.1;17.0;15.9,35293.42,tpcds,100
delta,trino,query7,16.4;250.9;17.3;20.1;17.0;15.9,33424.99,tpcds,100
delta,trino,query70,16.4;250.9;17.3;20.1;17.0;15.9,33568.9,tpcds,100
delta,trino,query71,16.4;250.9;17.3;20.1;17.0;15.9,27332.69,tpcds,100
delta,trino,query72,16.4;250.9;17.3;20.1;17.0;15.9,34470.57,tpcds,100
delta,trino,query73,16.4;250.9;17.3;20.1;17.0;15.9,33639.73,tpcds,100
delta,trino,query74,16.4;250.9;17.3;20.1;17.0;15.9,27979.17,tpcds,100
delta,trino,query75,16.4;250.9;17.3;20.1;17.0;15.9,28322.47,tpcds,100
delta,trino,query76,16.4;250.9;17.3;20.1;17.0;15.9,26408.04,tpcds,100
delta,trino,query78,16.4;250.9;17.3;20.1;17.0;15.9,27695.86,tpcds,100
delta,trino,query79,16.4;250.9;17.3;20.1;17.0;15.9,31047.57,tpcds,100
delta,trino,query8,16.4;250.9;17.3;20.1;17.0;15.9,31259.01,tpcds,100
delta,trino,query81,16.4;250.9;17.3;20.1;17.0;15.9,33712.37,tpcds,100
delta,trino,query83,16.4;250.9;17.3;20.1;17.0;15.9,29598.01,tpcds,100
delta,trino,query84,16.4;250.9;17.3;20.1;17.0;15.9,32797.5,tpcds,100
delta,trino,query85,16.4;250.9;17.3;20.1;17.0;15.9,27921.44,tpcds,100
delta,trino,query86,16.4;250.9;17.3;20.1;17.0;15.9,30578.01,tpcds,100
delta,trino,query87,16.4;250.9;17.3;20.1;17.0;15.9,31771.91,tpcds,100
delta,trino,query88,16.4;250.9;17.3;20.1;17.0;15.9,32853.02,tpcds,100
