datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,job_1b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6453.27,job,10
iceberg,spark,job_1c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5873.31,job,10
iceberg,spark,job_1d,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5123.24,job,10
iceberg,spark,job_20b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7420.87,job,10
iceberg,spark,job_20c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5381.24,job,10
iceberg,spark,job_21a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6816.28,job,10
iceberg,spark,job_21b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4808.2,job,10
iceberg,spark,job_21c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,8150.36,job,10
iceberg,spark,job_22a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4576.53,job,10
iceberg,spark,job_22b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7852.09,job,10
iceberg,spark,job_22d,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3914.28,job,10
iceberg,spark,job_23a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5294.13,job,10
iceberg,spark,job_23c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3785.92,job,10
iceberg,spark,job_24a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7713.2,job,10
iceberg,spark,job_24b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4718.97,job,10
iceberg,spark,job_25a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,8472.35,job,10
iceberg,spark,job_25b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4219.06,job,10
iceberg,spark,job_25c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,9211.85,job,10
iceberg,spark,job_26a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7229.84,job,10
iceberg,spark,job_26c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6924.01,job,10
iceberg,spark,job_27a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,11403.33,job,10
iceberg,spark,job_27b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,9222.51,job,10
iceberg,spark,job_28a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7623.94,job,10
iceberg,spark,job_28c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4658.05,job,10
iceberg,spark,job_29a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3557.44,job,10
iceberg,spark,job_2a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5885.63,job,10
iceberg,spark,job_30a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7234.46,job,10
iceberg,spark,job_30b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4382.29,job,10
iceberg,spark,job_30c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,12808.98,job,10
iceberg,spark,job_31a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7347.16,job,10
iceberg,spark,job_32a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,8584.95,job,10
iceberg,spark,job_32b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5753.33,job,10
iceberg,spark,job_33a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6421.26,job,10
iceberg,spark,job_33b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4794.57,job,10
iceberg,spark,job_33c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6327.01,job,10
iceberg,spark,job_3b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2625.59,job,10
iceberg,spark,job_3c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7234.26,job,10
iceberg,spark,job_4a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5456.88,job,10
iceberg,spark,job_4c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6303.53,job,10
iceberg,spark,job_5a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6761.0,job,10
iceberg,spark,job_5b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2991.2,job,10
iceberg,spark,job_5c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,8380.19,job,10
iceberg,spark,job_6a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6911.16,job,10
iceberg,spark,job_6c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5455.33,job,10
iceberg,spark,job_6e,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3760.51,job,10
iceberg,spark,job_6f,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,8269.07,job,10
iceberg,spark,job_7b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4524.75,job,10
iceberg,spark,job_8b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4802.22,job,10
iceberg,spark,job_8d,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7281.92,job,10
iceberg,spark,job_9a,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4866.78,job,10
iceberg,spark,job_9b,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5348.68,job,10
iceberg,spark,job_9c,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7761.31,job,10
iceberg,spark,job_10a,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,4396.0,job,10
iceberg,spark,job_10a,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,8549.0,job,10
iceberg,spark,job_10a,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,4505.0,job,10
iceberg,spark,job_10a,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,4451.0,job,10
iceberg,spark,job_10a,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,4713.0,job,10
iceberg,spark,job_10a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,5781.0,job,10
iceberg,spark,job_10a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,5286.0,job,10
iceberg,spark,job_10a,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6806.0,job,10
iceberg,spark,job_10a,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,5893.0,job,10
iceberg,spark,job_10a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,7144.0,job,10
iceberg,spark,job_10a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,5087.0,job,10
iceberg,spark,job_10a,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,4234.0,job,10
iceberg,spark,job_10b,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,2873.0,job,10
iceberg,spark,job_10b,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,2826.0,job,10
iceberg,spark,job_10b,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,2821.0,job,10
iceberg,spark,job_10b,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2792.0,job,10
iceberg,spark,job_10b,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2823.0,job,10
iceberg,spark,job_10b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2767.0,job,10
iceberg,spark,job_10b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,3543.0,job,10
iceberg,spark,job_10b,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,5219.0,job,10
iceberg,spark,job_10b,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,3551.0,job,10
iceberg,spark,job_10b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4304.0,job,10
iceberg,spark,job_10b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,3223.0,job,10
iceberg,spark,job_10b,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,3327.0,job,10
iceberg,spark,job_10c,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,4760.0,job,10
iceberg,spark,job_10c,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,2636.0,job,10
iceberg,spark,job_10c,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,2729.0,job,10
iceberg,spark,job_10c,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2835.0,job,10
iceberg,spark,job_10c,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2741.0,job,10
iceberg,spark,job_10c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2795.0,job,10
iceberg,spark,job_10c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2582.0,job,10
iceberg,spark,job_10c,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,5291.0,job,10
iceberg,spark,job_10c,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,2950.0,job,10
iceberg,spark,job_10c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4130.0,job,10
iceberg,spark,job_10c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,3282.0,job,10
iceberg,spark,job_10c,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,3728.0,job,10
iceberg,spark,job_11a,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,2586.0,job,10
iceberg,spark,job_11a,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,1714.0,job,10
iceberg,spark,job_11a,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,1581.0,job,10
iceberg,spark,job_11a,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,1547.0,job,10
iceberg,spark,job_11a,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,1694.0,job,10
iceberg,spark,job_11a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,1680.0,job,10
iceberg,spark,job_11a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,1983.0,job,10
iceberg,spark,job_11a,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,2781.0,job,10
iceberg,spark,job_11a,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,1694.0,job,10
iceberg,spark,job_11a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,2387.0,job,10
iceberg,spark,job_11a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,1535.0,job,10
iceberg,spark,job_11a,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,1791.0,job,10
iceberg,spark,job_11b,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,1390.0,job,10
iceberg,spark,job_11b,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,1455.0,job,10
iceberg,spark,job_11b,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,1470.0,job,10
iceberg,spark,job_11b,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,1394.0,job,10
iceberg,spark,job_11b,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,1388.0,job,10
iceberg,spark,job_11b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,1483.0,job,10
iceberg,spark,job_11b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,1448.0,job,10
iceberg,spark,job_11b,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,2256.0,job,10
iceberg,spark,job_11b,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,3282.0,job,10
iceberg,spark,job_11b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,2098.0,job,10
iceberg,spark,job_11b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,1451.0,job,10
iceberg,spark,job_11b,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,1915.0,job,10
iceberg,spark,job_11c,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,1560.0,job,10
iceberg,spark,job_11c,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,1555.0,job,10
iceberg,spark,job_11c,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,1624.0,job,10
iceberg,spark,job_11c,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,1582.0,job,10
iceberg,spark,job_11c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,1568.0,job,10
iceberg,spark,job_11c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,1601.0,job,10
iceberg,spark,job_11c,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,1528.0,job,10
iceberg,spark,job_11c,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,1746.0,job,10
iceberg,spark,job_11c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,1545.0,job,10
iceberg,spark,job_11c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,1889.0,job,10
iceberg,spark,job_11c,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,1680.0,job,10
iceberg,spark,job_11d,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,5038.0,job,10
iceberg,spark,job_11d,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,4918.0,job,10
iceberg,spark,job_11d,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,4759.0,job,10
iceberg,spark,job_11d,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,5131.0,job,10
iceberg,spark,job_11d,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,4794.0,job,10
iceberg,spark,job_11d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,5064.0,job,10
iceberg,spark,job_11d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,4836.0,job,10
iceberg,spark,job_11d,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,4962.0,job,10
iceberg,spark,job_11d,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,5182.0,job,10
iceberg,spark,job_11d,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4574.0,job,10
iceberg,spark,job_11d,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4935.0,job,10
iceberg,spark,job_11d,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,5274.0,job,10
iceberg,spark,job_12a,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,2617.0,job,10
iceberg,spark,job_12a,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,2291.0,job,10
iceberg,spark,job_12a,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,2059.0,job,10
iceberg,spark,job_12a,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2101.0,job,10
iceberg,spark,job_12a,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2150.0,job,10
iceberg,spark,job_12a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2981.0,job,10
iceberg,spark,job_12a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2202.0,job,10
iceberg,spark,job_12a,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,2132.0,job,10
iceberg,spark,job_12a,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,3893.0,job,10
iceberg,spark,job_12a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,2780.0,job,10
iceberg,spark,job_12a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,2629.0,job,10
iceberg,spark,job_12a,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,2996.0,job,10
iceberg,spark,job_12b,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,12403.0,job,10
iceberg,spark,job_12b,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,11412.0,job,10
iceberg,spark,job_12b,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,10937.0,job,10
iceberg,spark,job_12b,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,10929.0,job,10
iceberg,spark,job_12b,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,11135.0,job,10
iceberg,spark,job_12b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,10933.0,job,10
iceberg,spark,job_12b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,11011.0,job,10
iceberg,spark,job_12b,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,12961.0,job,10
iceberg,spark,job_12b,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,12214.0,job,10
iceberg,spark,job_12b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,11058.0,job,10
iceberg,spark,job_12b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,12163.0,job,10
iceberg,spark,job_12b,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,11540.0,job,10
iceberg,spark,job_12c,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,3655.0,job,10
iceberg,spark,job_12c,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,2456.0,job,10
iceberg,spark,job_12c,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,2189.0,job,10
iceberg,spark,job_12c,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2106.0,job,10
iceberg,spark,job_12c,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2232.0,job,10
iceberg,spark,job_12c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2798.0,job,10
iceberg,spark,job_12c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2342.0,job,10
iceberg,spark,job_12c,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,4905.0,job,10
iceberg,spark,job_12c,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,4142.0,job,10
iceberg,spark,job_12c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,3312.0,job,10
iceberg,spark,job_12c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,5396.0,job,10
iceberg,spark,job_12c,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,3029.0,job,10
iceberg,spark,job_13a,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,4415.0,job,10
iceberg,spark,job_13a,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,4399.0,job,10
iceberg,spark,job_13a,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,4266.0,job,10
iceberg,spark,job_13a,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,4257.0,job,10
iceberg,spark,job_13a,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,4215.0,job,10
iceberg,spark,job_13a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,4917.0,job,10
iceberg,spark,job_13a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,4327.0,job,10
iceberg,spark,job_13a,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,4795.0,job,10
iceberg,spark,job_13a,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,5567.0,job,10
iceberg,spark,job_13a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4705.0,job,10
iceberg,spark,job_13a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4487.0,job,10
iceberg,spark,job_13a,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,4269.0,job,10
iceberg,spark,job_13b,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,4134.0,job,10
iceberg,spark,job_13b,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,4658.0,job,10
iceberg,spark,job_13b,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,3911.0,job,10
iceberg,spark,job_13b,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,3818.0,job,10
iceberg,spark,job_13b,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,4059.0,job,10
iceberg,spark,job_13b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,5089.0,job,10
iceberg,spark,job_13b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,3989.0,job,10
iceberg,spark,job_13b,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,4452.0,job,10
iceberg,spark,job_13b,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,4797.0,job,10
iceberg,spark,job_13b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4331.0,job,10
iceberg,spark,job_13b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4662.0,job,10
iceberg,spark,job_13b,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,3709.0,job,10
iceberg,spark,job_13c,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,4874.0,job,10
iceberg,spark,job_13c,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,4039.0,job,10
iceberg,spark,job_13c,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,3827.0,job,10
iceberg,spark,job_13c,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,3693.0,job,10
iceberg,spark,job_13c,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,4155.0,job,10
iceberg,spark,job_13c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,3825.0,job,10
iceberg,spark,job_13c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,3831.0,job,10
iceberg,spark,job_13c,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,3784.0,job,10
iceberg,spark,job_13c,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,4726.0,job,10
iceberg,spark,job_13c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6390.0,job,10
iceberg,spark,job_13c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4181.0,job,10
iceberg,spark,job_13c,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,4099.0,job,10
iceberg,spark,job_13d,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,4214.0,job,10
iceberg,spark,job_13d,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,4529.0,job,10
iceberg,spark,job_13d,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,4615.0,job,10
iceberg,spark,job_13d,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,4054.0,job,10
iceberg,spark,job_13d,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,4669.0,job,10
iceberg,spark,job_13d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,4128.0,job,10
