datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,job_20a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8928.023171,job,10
iceberg,presto,job_20a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,8694.465044,job,10
iceberg,presto,job_20a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,9504.084654,job,10
iceberg,presto,job_20a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9246.756104,job,10
iceberg,presto,job_20a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,20312.291453,job,10
iceberg,presto,job_20b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7614.956277,job,10
iceberg,presto,job_20b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7978.728598000001,job,10
iceberg,presto,job_20b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,8158.021031,job,10
iceberg,presto,job_20b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,8572.504856,job,10
iceberg,presto,job_20b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8667.861679,job,10
iceberg,presto,job_20b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,20212.340028,job,10
iceberg,presto,job_20c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,9410.434473,job,10
iceberg,presto,job_20c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8637.359544,job,10
iceberg,presto,job_20c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,8634.152369,job,10
iceberg,presto,job_20c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,9530.269731,job,10
iceberg,presto,job_20c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9838.355931,job,10
iceberg,presto,job_20c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,20760.330384,job,10
iceberg,presto,job_21a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6169.037419,job,10
iceberg,presto,job_21a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5940.901044,job,10
iceberg,presto,job_21a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5902.117585,job,10
iceberg,presto,job_21a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,5893.369308,job,10
iceberg,presto,job_21a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,5753.516468,job,10
iceberg,presto,job_21a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,11223.899771,job,10
iceberg,presto,job_21b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5464.656586,job,10
iceberg,presto,job_21b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5637.60262,job,10
iceberg,presto,job_21b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5587.900442,job,10
iceberg,presto,job_21b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,5808.313491,job,10
iceberg,presto,job_21b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,5488.933577,job,10
iceberg,presto,job_21b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,10998.798541,job,10
iceberg,presto,job_21c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6781.674047,job,10
iceberg,presto,job_21c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5969.039878,job,10
iceberg,presto,job_21c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6529.532021,job,10
iceberg,presto,job_21c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6090.255602,job,10
iceberg,presto,job_21c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6154.124035,job,10
iceberg,presto,job_21c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,11695.5005,job,10
iceberg,presto,job_22a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8740.101617,job,10
iceberg,presto,job_22a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8061.714351,job,10
iceberg,presto,job_22a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7155.968848,job,10
iceberg,presto,job_22a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7658.495027,job,10
iceberg,presto,job_22a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7533.038558,job,10
iceberg,presto,job_22a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,13412.793277,job,10
iceberg,presto,job_22b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7663.707773,job,10
iceberg,presto,job_22b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7340.610019000001,job,10
iceberg,presto,job_22b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6178.36271,job,10
iceberg,presto,job_22b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6728.069708,job,10
iceberg,presto,job_22b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6860.38838,job,10
iceberg,presto,job_22b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,13704.481905,job,10
iceberg,presto,job_22c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,9352.414522,job,10
iceberg,presto,job_22c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6795.02418,job,10
iceberg,presto,job_22c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6687.51333,job,10
iceberg,presto,job_22c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6946.416753,job,10
iceberg,presto,job_22c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7660.298006,job,10
iceberg,presto,job_22c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,14191.881118,job,10
iceberg,presto,job_22d,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,9717.90681,job,10
iceberg,presto,job_22d,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7098.416712,job,10
iceberg,presto,job_22d,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,8216.05809,job,10
iceberg,presto,job_22d,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7427.991187,job,10
iceberg,presto,job_22d,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8827.585366,job,10
iceberg,presto,job_22d,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,14784.42362,job,10
iceberg,presto,job_23a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6357.921020999999,job,10
iceberg,presto,job_23a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5839.177354,job,10
iceberg,presto,job_23a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5740.517908,job,10
iceberg,presto,job_23a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,5883.183370000001,job,10
iceberg,presto,job_23a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6928.366495,job,10
iceberg,presto,job_23a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,11540.509462,job,10
iceberg,presto,job_23b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5765.252166,job,10
iceberg,presto,job_23b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5276.186897,job,10
iceberg,presto,job_23b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5933.178418,job,10
iceberg,presto,job_23b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,5924.612213,job,10
iceberg,presto,job_23b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6018.3784940000005,job,10
iceberg,presto,job_23b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,10527.434601,job,10
iceberg,presto,job_23c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6107.268701,job,10
iceberg,presto,job_23c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5354.396507,job,10
iceberg,presto,job_23c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6344.967022,job,10
iceberg,presto,job_23c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,5804.580091999999,job,10
iceberg,presto,job_23c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6236.372213000001,job,10
iceberg,presto,job_23c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,10827.761092,job,10
iceberg,presto,job_24a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,16745.676991,job,10
iceberg,presto,job_24a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,13486.241859,job,10
iceberg,presto,job_24a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,14707.261962,job,10
iceberg,presto,job_24a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,14326.152451,job,10
iceberg,presto,job_24a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,14654.801145,job,10
iceberg,presto,job_24a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,30231.280039,job,10
iceberg,presto,job_24b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,14925.588853,job,10
iceberg,presto,job_24b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,12302.310376,job,10
iceberg,presto,job_24b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,12030.708107,job,10
iceberg,presto,job_24b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,12338.824779,job,10
iceberg,presto,job_24b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,12852.6828,job,10
iceberg,presto,job_24b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,26530.726124,job,10
iceberg,presto,job_25a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12616.762858,job,10
iceberg,presto,job_25a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,12827.596967,job,10
iceberg,presto,job_25a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,11702.546167,job,10
iceberg,presto,job_25a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,12427.365018,job,10
iceberg,presto,job_25a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,13288.003242,job,10
iceberg,presto,job_25a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,22909.520473,job,10
iceberg,presto,job_25b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11760.718137,job,10
iceberg,presto,job_25b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,10628.654739,job,10
iceberg,presto,job_25b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,10674.104465,job,10
iceberg,presto,job_25b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,11103.135804,job,10
iceberg,presto,job_25b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,11760.204775,job,10
iceberg,presto,job_25b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,21945.532268000003,job,10
iceberg,presto,job_25c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,13450.262919,job,10
iceberg,presto,job_25c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,11255.6929,job,10
iceberg,presto,job_25c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,11659.68228,job,10
iceberg,presto,job_25c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,11663.19787,job,10
iceberg,presto,job_25c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,12330.835425,job,10
iceberg,presto,job_25c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,24758.413261,job,10
iceberg,presto,job_26a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,9793.734561,job,10
iceberg,presto,job_26a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9305.872745,job,10
iceberg,presto,job_26a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,9345.497948,job,10
iceberg,presto,job_26a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,10008.564401,job,10
iceberg,presto,job_26a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,10097.263257,job,10
iceberg,presto,job_26a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,20897.615805,job,10
iceberg,presto,job_26b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7947.979695,job,10
iceberg,presto,job_26b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7963.076977,job,10
iceberg,presto,job_26b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7767.704009,job,10
iceberg,presto,job_26b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7988.903363,job,10
iceberg,presto,job_26b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8551.134608999999,job,10
iceberg,presto,job_26b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,19905.089354,job,10
iceberg,presto,job_26c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,14139.481894,job,10
iceberg,presto,job_26c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,10959.552419,job,10
iceberg,presto,job_26c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,10526.065459,job,10
iceberg,presto,job_26c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,10320.782782,job,10
iceberg,presto,job_26c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,10938.633735,job,10
iceberg,presto,job_26c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,23646.480684,job,10
iceberg,presto,job_27a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5979.070717,job,10
iceberg,presto,job_27a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6277.425912,job,10
iceberg,presto,job_27a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6116.397896,job,10
iceberg,presto,job_27a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6472.489827,job,10
iceberg,presto,job_27a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6338.767516,job,10
iceberg,presto,job_27a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,12013.498072,job,10
iceberg,presto,job_27b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5605.035788,job,10
iceberg,presto,job_27b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5887.349692,job,10
iceberg,presto,job_27b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5476.837294,job,10
iceberg,presto,job_27b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6076.073489,job,10
iceberg,presto,job_27b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6443.993786,job,10
iceberg,presto,job_27b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,11603.599111,job,10
iceberg,presto,job_27c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6044.410823,job,10
iceberg,presto,job_27c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5873.312224,job,10
iceberg,presto,job_27c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5633.515019,job,10
iceberg,presto,job_27c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6385.238844,job,10
iceberg,presto,job_27c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6726.703988,job,10
iceberg,presto,job_27c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,11281.839484,job,10
iceberg,presto,job_28a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7638.448157,job,10
iceberg,presto,job_28a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7696.280677,job,10
iceberg,presto,job_28a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7675.445838000001,job,10
iceberg,presto,job_28a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,8259.380687,job,10
iceberg,presto,job_28a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8344.348752,job,10
iceberg,presto,job_28a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,14477.914306,job,10
iceberg,presto,job_28b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5247.905081,job,10
iceberg,presto,job_28b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5405.528063,job,10
iceberg,presto,job_28b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5837.786891000001,job,10
iceberg,presto,job_28b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,5652.375835,job,10
iceberg,presto,job_28b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6073.264127,job,10
iceberg,presto,job_28b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,12050.700231,job,10
iceberg,presto,job_28c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7618.603244999999,job,10
iceberg,presto,job_28c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7267.335432,job,10
iceberg,presto,job_28c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7073.623769,job,10
iceberg,presto,job_28c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7680.731261000001,job,10
iceberg,presto,job_28c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7392.155957,job,10
iceberg,presto,job_28c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,13228.763459,job,10
iceberg,presto,job_29a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,17366.860455,job,10
iceberg,presto,job_29a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,13308.805066,job,10
iceberg,presto,job_29a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,14836.517876,job,10
iceberg,presto,job_29a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,14636.261507,job,10
iceberg,presto,job_29a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,16381.727952,job,10
iceberg,presto,job_29a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28607.918448,job,10
iceberg,presto,job_29b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,14370.800764,job,10
iceberg,presto,job_29b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,12456.655086,job,10
iceberg,presto,job_29b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,13495.973493,job,10
iceberg,presto,job_29b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,13292.938294,job,10
iceberg,presto,job_29b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,13846.541057,job,10
iceberg,presto,job_29b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,26059.882946,job,10
iceberg,presto,job_29c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,19644.604182,job,10
iceberg,presto,job_29c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,15716.433015,job,10
iceberg,presto,job_29c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,15128.901184,job,10
iceberg,presto,job_29c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,15526.373102,job,10
iceberg,presto,job_29c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,16100.021135,job,10
iceberg,presto,job_29c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28896.112879,job,10
iceberg,presto,job_2a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2742.280721,job,10
iceberg,presto,job_2a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2531.292843,job,10
iceberg,presto,job_2a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2297.697543,job,10
iceberg,presto,job_2a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,2642.226543,job,10
iceberg,presto,job_2a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,2409.228536,job,10
iceberg,presto,job_2a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,4553.497922,job,10
iceberg,presto,job_2b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2611.086486,job,10
iceberg,presto,job_2b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1816.744062,job,10
iceberg,presto,job_2b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1741.115676,job,10
iceberg,presto,job_2b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,1815.647564,job,10
iceberg,presto,job_2b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,1933.2333,job,10
iceberg,presto,job_2b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,4820.647002,job,10
iceberg,presto,job_2c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1600.369408,job,10
iceberg,presto,job_2c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1490.978396,job,10
iceberg,presto,job_2c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1864.219738,job,10
iceberg,presto,job_2c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,1563.462189,job,10
iceberg,presto,job_2c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,1555.526548,job,10
iceberg,presto,job_2c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,3492.941953,job,10
iceberg,presto,job_2d,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2525.530779,job,10
iceberg,presto,job_2d,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2348.176444,job,10
