datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,job_1a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1714.0,job,10
hudi,spark,job_1a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1248.0,job,10
hudi,spark,job_1a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1594.0,job,10
hudi,spark,job_1a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1503.0,job,10
hudi,spark,job_1a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1617.0,job,10
hudi,spark,job_1a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1399.0,job,10
hudi,spark,job_1b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1324.0,job,10
hudi,spark,job_1b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1680.0,job,10
hudi,spark,job_1b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1733.0,job,10
hudi,spark,job_1b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1571.0,job,10
hudi,spark,job_1b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1324.0,job,10
hudi,spark,job_1b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1937.0,job,10
hudi,spark,job_1b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1814.0,job,10
hudi,spark,job_1b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1875.0,job,10
hudi,spark,job_1b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1949.0,job,10
hudi,spark,job_1b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1852.0,job,10
hudi,spark,job_1b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1774.0,job,10
hudi,spark,job_1b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1078.0,job,10
hudi,spark,job_1b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1713.0,job,10
hudi,spark,job_1b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1455.0,job,10
hudi,spark,job_1c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1074.0,job,10
hudi,spark,job_1c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1116.0,job,10
hudi,spark,job_1c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1557.0,job,10
hudi,spark,job_1c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1054.0,job,10
hudi,spark,job_1c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1074.0,job,10
hudi,spark,job_1c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1581.0,job,10
hudi,spark,job_1c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1482.0,job,10
hudi,spark,job_1c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1063.0,job,10
hudi,spark,job_1c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1395.0,job,10
hudi,spark,job_1c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1029.0,job,10
hudi,spark,job_1c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1425.0,job,10
hudi,spark,job_1c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1243.0,job,10
hudi,spark,job_1c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1459.0,job,10
hudi,spark,job_1c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1151.0,job,10
hudi,spark,job_1d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2088.0,job,10
hudi,spark,job_1d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1451.0,job,10
hudi,spark,job_1d,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1817.0,job,10
hudi,spark,job_1d,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1472.0,job,10
hudi,spark,job_1d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2519.0,job,10
hudi,spark,job_1d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1730.0,job,10
hudi,spark,job_1d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2030.0,job,10
hudi,spark,job_1d,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1798.0,job,10
hudi,spark,job_1d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1741.0,job,10
hudi,spark,job_1d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2066.0,job,10
hudi,spark,job_1d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1629.0,job,10
hudi,spark,job_1d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1721.0,job,10
hudi,spark,job_1d,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1710.0,job,10
hudi,spark,job_1d,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1171.0,job,10
hudi,spark,job_20a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,9003.0,job,10
hudi,spark,job_20a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,6738.0,job,10
hudi,spark,job_20a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7521.0,job,10
hudi,spark,job_20a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,7493.0,job,10
hudi,spark,job_20a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,6437.0,job,10
hudi,spark,job_20a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10444.0,job,10
hudi,spark,job_20a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8770.0,job,10
hudi,spark,job_20a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,8786.0,job,10
hudi,spark,job_20a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,8509.0,job,10
hudi,spark,job_20a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6757.0,job,10
hudi,spark,job_20a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,7447.0,job,10
hudi,spark,job_20a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,7335.0,job,10
hudi,spark,job_20a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,7992.0,job,10
hudi,spark,job_20a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,8189.0,job,10
hudi,spark,job_20b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6630.0,job,10
hudi,spark,job_20b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,6442.0,job,10
hudi,spark,job_20b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7147.0,job,10
hudi,spark,job_20b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,8505.0,job,10
hudi,spark,job_20b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,6516.0,job,10
hudi,spark,job_20b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8763.0,job,10
hudi,spark,job_20b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7020.0,job,10
hudi,spark,job_20b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6692.0,job,10
hudi,spark,job_20b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,7193.0,job,10
hudi,spark,job_20b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6598.0,job,10
hudi,spark,job_20b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,8874.0,job,10
hudi,spark,job_20b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,6293.0,job,10
hudi,spark,job_20b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,7463.0,job,10
hudi,spark,job_20b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,6827.0,job,10
hudi,spark,job_20c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7134.0,job,10
hudi,spark,job_20c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,6634.0,job,10
hudi,spark,job_20c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,8815.0,job,10
hudi,spark,job_20c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,7332.0,job,10
hudi,spark,job_20c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,7272.0,job,10
hudi,spark,job_20c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7546.0,job,10
hudi,spark,job_20c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8705.0,job,10
hudi,spark,job_20c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,7887.0,job,10
hudi,spark,job_20c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,8272.0,job,10
hudi,spark,job_20c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6178.0,job,10
hudi,spark,job_20c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,7541.0,job,10
hudi,spark,job_20c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,8644.0,job,10
hudi,spark,job_20c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,7414.0,job,10
hudi,spark,job_20c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,6146.0,job,10
hudi,spark,job_21a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3675.0,job,10
hudi,spark,job_21a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3604.0,job,10
hudi,spark,job_21a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5075.0,job,10
hudi,spark,job_21a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3646.0,job,10
hudi,spark,job_21a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3594.0,job,10
hudi,spark,job_21a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5593.0,job,10
hudi,spark,job_21a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5318.0,job,10
hudi,spark,job_21a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3942.0,job,10
hudi,spark,job_21a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5138.0,job,10
hudi,spark,job_21a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3734.0,job,10
hudi,spark,job_21a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4838.0,job,10
hudi,spark,job_21a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3715.0,job,10
hudi,spark,job_21a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5286.0,job,10
hudi,spark,job_21a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3574.0,job,10
hudi,spark,job_21b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4634.0,job,10
hudi,spark,job_21b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3652.0,job,10
hudi,spark,job_21b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5468.0,job,10
hudi,spark,job_21b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3528.0,job,10
hudi,spark,job_21b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3975.0,job,10
hudi,spark,job_21b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5001.0,job,10
hudi,spark,job_21b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6402.0,job,10
hudi,spark,job_21b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3682.0,job,10
hudi,spark,job_21b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5242.0,job,10
hudi,spark,job_21b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3679.0,job,10
hudi,spark,job_21b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5360.0,job,10
hudi,spark,job_21b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3585.0,job,10
hudi,spark,job_21b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4982.0,job,10
hudi,spark,job_21b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3770.0,job,10
hudi,spark,job_21c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3765.0,job,10
hudi,spark,job_21c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3626.0,job,10
hudi,spark,job_21c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5445.0,job,10
hudi,spark,job_21c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3644.0,job,10
hudi,spark,job_21c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3722.0,job,10
hudi,spark,job_21c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5489.0,job,10
hudi,spark,job_21c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5011.0,job,10
hudi,spark,job_21c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4347.0,job,10
hudi,spark,job_21c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5484.0,job,10
hudi,spark,job_21c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3916.0,job,10
hudi,spark,job_21c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4939.0,job,10
hudi,spark,job_21c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3681.0,job,10
hudi,spark,job_21c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5335.0,job,10
hudi,spark,job_21c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3689.0,job,10
hudi,spark,job_22a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4374.0,job,10
hudi,spark,job_22a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3789.0,job,10
hudi,spark,job_22a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6132.0,job,10
hudi,spark,job_22a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3762.0,job,10
hudi,spark,job_22a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3709.0,job,10
hudi,spark,job_22a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5565.0,job,10
hudi,spark,job_22a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5169.0,job,10
hudi,spark,job_22a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4088.0,job,10
hudi,spark,job_22a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5634.0,job,10
hudi,spark,job_22a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3893.0,job,10
hudi,spark,job_22a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5294.0,job,10
hudi,spark,job_22a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3773.0,job,10
hudi,spark,job_22a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5583.0,job,10
hudi,spark,job_22a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3913.0,job,10
hudi,spark,job_22b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3724.0,job,10
hudi,spark,job_22b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4098.0,job,10
hudi,spark,job_22b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5329.0,job,10
hudi,spark,job_22b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3873.0,job,10
hudi,spark,job_22b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4026.0,job,10
hudi,spark,job_22b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5675.0,job,10
hudi,spark,job_22b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5699.0,job,10
hudi,spark,job_22b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3898.0,job,10
hudi,spark,job_22b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5476.0,job,10
hudi,spark,job_22b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3782.0,job,10
hudi,spark,job_22b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5316.0,job,10
hudi,spark,job_22b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4091.0,job,10
hudi,spark,job_22b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5545.0,job,10
hudi,spark,job_22b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3675.0,job,10
hudi,spark,job_22c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3942.0,job,10
hudi,spark,job_22c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3824.0,job,10
hudi,spark,job_22c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5984.0,job,10
hudi,spark,job_22c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3809.0,job,10
hudi,spark,job_22c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4123.0,job,10
hudi,spark,job_22c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5758.0,job,10
hudi,spark,job_22c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5240.0,job,10
hudi,spark,job_22c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3797.0,job,10
hudi,spark,job_22c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5365.0,job,10
hudi,spark,job_22c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4363.0,job,10
hudi,spark,job_22c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5946.0,job,10
hudi,spark,job_22c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4200.0,job,10
hudi,spark,job_22c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5447.0,job,10
hudi,spark,job_22c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4020.0,job,10
hudi,spark,job_22d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4030.0,job,10
hudi,spark,job_22d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4074.0,job,10
hudi,spark,job_22d,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6189.0,job,10
hudi,spark,job_22d,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3955.0,job,10
hudi,spark,job_22d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4093.0,job,10
hudi,spark,job_22d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6418.0,job,10
hudi,spark,job_22d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5623.0,job,10
hudi,spark,job_22d,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4218.0,job,10
hudi,spark,job_22d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5640.0,job,10
hudi,spark,job_22d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4434.0,job,10
hudi,spark,job_22d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5637.0,job,10
hudi,spark,job_22d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4085.0,job,10
hudi,spark,job_22d,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6249.0,job,10
hudi,spark,job_22d,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4078.0,job,10
hudi,spark,job_23a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4133.0,job,10
hudi,spark,job_23a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4273.0,job,10
hudi,spark,job_23a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6021.0,job,10
hudi,spark,job_23a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4244.0,job,10
hudi,spark,job_23a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4707.0,job,10
hudi,spark,job_23a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6005.0,job,10
hudi,spark,job_23a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5909.0,job,10
hudi,spark,job_23a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4284.0,job,10
hudi,spark,job_23a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5766.0,job,10
hudi,spark,job_23a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4445.0,job,10
hudi,spark,job_23a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5870.0,job,10
hudi,spark,job_23a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4455.0,job,10
hudi,spark,job_23a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6022.0,job,10
hudi,spark,job_23a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3974.0,job,10
hudi,spark,job_23b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4222.0,job,10
hudi,spark,job_23b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4609.0,job,10
hudi,spark,job_23b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5692.0,job,10
hudi,spark,job_23b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4694.0,job,10
hudi,spark,job_23b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4315.0,job,10
hudi,spark,job_23b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6347.0,job,10
hudi,spark,job_23b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6506.0,job,10
hudi,spark,job_23b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4146.0,job,10
hudi,spark,job_23b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5555.0,job,10
hudi,spark,job_23b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4558.0,job,10
hudi,spark,job_23b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5916.0,job,10
hudi,spark,job_23b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4358.0,job,10
hudi,spark,job_23b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5576.0,job,10
hudi,spark,job_23b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4417.0,job,10
hudi,spark,job_23c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4935.0,job,10
hudi,spark,job_23c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4161.0,job,10
hudi,spark,job_23c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6365.0,job,10
hudi,spark,job_23c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3990.0,job,10
hudi,spark,job_23c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4569.0,job,10
hudi,spark,job_23c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6467.0,job,10
hudi,spark,job_23c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5882.0,job,10
hudi,spark,job_23c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4153.0,job,10
hudi,spark,job_23c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,6262.0,job,10
hudi,spark,job_23c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4527.0,job,10
hudi,spark,job_23c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6158.0,job,10
hudi,spark,job_23c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4411.0,job,10
hudi,spark,job_23c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6857.0,job,10
hudi,spark,job_23c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4367.0,job,10
hudi,spark,job_24a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5277.0,job,10
hudi,spark,job_24a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5992.0,job,10
hudi,spark,job_24a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,8019.0,job,10
hudi,spark,job_24a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5260.0,job,10
hudi,spark,job_24a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,5263.0,job,10
hudi,spark,job_24a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8599.0,job,10
hudi,spark,job_24a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8050.0,job,10
hudi,spark,job_24a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6081.0,job,10
hudi,spark,job_24a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,8471.0,job,10
hudi,spark,job_24a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5209.0,job,10
hudi,spark,job_24a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,7462.0,job,10
hudi,spark,job_24a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,5367.0,job,10
hudi,spark,job_24a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,9110.0,job,10
hudi,spark,job_24a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5030.0,job,10
hudi,spark,job_24b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5105.0,job,10
hudi,spark,job_24b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5511.0,job,10
hudi,spark,job_24b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,8090.0,job,10
hudi,spark,job_24b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4987.0,job,10
hudi,spark,job_24b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,6117.0,job,10
hudi,spark,job_24b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7513.0,job,10
hudi,spark,job_24b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7664.0,job,10
hudi,spark,job_24b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5429.0,job,10
hudi,spark,job_24b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,7765.0,job,10
hudi,spark,job_24b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5135.0,job,10
hudi,spark,job_24b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,7451.0,job,10
hudi,spark,job_24b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,5462.0,job,10
hudi,spark,job_24b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,9119.0,job,10
hudi,spark,job_24b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5101.0,job,10
hudi,spark,job_25a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3836.0,job,10
hudi,spark,job_25a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4043.0,job,10
hudi,spark,job_25a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6216.0,job,10
hudi,spark,job_25a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3893.0,job,10
hudi,spark,job_25a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4201.0,job,10
hudi,spark,job_25a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6416.0,job,10
hudi,spark,job_25a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5425.0,job,10
hudi,spark,job_25a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4776.0,job,10
hudi,spark,job_25a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5621.0,job,10
hudi,spark,job_25a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4375.0,job,10
hudi,spark,job_25a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5524.0,job,10
hudi,spark,job_25a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4861.0,job,10
hudi,spark,job_25a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5921.0,job,10
