datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,job_16b,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,22960.17522,job,10
hudi,presto,job_16b,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,27187.958543,job,10
hudi,presto,job_16b,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,29675.232941,job,10
hudi,presto,job_16b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,149951.264085,job,10
hudi,presto,job_16b,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,32846.04591,job,10
hudi,presto,job_16b,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,24890.308872,job,10
hudi,presto,job_16b,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,20468.284323,job,10
hudi,presto,job_16b,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,26201.36992,job,10
hudi,presto,job_16b,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,22217.477189,job,10
hudi,presto,job_16c,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,23399.22579,job,10
hudi,presto,job_16c,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,19444.894584,job,10
hudi,presto,job_16c,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,22446.454843,job,10
hudi,presto,job_16c,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,25811.363578,job,10
hudi,presto,job_16c,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,32397.781652,job,10
hudi,presto,job_16c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,54202.240876,job,10
hudi,presto,job_16c,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,28177.594569,job,10
hudi,presto,job_16c,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,24752.960113,job,10
hudi,presto,job_16c,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,21812.580411,job,10
hudi,presto,job_16c,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,24249.82782,job,10
hudi,presto,job_16c,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,20670.206869,job,10
hudi,presto,job_16d,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,22743.587818,job,10
hudi,presto,job_16d,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,21143.527916,job,10
hudi,presto,job_16d,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,21627.515388,job,10
hudi,presto,job_16d,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,24341.818009,job,10
hudi,presto,job_16d,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,32399.779404,job,10
hudi,presto,job_16d,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,73435.417903,job,10
hudi,presto,job_16d,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,29382.352275,job,10
hudi,presto,job_16d,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,23454.674627,job,10
hudi,presto,job_16d,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,19052.905918,job,10
hudi,presto,job_16d,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,23863.409796,job,10
hudi,presto,job_16d,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,19158.128343,job,10
hudi,presto,job_17a,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,12793.017542,job,10
hudi,presto,job_17a,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,10269.846537,job,10
hudi,presto,job_17a,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,12817.93801,job,10
hudi,presto,job_17a,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,10789.506726,job,10
hudi,presto,job_17a,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,12530.83594,job,10
hudi,presto,job_17a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,63599.592704,job,10
hudi,presto,job_17a,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,11677.536342,job,10
hudi,presto,job_17a,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,14843.466737,job,10
hudi,presto,job_17a,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,15035.31181,job,10
hudi,presto,job_17a,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,10776.628757,job,10
hudi,presto,job_17a,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,9606.912714,job,10
hudi,presto,job_17b,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,15553.70491,job,10
hudi,presto,job_17b,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,10956.102809,job,10
hudi,presto,job_17b,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,13890.077161,job,10
hudi,presto,job_17b,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,13567.751002,job,10
hudi,presto,job_17b,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,14192.744741,job,10
hudi,presto,job_17b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,33047.492608,job,10
hudi,presto,job_17b,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,16753.875729,job,10
hudi,presto,job_17b,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,16629.497061000002,job,10
hudi,presto,job_17b,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,12982.036809,job,10
hudi,presto,job_17b,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,12093.902895,job,10
hudi,presto,job_17b,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,13018.543662,job,10
hudi,presto,job_17c,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,14609.236033,job,10
hudi,presto,job_17c,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,12240.660055,job,10
hudi,presto,job_17c,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,13752.222681,job,10
hudi,presto,job_17c,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,14014.165311,job,10
hudi,presto,job_17c,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,13633.740489,job,10
hudi,presto,job_17c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,32350.354289000003,job,10
hudi,presto,job_17c,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,16835.230632,job,10
hudi,presto,job_17c,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,15258.668422,job,10
hudi,presto,job_17c,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,10818.475502,job,10
hudi,presto,job_17c,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,12188.247788,job,10
hudi,presto,job_17c,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,10918.891648,job,10
hudi,presto,job_17d,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,15318.90753,job,10
hudi,presto,job_17d,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,13420.670878,job,10
hudi,presto,job_17d,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,14280.514866,job,10
hudi,presto,job_17d,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,14422.227292,job,10
hudi,presto,job_17d,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,14410.200383,job,10
hudi,presto,job_17d,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,30672.992417,job,10
hudi,presto,job_17d,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,14089.492914,job,10
hudi,presto,job_17d,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,18107.664781,job,10
hudi,presto,job_17d,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,10776.28584,job,10
hudi,presto,job_17d,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,14633.709609,job,10
hudi,presto,job_17d,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,11379.77099,job,10
hudi,presto,job_17e,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,16758.430297,job,10
hudi,presto,job_17e,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,10414.79444,job,10
hudi,presto,job_17e,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,12594.949082,job,10
hudi,presto,job_17e,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,13498.666772,job,10
hudi,presto,job_17e,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,12566.720716,job,10
hudi,presto,job_17e,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,23015.811054,job,10
hudi,presto,job_17e,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,14007.801458,job,10
hudi,presto,job_17e,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,13840.99306,job,10
hudi,presto,job_17e,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,10395.15326,job,10
hudi,presto,job_17e,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,12864.635186,job,10
hudi,presto,job_17e,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,12731.752196,job,10
hudi,presto,job_17f,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,16078.263969,job,10
hudi,presto,job_17f,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,14793.892751,job,10
hudi,presto,job_17f,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,16189.420527,job,10
hudi,presto,job_17f,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,13145.180874,job,10
hudi,presto,job_17f,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,15140.277862,job,10
hudi,presto,job_17f,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,35635.730538,job,10
hudi,presto,job_17f,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,16970.030396,job,10
hudi,presto,job_17f,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,17895.057464,job,10
hudi,presto,job_17f,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,13539.627758,job,10
hudi,presto,job_17f,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,15810.056276,job,10
hudi,presto,job_17f,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,11395.550909,job,10
hudi,presto,job_18a,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,15510.886715,job,10
hudi,presto,job_18a,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,12809.425469,job,10
hudi,presto,job_18a,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,14673.818097,job,10
hudi,presto,job_18a,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,13101.069854,job,10
hudi,presto,job_18a,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,12044.499703,job,10
hudi,presto,job_18a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,15204.476035,job,10
hudi,presto,job_18a,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,12879.738534,job,10
hudi,presto,job_18a,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,13983.60903,job,10
hudi,presto,job_18a,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,14399.978807,job,10
hudi,presto,job_18a,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,13120.31268,job,10
hudi,presto,job_18a,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,12969.488136,job,10
hudi,presto,job_18b,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,8879.158074,job,10
hudi,presto,job_18b,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,7909.070598,job,10
hudi,presto,job_18b,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,8026.220466000001,job,10
hudi,presto,job_18b,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,7938.848733,job,10
hudi,presto,job_18b,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,7889.109334000001,job,10
hudi,presto,job_18b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,8477.794883,job,10
hudi,presto,job_18b,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,8179.2441,job,10
hudi,presto,job_18b,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,8557.233504,job,10
hudi,presto,job_18b,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,7942.254052,job,10
hudi,presto,job_18b,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,7603.731383,job,10
hudi,presto,job_18b,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,7807.833237000001,job,10
hudi,presto,job_18c,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,11327.415154,job,10
hudi,presto,job_18c,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,10123.601754,job,10
hudi,presto,job_18c,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,10468.929767,job,10
hudi,presto,job_18c,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,10255.398256,job,10
hudi,presto,job_18c,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,9885.071756,job,10
hudi,presto,job_18c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,10891.035144,job,10
hudi,presto,job_18c,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,10036.14549,job,10
hudi,presto,job_18c,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,10542.898087,job,10
hudi,presto,job_18c,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,9921.494125,job,10
hudi,presto,job_18c,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,9758.508304,job,10
hudi,presto,job_18c,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,9753.192013999998,job,10
hudi,presto,job_19a,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,12098.810445,job,10
hudi,presto,job_19a,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,10150.817875,job,10
hudi,presto,job_19a,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,11482.395024,job,10
hudi,presto,job_19a,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,9972.328994,job,10
hudi,presto,job_19a,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,10233.894662,job,10
hudi,presto,job_19a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,12543.456081,job,10
hudi,presto,job_19a,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,10610.981073,job,10
hudi,presto,job_19a,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,10119.931897,job,10
hudi,presto,job_19a,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,10791.525877,job,10
hudi,presto,job_19a,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,10374.602086,job,10
hudi,presto,job_19a,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,10230.524886,job,10
hudi,presto,job_19b,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,10803.287098,job,10
hudi,presto,job_19b,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,10272.942049,job,10
hudi,presto,job_19b,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,10066.923676,job,10
hudi,presto,job_19b,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,9769.218126,job,10
hudi,presto,job_19b,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,8620.965495,job,10
hudi,presto,job_19b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,10637.835319,job,10
hudi,presto,job_19b,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,10044.138359,job,10
hudi,presto,job_19b,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,9874.276264,job,10
hudi,presto,job_19b,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,9804.345115,job,10
hudi,presto,job_19b,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,8762.745961,job,10
hudi,presto,job_19b,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,9953.371543,job,10
hudi,presto,job_19c,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,10701.370654,job,10
hudi,presto,job_19c,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,10716.746795,job,10
hudi,presto,job_19c,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,10285.962216,job,10
hudi,presto,job_19c,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,9260.834906,job,10
hudi,presto,job_19c,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,9760.728549,job,10
hudi,presto,job_19c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,12865.872536,job,10
hudi,presto,job_19c,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,9467.470723,job,10
hudi,presto,job_19c,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,10289.582876,job,10
hudi,presto,job_19c,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,10952.901624,job,10
hudi,presto,job_19c,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,9455.460264,job,10
hudi,presto,job_19c,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,9186.102592,job,10
hudi,presto,job_19d,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,10778.90074,job,10
hudi,presto,job_19d,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,8552.701115,job,10
hudi,presto,job_19d,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,8481.203492,job,10
hudi,presto,job_19d,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,8442.81821,job,10
hudi,presto,job_19d,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,7673.319665,job,10
hudi,presto,job_19d,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,14003.457617,job,10
hudi,presto,job_19d,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,8445.047593,job,10
hudi,presto,job_19d,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,9656.461207,job,10
hudi,presto,job_19d,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,7876.717669,job,10
hudi,presto,job_19d,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,8208.382316000001,job,10
hudi,presto,job_19d,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,7789.857556,job,10
hudi,presto,job_1a,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,3264.959454,job,10
hudi,presto,job_1a,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,3100.0921040000003,job,10
hudi,presto,job_1a,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,3005.103084,job,10
hudi,presto,job_1a,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,3171.212767,job,10
hudi,presto,job_1a,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,2844.221785,job,10
hudi,presto,job_1a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,3220.689347,job,10
hudi,presto,job_1a,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,2811.05629,job,10
hudi,presto,job_1a,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,3042.988675,job,10
hudi,presto,job_1a,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,2861.581032,job,10
hudi,presto,job_1a,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,2687.885877,job,10
hudi,presto,job_1a,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,2810.074824,job,10
hudi,presto,job_1b,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,2016.512875,job,10
hudi,presto,job_1b,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,2158.63921,job,10
hudi,presto,job_1b,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,2323.089585,job,10
hudi,presto,job_1b,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,1687.126164,job,10
hudi,presto,job_1b,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,2135.718076,job,10
hudi,presto,job_1b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,2572.9677380000003,job,10
hudi,presto,job_1b,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,2204.806278,job,10
hudi,presto,job_1b,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,2441.733239,job,10
hudi,presto,job_1b,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,1755.991029,job,10
hudi,presto,job_1b,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,2038.928808,job,10
hudi,presto,job_1b,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,1939.214415,job,10
hudi,presto,job_1c,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,2407.131404,job,10
hudi,presto,job_1c,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,2126.371637,job,10
hudi,presto,job_1c,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,2001.415864,job,10
hudi,presto,job_1c,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,2015.392031,job,10
hudi,presto,job_1c,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,2105.417455,job,10
hudi,presto,job_1c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,2503.594509,job,10
