query_id,engine_id,lake_id,config,latency
job_10a,0,0,0.5;0.5;256.0;1.0;1.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,14202.864919
job_10a,0,0,0.499345510453;0.2490164503455;923.0;7.0;60.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,8079.651416
job_10a,0,0,0.7923849821091;0.6932743646204;452.0;3.0;8.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,8876.654768
job_10a,0,0,0.4566333208224;0.1463799164938;671.0;5.0;41.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,8529.723721999999
job_10a,0,0,0.8519355876882;0.1518803517774;595.0;4.0;43.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,8830.420209
job_10a,0,0,0.5070057451761;0.1416419186938;513.0;1.0;40.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,9275.676212999999
job_10a,0,1,0.5;0.5;256.0;1.0;1.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,12137.782824999998
job_10a,0,1,0.499345510453;0.2490164503455;923.0;7.0;60.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,8592.796013000001
job_10a,0,1,0.7923849821091;0.6932743646204;452.0;3.0;8.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,10551.567088
job_10a,0,1,0.4566333208224;0.1463799164938;671.0;5.0;41.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,8451.959691
job_10a,0,1,0.8519355876882;0.1518803517774;595.0;4.0;43.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,8106.937392
job_10a,0,1,0.5070057451761;0.1416419186938;513.0;1.0;40.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,8013.727846
job_10a,0,1,0.5014977596935;0.1301978535739;486.0;4.0;37.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,8344.680696
job_10a,0,1,0.626732327192;0.3159100175413;290.0;2.0;18.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,8864.236428
job_10a,0,1,0.8255735280335;0.5810043788473;265.0;8.0;24.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,7916.8000090000005
job_10a,0,1,0.2225872804112;0.3117094553633;322.0;5.0;18.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,7613.634900999999
job_10a,0,1,0.4317120018602;0.248675043327;923.0;7.0;50.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,7259.079474
job_10a,0,2,0.5;0.5;256.0;1.0;1.0;128.0;32.0;10.0;4194304.0;0.0;0.0;0.0;0.0;0.0;2.0,41545.141067000004
job_10a,0,2,0.499345510453;0.2490164503455;923.0;7.0;60.0;3372.0;947.0;921.0;11534336.0;0.0;0.0;0.0;0.0;0.0;2.0,23125.010806
job_10a,0,2,0.7923849821091;0.6932743646204;452.0;3.0;8.0;221.0;404.0;285.0;83886080.0;0.0;0.0;0.0;0.0;0.0;2.0,22365.337337999998
job_10a,0,2,0.4566333208224;0.1463799164938;671.0;5.0;41.0;832.0;498.0;569.0;49283072.0;0.0;0.0;0.0;0.0;0.0;2.0,21997.253507
job_10a,0,2,0.8519355876882;0.1518803517774;595.0;4.0;43.0;1980.0;983.0;91.0;109051904.0;0.0;0.0;0.0;0.0;0.0;2.0,21757.874514
job_10a,0,2,0.5070057451761;0.1416419186938;513.0;1.0;40.0;3460.0;907.0;281.0;46137344.0;0.0;0.0;0.0;0.0;0.0;2.0,26564.281693999998
job_10a,1,0,20.0;18.0;16.0;18.0;32.0;32.0;200.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0,13672.0
job_10a,1,0,103.0;14.0;20.0;36.0;256.0;237.0;280.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0,15638.0
job_10a,1,0,60.0;17.0;28.0;17.0;16.0;103.0;156.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0,14880.0
job_10a,1,0,30.0;15.0;11.0;15.0;128.0;33.0;106.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0,22685.0
job_10a,1,0,136.0;17.0;21.0;36.0;128.0;155.0;232.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0,14101.0
job_10a,1,0,112.0;23.0;11.0;49.0;64.0;62.0;180.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,17200.0
job_10a,1,0,106.0;36.0;13.0;39.0;64.0;95.0;135.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,20329.0
job_10a,1,0,96.0;26.0;13.0;26.0;128.0;145.0;142.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0,17099.0
job_10a,1,0,52.0;15.0;19.0;15.0;32.0;103.0;141.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0,16883.0
job_10a,1,0,20.0;15.0;12.0;25.0;8.0;241.0;284.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0,24848.0
job_10a,1,0,16.0;6.0;17.0;6.0;256.0;171.0;235.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0,19594.0
job_10a,1,0,79.0;31.0;25.0;31.0;64.0;11.0;214.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,19851.0
job_10a,1,0,64.0;18.0;17.0;18.0;256.0;185.0;271.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0,19981.0
job_10a,1,0,32.0;10.0;24.0;10.0;128.0;40.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,12756.0
job_10a,1,0,48.0;14.0;13.0;14.0;64.0;128.0;211.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0,15000.0
job_10a,1,1,20.0;18.0;16.0;18.0;32.0;32.0;200.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,14376.0
job_10a,1,1,103.0;14.0;20.0;36.0;256.0;237.0;280.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,18790.0
job_10a,1,1,60.0;17.0;28.0;17.0;16.0;103.0;156.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,12627.0
job_10a,1,1,30.0;15.0;11.0;15.0;128.0;33.0;106.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,18081.0
job_10a,1,1,136.0;17.0;21.0;36.0;128.0;155.0;232.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,15362.0
job_10a,1,1,112.0;23.0;11.0;49.0;64.0;62.0;180.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,16490.0
job_10a,1,1,106.0;36.0;13.0;39.0;64.0;95.0;135.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,14649.0
job_10a,1,1,96.0;26.0;13.0;26.0;128.0;145.0;142.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,15304.0
job_10a,1,1,52.0;15.0;19.0;15.0;32.0;103.0;141.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,13341.0
job_10a,1,1,20.0;15.0;12.0;25.0;8.0;241.0;284.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,16933.0
job_10a,1,1,16.0;6.0;17.0;6.0;256.0;171.0;235.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,15714.0
job_10a,1,1,79.0;31.0;25.0;31.0;64.0;11.0;214.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,16543.0
job_10a,1,1,64.0;18.0;17.0;18.0;256.0;185.0;271.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,17936.0
job_10a,1,1,32.0;10.0;24.0;10.0;128.0;40.0;119.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,17466.0
job_10a,1,1,48.0;14.0;13.0;14.0;64.0;128.0;211.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,13706.0
job_10a,1,1,52.0;15.0;30.0;15.0;16.0;89.0;153.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,17398.0
job_10a,1,1,84.0;23.0;27.0;23.0;256.0;126.0;146.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,14301.0
job_10a,1,1,32.0;10.0;16.0;10.0;128.0;155.0;265.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,18108.0
job_10a,1,1,73.0;20.0;20.0;20.0;128.0;123.0;169.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,15229.0
job_10a,1,1,56.0;16.0;15.0;16.0;128.0;175.0;249.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,12756.0
job_10a,1,2,20.0;18.0;16.0;18.0;32.0;32.0;200.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0,7554.0
job_10a,1,2,103.0;14.0;20.0;36.0;256.0;237.0;280.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0,9645.0
job_10a,1,2,60.0;17.0;28.0;17.0;16.0;103.0;156.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0,7857.0
job_10a,1,2,30.0;15.0;11.0;15.0;128.0;33.0;106.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0,7681.0
job_10a,1,2,136.0;17.0;21.0;36.0;128.0;155.0;232.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0,8107.0
job_10a,1,2,112.0;23.0;11.0;49.0;64.0;62.0;180.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0,7643.0
job_10a,1,2,106.0;36.0;13.0;39.0;64.0;95.0;135.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0,9054.0
job_10a,1,2,96.0;26.0;13.0;26.0;128.0;145.0;142.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0,7173.0
job_10a,1,2,52.0;15.0;19.0;15.0;32.0;103.0;141.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0,7681.0
job_10a,1,2,20.0;15.0;12.0;25.0;8.0;241.0;284.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0,9489.0
job_10a,1,2,16.0;6.0;17.0;6.0;256.0;171.0;235.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0,6825.0
job_10a,1,2,79.0;31.0;25.0;31.0;64.0;11.0;214.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0,10940.0
job_10a,1,2,64.0;18.0;17.0;18.0;256.0;185.0;271.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0,7963.0
job_10a,1,2,32.0;10.0;24.0;10.0;128.0;40.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0,6512.0
job_10a,1,2,48.0;14.0;13.0;14.0;64.0;128.0;211.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0,6249.0
job_10a,1,2,52.0;15.0;30.0;15.0;16.0;89.0;153.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0,10993.0
job_10a,1,2,84.0;23.0;27.0;23.0;256.0;126.0;146.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0,9511.0
job_10a,1,2,32.0;10.0;16.0;10.0;128.0;155.0;265.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0,8514.0
job_10a,2,0,1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0,5183.0
job_10a,2,1,1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0,5382.0
job_10a,2,2,1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,4396.0
job_10a,2,2,1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,8549.0
job_10a,2,2,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,4505.0
job_10a,2,2,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,4451.0
job_10a,2,2,1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,4713.0
job_10a,2,2,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,5781.0
job_10a,2,2,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,5286.0
job_10a,2,2,0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,6806.0
job_10a,2,2,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,5893.0
job_10a,2,2,1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,7144.0
job_10a,2,2,1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,5087.0
job_10a,2,2,0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,4234.0
job_10b,0,0,0.5;0.5;256.0;1.0;1.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,6434.2751769999995
job_10b,0,0,0.499345510453;0.2490164503455;923.0;7.0;60.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,5702.5360089999995
job_10b,0,0,0.7923849821091;0.6932743646204;452.0;3.0;8.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,4827.105346
job_10b,0,0,0.4566333208224;0.1463799164938;671.0;5.0;41.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,5752.724239
job_10b,0,0,0.8519355876882;0.1518803517774;595.0;4.0;43.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,5052.969324
job_10b,0,0,0.5070057451761;0.1416419186938;513.0;1.0;40.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,5856.193621
job_10b,0,1,0.5;0.5;256.0;1.0;1.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,5865.271681
job_10b,0,1,0.499345510453;0.2490164503455;923.0;7.0;60.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,4982.287239
job_10b,0,1,0.7923849821091;0.6932743646204;452.0;3.0;8.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,5102.759324000001
job_10b,0,1,0.4566333208224;0.1463799164938;671.0;5.0;41.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,5301.641014
job_10b,0,1,0.8519355876882;0.1518803517774;595.0;4.0;43.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,4917.0529879999995
job_10b,0,1,0.5070057451761;0.1416419186938;513.0;1.0;40.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,5615.725649999999
job_10b,0,1,0.5014977596935;0.1301978535739;486.0;4.0;37.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,5248.324828999999
job_10b,0,1,0.626732327192;0.3159100175413;290.0;2.0;18.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,5460.981566
job_10b,0,1,0.8255735280335;0.5810043788473;265.0;8.0;24.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,4819.153747
job_10b,0,1,0.2225872804112;0.3117094553633;322.0;5.0;18.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,5291.271855
job_10b,0,1,0.4317120018602;0.248675043327;923.0;7.0;50.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;1.0,4970.378030999999
job_10b,0,2,0.5;0.5;256.0;1.0;1.0;128.0;32.0;10.0;4194304.0;0.0;0.0;0.0;0.0;0.0;2.0,7910.826318
job_10b,0,2,0.499345510453;0.2490164503455;923.0;7.0;60.0;3372.0;947.0;921.0;11534336.0;0.0;0.0;0.0;0.0;0.0;2.0,6664.010964
job_10b,0,2,0.7923849821091;0.6932743646204;452.0;3.0;8.0;221.0;404.0;285.0;83886080.0;0.0;0.0;0.0;0.0;0.0;2.0,7021.358056
job_10b,0,2,0.4566333208224;0.1463799164938;671.0;5.0;41.0;832.0;498.0;569.0;49283072.0;0.0;0.0;0.0;0.0;0.0;2.0,6951.097666
job_10b,0,2,0.8519355876882;0.1518803517774;595.0;4.0;43.0;1980.0;983.0;91.0;109051904.0;0.0;0.0;0.0;0.0;0.0;2.0,7371.846858
job_10b,0,2,0.5070057451761;0.1416419186938;513.0;1.0;40.0;3460.0;907.0;281.0;46137344.0;0.0;0.0;0.0;0.0;0.0;2.0,12280.689709
job_10b,1,0,20.0;18.0;16.0;18.0;32.0;32.0;200.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0,14744.0
job_10b,1,0,103.0;14.0;20.0;36.0;256.0;237.0;280.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0,12391.0
job_10b,1,0,60.0;17.0;28.0;17.0;16.0;103.0;156.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0,12145.0
job_10b,1,0,30.0;15.0;11.0;15.0;128.0;33.0;106.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0,15254.0
job_10b,1,0,136.0;17.0;21.0;36.0;128.0;155.0;232.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0,12201.0
job_10b,1,0,112.0;23.0;11.0;49.0;64.0;62.0;180.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,13652.0
job_10b,1,0,106.0;36.0;13.0;39.0;64.0;95.0;135.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,13166.0
job_10b,1,0,96.0;26.0;13.0;26.0;128.0;145.0;142.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0,14164.0
job_10b,1,0,52.0;15.0;19.0;15.0;32.0;103.0;141.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0,12385.0
job_10b,1,0,20.0;15.0;12.0;25.0;8.0;241.0;284.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0,16674.0
job_10b,1,0,16.0;6.0;17.0;6.0;256.0;171.0;235.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0,13145.0
job_10b,1,0,79.0;31.0;25.0;31.0;64.0;11.0;214.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,12006.0
job_10b,1,0,64.0;18.0;17.0;18.0;256.0;185.0;271.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0,13097.0
job_10b,1,0,32.0;10.0;24.0;10.0;128.0;40.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,11786.0
job_10b,1,0,48.0;14.0;13.0;14.0;64.0;128.0;211.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0,12690.0
job_10b,1,1,20.0;18.0;16.0;18.0;32.0;32.0;200.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,10921.0
job_10b,1,1,103.0;14.0;20.0;36.0;256.0;237.0;280.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,17056.0
job_10b,1,1,60.0;17.0;28.0;17.0;16.0;103.0;156.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,12416.0
job_10b,1,1,30.0;15.0;11.0;15.0;128.0;33.0;106.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,14601.0
job_10b,1,1,136.0;17.0;21.0;36.0;128.0;155.0;232.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,13425.0
job_10b,1,1,112.0;23.0;11.0;49.0;64.0;62.0;180.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,12517.0
job_10b,1,1,106.0;36.0;13.0;39.0;64.0;95.0;135.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,11253.0
job_10b,1,1,96.0;26.0;13.0;26.0;128.0;145.0;142.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,14631.0
job_10b,1,1,52.0;15.0;19.0;15.0;32.0;103.0;141.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,10712.0
job_10b,1,1,20.0;15.0;12.0;25.0;8.0;241.0;284.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,13853.0
job_10b,1,1,16.0;6.0;17.0;6.0;256.0;171.0;235.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,13069.0
job_10b,1,1,79.0;31.0;25.0;31.0;64.0;11.0;214.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,15803.0
job_10b,1,1,64.0;18.0;17.0;18.0;256.0;185.0;271.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,14955.0
job_10b,1,1,32.0;10.0;24.0;10.0;128.0;40.0;119.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,11687.0
job_10b,1,1,48.0;14.0;13.0;14.0;64.0;128.0;211.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,11943.0
job_10b,1,1,52.0;15.0;30.0;15.0;16.0;89.0;153.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,15039.0
job_10b,1,1,84.0;23.0;27.0;23.0;256.0;126.0;146.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,12941.0
job_10b,1,1,32.0;10.0;16.0;10.0;128.0;155.0;265.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,15218.0
job_10b,1,1,73.0;20.0;20.0;20.0;128.0;123.0;169.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,14243.0
job_10b,1,1,56.0;16.0;15.0;16.0;128.0;175.0;249.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0,10948.0
job_10b,1,2,20.0;18.0;16.0;18.0;32.0;32.0;200.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0,4062.0
job_10b,1,2,103.0;14.0;20.0;36.0;256.0;237.0;280.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0,5159.0
job_10b,1,2,60.0;17.0;28.0;17.0;16.0;103.0;156.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0,4337.0
job_10b,1,2,30.0;15.0;11.0;15.0;128.0;33.0;106.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0,3566.0
job_10b,1,2,136.0;17.0;21.0;36.0;128.0;155.0;232.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0,4622.0
job_10b,1,2,112.0;23.0;11.0;49.0;64.0;62.0;180.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0,3356.0
job_10b,1,2,106.0;36.0;13.0;39.0;64.0;95.0;135.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0,6111.0
job_10b,1,2,96.0;26.0;13.0;26.0;128.0;145.0;142.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0,5347.0
job_10b,1,2,52.0;15.0;19.0;15.0;32.0;103.0;141.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0,5844.0
job_10b,1,2,20.0;15.0;12.0;25.0;8.0;241.0;284.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0,5492.0
job_10b,1,2,16.0;6.0;17.0;6.0;256.0;171.0;235.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0,4660.0
job_10b,1,2,79.0;31.0;25.0;31.0;64.0;11.0;214.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0,5231.0
job_10b,1,2,64.0;18.0;17.0;18.0;256.0;185.0;271.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0,3708.0
job_10b,1,2,32.0;10.0;24.0;10.0;128.0;40.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0,3674.0
job_10b,1,2,48.0;14.0;13.0;14.0;64.0;128.0;211.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0,3337.0
job_10b,1,2,52.0;15.0;30.0;15.0;16.0;89.0;153.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0,5923.0
job_10b,1,2,84.0;23.0;27.0;23.0;256.0;126.0;146.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0,5591.0
job_10b,1,2,32.0;10.0;16.0;10.0;128.0;155.0;265.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0,3548.0
job_10b,2,0,1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0,3470.0
job_10b,2,1,1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0,3007.0
job_10b,2,2,1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,2873.0
job_10b,2,2,1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,2826.0
job_10b,2,2,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,2821.0
job_10b,2,2,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,2792.0
job_10b,2,2,1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,2823.0
job_10b,2,2,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,2767.0
job_10b,2,2,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,3543.0
job_10b,2,2,0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,5219.0
job_10b,2,2,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,3551.0
job_10b,2,2,1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,4304.0
job_10b,2,2,1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,3223.0
job_10b,2,2,0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0,3327.0
job_10c,0,0,0.5;0.5;256.0;1.0;1.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,5874.175898
job_10c,0,0,0.499345510453;0.2490164503455;923.0;7.0;60.0;319.0;22.0;77.0;39845888.0;0.0;0.0;0.0;0.0;0.0;0.0,4835.111262
