datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,q1_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,7975.42,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,178.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,172.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,192.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,178.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,175.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,171.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,174.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,166.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,178.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,179.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,20;198;136;9;36;512;1784,177.0,ssb-flat,1
hudi,presto,q1_2,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q1_3,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q2_1,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q2_2,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q2_3,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q3_1,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q3_2,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q3_3,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q3_4,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q4_1,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q4_2,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q4_3,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q1_1,26;207;16;6;6;2048;390,173.0,ssb-flat,1
hudi,presto,q1_2,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q1_3,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q2_1,26;207;16;6;6;2048;390,1.0,ssb-flat,1
hudi,presto,q2_2,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q2_3,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q3_1,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q3_2,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q3_3,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q3_4,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q4_1,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q4_2,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q4_3,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q1_1,8;137;51;18;32;1024;942,173.0,ssb-flat,1
hudi,presto,q1_2,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q1_3,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q2_1,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q2_2,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q2_3,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q3_1,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q3_2,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q3_3,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q3_4,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q4_1,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q4_2,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q4_3,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q1_1,30;110;12;26;26;512;167,176.0,ssb-flat,1
hudi,presto,q1_2,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q1_3,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q2_1,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q2_2,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q2_3,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q3_1,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q3_2,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q3_3,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q3_4,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q4_1,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q4_2,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q4_3,30;110;12;26;26;512;167,0.0,ssb-flat,1
hudi,presto,q1_1,27;104;28;29;29;512;92,176.0,ssb-flat,1
hudi,presto,q1_2,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q1_3,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q2_1,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q2_2,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q2_3,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q3_1,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q3_2,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q3_3,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q3_4,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q4_1,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q4_2,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q4_3,27;104;28;29;29;512;92,0.0,ssb-flat,1
hudi,presto,q1_1,31;105;21;25;25;1024;95,173.0,ssb-flat,1
hudi,presto,q1_2,31;105;21;25;25;1024;95,0.0,ssb-flat,1
hudi,presto,q1_3,31;105;21;25;25;1024;95,1.0,ssb-flat,1
hudi,presto,q2_1,31;105;21;25;25;1024;95,0.0,ssb-flat,1
hudi,presto,q2_2,31;105;21;25;25;1024;95,0.0,ssb-flat,1
hudi,presto,q2_3,31;105;21;25;25;1024;95,0.0,ssb-flat,1
hudi,presto,q3_1,31;105;21;25;25;1024;95,0.0,ssb-flat,1
hudi,presto,q3_2,31;105;21;25;25;1024;95,0.0,ssb-flat,1
hudi,presto,q3_3,31;105;21;25;25;1024;95,0.0,ssb-flat,1
hudi,presto,q3_4,31;105;21;25;25;1024;95,0.0,ssb-flat,1
hudi,presto,q4_1,31;105;21;25;25;1024;95,0.0,ssb-flat,1
hudi,presto,q4_2,31;105;21;25;25;1024;95,1.0,ssb-flat,1
hudi,presto,q4_3,31;105;21;25;25;1024;95,0.0,ssb-flat,1
hudi,presto,q1_1,30;100;18;14;14;256;787,175.0,ssb-flat,1
hudi,presto,q1_2,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q1_3,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q2_1,30;100;18;14;14;256;787,1.0,ssb-flat,1
hudi,presto,q2_2,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q2_3,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q3_1,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q3_2,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q3_3,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q3_4,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q4_1,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q4_2,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q4_3,30;100;18;14;14;256;787,0.0,ssb-flat,1
hudi,presto,q1_1,12;281;136;9;36;2048;938,179.0,ssb-flat,1
hudi,presto,q1_2,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q1_3,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q2_1,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q2_2,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q2_3,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q3_1,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q3_2,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q3_3,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q3_4,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q4_1,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q4_2,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q4_3,12;281;136;9;36;2048;938,0.0,ssb-flat,1
hudi,presto,q1_1,18;134;35;11;38;512;314,178.0,ssb-flat,1
hudi,presto,q1_2,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q1_3,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q2_1,18;134;35;11;38;512;314,1.0,ssb-flat,1
hudi,presto,q2_2,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q2_3,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q3_1,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q3_2,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q3_3,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q3_4,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q4_1,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q4_2,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q4_3,18;134;35;11;38;512;314,0.0,ssb-flat,1
hudi,presto,q1_1,21;288;132;35;35;1024;119,172.0,ssb-flat,1
hudi,presto,q1_2,21;288;132;35;35;1024;119,0.0,ssb-flat,1
hudi,presto,q1_3,21;288;132;35;35;1024;119,1.0,ssb-flat,1
hudi,presto,q2_1,21;288;132;35;35;1024;119,0.0,ssb-flat,1
hudi,presto,q2_2,21;288;132;35;35;1024;119,1.0,ssb-flat,1
hudi,presto,q2_3,21;288;132;35;35;1024;119,192.0,ssb-flat,1
hudi,presto,q3_1,21;288;132;35;35;1024;119,0.0,ssb-flat,1
hudi,presto,q3_2,21;288;132;35;35;1024;119,0.0,ssb-flat,1
hudi,presto,q3_3,21;288;132;35;35;1024;119,0.0,ssb-flat,1
hudi,presto,q3_4,21;288;132;35;35;1024;119,0.0,ssb-flat,1
hudi,presto,q4_1,21;288;132;35;35;1024;119,0.0,ssb-flat,1
hudi,presto,q4_2,21;288;132;35;35;1024;119,0.0,ssb-flat,1
hudi,presto,q4_3,21;288;132;35;35;1024;119,0.0,ssb-flat,1
hudi,presto,q1_1,23;120;27;19;19;1024;224,178.0,ssb-flat,1
hudi,presto,q1_2,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q1_3,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q2_1,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q2_2,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q2_3,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q3_1,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q3_2,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q3_3,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q3_4,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q4_1,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q4_2,23;120;27;19;19;1024;224,1.0,ssb-flat,1
hudi,presto,q4_3,23;120;27;19;19;1024;224,0.0,ssb-flat,1
hudi,presto,q1_1,8;114;56;10;16;1024;932,175.0,ssb-flat,1
hudi,presto,q1_2,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q1_3,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q2_1,8;114;56;10;16;1024;932,1.0,ssb-flat,1
hudi,presto,q2_2,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q2_3,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q3_1,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q3_2,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q3_3,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q3_4,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q4_1,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q4_2,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q4_3,8;114;56;10;16;1024;932,0.0,ssb-flat,1
hudi,presto,q1_1,8;103;48;14;14;1024;380,171.0,ssb-flat,1
hudi,presto,q1_2,8;103;48;14;14;1024;380,0.0,ssb-flat,1
hudi,presto,q1_3,8;103;48;14;14;1024;380,1.0,ssb-flat,1
hudi,presto,q2_1,8;103;48;14;14;1024;380,1.0,ssb-flat,1
hudi,presto,q2_2,8;103;48;14;14;1024;380,0.0,ssb-flat,1
hudi,presto,q2_3,8;103;48;14;14;1024;380,0.0,ssb-flat,1
hudi,presto,q3_1,8;103;48;14;14;1024;380,0.0,ssb-flat,1
hudi,presto,q3_2,8;103;48;14;14;1024;380,0.0,ssb-flat,1
hudi,presto,q3_3,8;103;48;14;14;1024;380,0.0,ssb-flat,1
hudi,presto,q3_4,8;103;48;14;14;1024;380,0.0,ssb-flat,1
hudi,presto,q4_1,8;103;48;14;14;1024;380,0.0,ssb-flat,1
hudi,presto,q4_2,8;103;48;14;14;1024;380,0.0,ssb-flat,1
hudi,presto,q4_3,8;103;48;14;14;1024;380,0.0,ssb-flat,1
hudi,presto,q1_1,13;181;83;25;25;1024;229,174.0,ssb-flat,1
hudi,presto,q1_2,13;181;83;25;25;1024;229,0.0,ssb-flat,1
hudi,presto,q1_3,13;181;83;25;25;1024;229,0.0,ssb-flat,1
hudi,presto,q2_1,13;181;83;25;25;1024;229,1.0,ssb-flat,1
hudi,presto,q2_2,13;181;83;25;25;1024;229,0.0,ssb-flat,1
hudi,presto,q2_3,13;181;83;25;25;1024;229,0.0,ssb-flat,1
hudi,presto,q3_1,13;181;83;25;25;1024;229,0.0,ssb-flat,1
hudi,presto,q3_2,13;181;83;25;25;1024;229,0.0,ssb-flat,1
hudi,presto,q3_3,13;181;83;25;25;1024;229,0.0,ssb-flat,1
hudi,presto,q3_4,13;181;83;25;25;1024;229,0.0,ssb-flat,1
hudi,presto,q4_1,13;181;83;25;25;1024;229,0.0,ssb-flat,1
hudi,presto,q4_2,13;181;83;25;25;1024;229,166.0,ssb-flat,1
hudi,presto,q4_3,13;181;83;25;25;1024;229,0.0,ssb-flat,1
hudi,presto,q1_1,8;105;32;10;10;1024;1602,178.0,ssb-flat,1
hudi,presto,q1_2,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q1_3,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q2_1,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q2_2,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q2_3,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q3_1,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q3_2,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q3_3,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q3_4,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q4_1,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q4_2,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q4_3,8;105;32;10;10;1024;1602,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,179.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,20;198;136;9;36;512;1784,177.0,ssb-flat,1
hudi,presto,q1_2,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q1_3,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q2_1,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q2_2,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q2_3,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q3_1,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q3_2,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q3_3,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q3_4,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q4_1,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q4_2,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q4_3,20;198;136;9;36;512;1784,0.0,ssb-flat,1
hudi,presto,q1_1,26;207;16;6;6;2048;390,173.0,ssb-flat,1
hudi,presto,q1_2,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q1_3,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q2_1,26;207;16;6;6;2048;390,1.0,ssb-flat,1
hudi,presto,q2_2,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q2_3,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q3_1,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q3_2,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q3_3,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q3_4,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q4_1,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q4_2,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q4_3,26;207;16;6;6;2048;390,0.0,ssb-flat,1
hudi,presto,q1_1,8;137;51;18;32;1024;942,173.0,ssb-flat,1
hudi,presto,q1_2,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q1_3,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q2_1,8;137;51;18;32;1024;942,0.0,ssb-flat,1
hudi,presto,q2_2,8;137;51;18;32;1024;942,0.0,ssb-flat,1
