datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,ssb_flat_q_07,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,4134.342089,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,4655.171147,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,4575.769453999999,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,3756.738824,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,4770.278531,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,3656.137443,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,3326.971464,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,4104.235491,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,3232.121658,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,13476.613609,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,3438.26151,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,3416.619298,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,3616.355627,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,3454.77471,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,2439.119381,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,3558.178793,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,2619.443151,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,967.42867,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,1206.653208,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,850.396493,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,4880.880605,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,1070.46879,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,1161.229223,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,970.722959,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,1012.058951,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,789.604555,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,963.644037,ssb-flat,10
iceberg,presto,ssb_flat_q_09,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,737.906296,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,7448.588799,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,8210.366833,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,8032.985374999999,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,25879.282347,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,7894.263887,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,7913.710636,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,8605.004159,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,8415.298963000001,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,6761.937515,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,8464.882018,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,7000.672598,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,1943.16623,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,1540.825461,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,1257.274436,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,5409.688212,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,1464.485101,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,1618.530746,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,1164.048591,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,1335.77169,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,985.323921,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,1194.2165169999998,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,989.117671,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,2773.065479,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,2948.7250310000004,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,2785.253985,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,11706.528082,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,2813.154818,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,2969.092386,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,2965.570432,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,2861.592805,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,2193.1813420000003,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,3082.258791,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,2211.714657,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,2893.819932,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,4203.885494,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,3640.237031,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,15250.253471,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,3552.751303,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,3661.670593,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,4094.15619,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,3814.392478,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,2785.3388910000003,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,4054.977419,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,2969.7186530000004,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,1058.668667,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,1236.8883790000002,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,1073.9849339999998,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,6302.608652,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,1266.754828,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,1292.692518,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,1245.479454,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,1198.8463840000002,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,879.418903,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,1217.124858,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,900.604343,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,3992.624757,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,4308.728583,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,4249.097044,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,18157.485046,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,4101.582308,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,4104.601332,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,4680.000903,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,4308.189778,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,3567.757104,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,4715.840898,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,3631.596483,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,6695.003814,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,6877.185262,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,6897.064096,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,23372.214652,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,6464.996894,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,6691.583352,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,7255.765691,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,7181.313056999999,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,6209.234135,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,7254.381321,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,6309.727697,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,696.4091900000001,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,1206.950624,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,839.3678520000001,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,4591.481769,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,1081.676212,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,1031.001407,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,840.9604509999999,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,715.7345640000001,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,666.855518,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,857.38564,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,822.9490490000001,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,3736.716608,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,4812.832302999999,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,4554.250172,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,20163.917603,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,4412.069372,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,4320.250951,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,4991.058361,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,4713.018489,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,3809.804044,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,5116.226882,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,3770.74302,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,1591.983867,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,2482.783669,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,2327.672419,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,11047.569549,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,2321.786617,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,2309.7813100000003,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,2518.990963,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,2289.912007,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,1618.849734,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,2484.8123800000003,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,1618.342777,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,2065.58722,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,3172.682642,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,2698.1086360000004,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,12623.800629,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,2672.346003,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,2856.197729,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,2991.500096,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,2644.084893,ssb-flat,10
