datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,ssb_flat_q_25,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,1601.829141,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,5757.283124,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,15877.823704,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,11569.956738,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,8932.499731,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5542.611274999999,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3097.966215,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,15883.549185999998,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2976.1918760000003,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,7357.378697,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,2425.583095,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,6724.899785,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,17964.547601000002,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,10111.918437,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,6031.184381,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1449.611994,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,10014.486349,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1151.372755,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,4660.025668,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,1169.2321399999998,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,3982.476056,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,11552.783673000002,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6006.455312,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3814.104578,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.2939231281018;0.8072550698589;277.0;7.0;35|,13850.101029591413,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.7923849821091;0.6932743646204;452.0;3.0;8|,1381.1583432640944,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.5;0.5;256.0;1.0;1|,4285.407552834512,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.3020444849932;0.4933289004306;805.0;8.0;17|,1648.9964156556682,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.2939231281018;0.8072550698589;277.0;7.0;35|,12569.800146304406,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.7923849821091;0.6932743646204;452.0;3.0;8|,2050.860075868128,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.3020444849932;0.4933289004306;805.0;8.0;17|,2083.926898627684,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.7923849821091;0.6932743646204;452.0;3.0;8|,1576.0060665479566,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.2939231281018;0.8072550698589;277.0;7.0;35|,1988.0443563625404,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.5;0.5;256.0;1.0;1|,3714.6227667873154,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.3020444849932;0.4933289004306;805.0;8.0;17|,1413.5129410996387,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.2939231281018;0.8072550698589;277.0;7.0;35|,13521.135150383116,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.2225872804112;0.3117094553633;322.0;5.0;18|,11752.743570568406,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.2939231281018;0.8072550698589;277.0;7.0;35|,1599.0725872838782,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.499345510453;0.2490164503455;923.0;7.0;60|,2577.479981708887,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.2225872804112;0.3117094553633;322.0;5.0;18|,1586.169208150425,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.8255735280335;0.5810043788473;265.0;8.0;24|,1922.6734074880924,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.5;0.5;256.0;1.0;1|,2909.6325850763806,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.626732327192;0.3159100175413;290.0;2.0;18|,3275.2973269049376,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.5572662850396;0.2808265875596;422.0;5.0;13|,1619.0031120154288,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.1967485295327;0.8339510093593;769.0;1.0;35|,1721.5961728569146,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.2939231281018;0.8072550698589;277.0;7.0;35|,1533.6829223971988,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.499345510453;0.2490164503455;923.0;7.0;60|,2267.37354392806,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.2225872804112;0.3117094553633;322.0;5.0;18|,1353.5771577204198,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.8255735280335;0.5810043788473;265.0;8.0;24|,1595.9631064730258,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.5;0.5;256.0;1.0;1|,2551.0386295578255,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.626732327192;0.3159100175413;290.0;2.0;18|,2274.1897592966243,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.5572662850396;0.2808265875596;422.0;5.0;13|,1061.0945600843932,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.1967485295327;0.8339510093593;769.0;1.0;35|,1432.0956024450059,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.2939231281018;0.8072550698589;277.0;7.0;35|,7405.523913012972,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.7923849821091;0.6932743646204;452.0;3.0;8|,1494.3385744214693,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.2939231281018;0.8072550698589;277.0;7.0;35|,2829.1807317462717,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.2225872804112;0.3117094553633;322.0;5.0;18|,3036.2348728298043,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.5;0.5;256.0;1.0;1|,4800.44793693097,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.3020444849932;0.4933289004306;805.0;8.0;17|,2154.195827038892,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.2939231281018;0.8072550698589;277.0;7.0;35|,10003.368688365952,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.2225872804112;0.3117094553633;322.0;5.0;18|,8604.999630682743,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.2939231281018;0.8072550698589;277.0;7.0;35|,4631.430221285012,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.7923849821091;0.6932743646204;452.0;3.0;8|,686.4623941960616,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.2939231281018;0.8072550698589;277.0;7.0;35|,1065.417463847319,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.2225872804112;0.3117094553633;322.0;5.0;18|,1190.9444894417518,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.8255735280335;0.5810043788473;265.0;8.0;24|,1409.5422172725594,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.850606851175;0.8386259325625;974.0;8.0;12|,1320.8114568310052,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.5;0.5;256.0;1.0;1|,2328.3541900266296,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.3020444849932;0.4933289004306;805.0;8.0;17|,776.6963975711745,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.626732327192;0.3159100175413;290.0;2.0;18|,1567.6086143574612,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.1967485295327;0.8339510093593;769.0;1.0;35|,990.6866997112737,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.2939231281018;0.8072550698589;277.0;7.0;35|,11092.748309914896,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.2225872804112;0.3117094553633;322.0;5.0;18|,9353.476862765643,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.7923849821091;0.6932743646204;452.0;3.0;8|,2417.4647275157135,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.2939231281018;0.8072550698589;277.0;7.0;35|,3060.749314823705,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.5;0.5;256.0;1.0;1|,6554.8623878054805,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.3020444849932;0.4933289004306;805.0;8.0;17|,2075.840176764942,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.2939231281018;0.8072550698589;277.0;7.0;35|,6932.122961694342,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.2225872804112;0.3117094553633;322.0;5.0;18|,7829.604090298606,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.7923849821091;0.6932743646204;452.0;3.0;8|,1236.1887365411058,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.2939231281018;0.8072550698589;277.0;7.0;35|,2194.3026978315797,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.5;0.5;256.0;1.0;1|,4564.725554234706,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.3020444849932;0.4933289004306;805.0;8.0;17|,1698.2209219363328,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.2939231281018;0.8072550698589;277.0;7.0;35|,4710.591615595981,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.2939231281018;0.8072550698589;277.0;7.0;35|,5151.001508901875,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.2225872804112;0.3117094553633;322.0;5.0;18|,4137.074959363343,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.2939231281018;0.8072550698589;277.0;7.0;35|,13507.896508305577,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.2939231281018;0.8072550698589;277.0;7.0;35|,5512.181268027366,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.2939231281018;0.8072550698589;277.0;7.0;35|,6017.513788827279,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.2225872804112;0.3117094553633;322.0;5.0;18|,8093.60339012984,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.7923849821091;0.6932743646204;452.0;3.0;8|,2959.058049469838,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.2939231281018;0.8072550698589;277.0;7.0;35|,4445.173986921821,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.2225872804112;0.3117094553633;322.0;5.0;18|,5352.67248878984,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.5;0.5;256.0;1.0;1|,9435.655662014517,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.3020444849932;0.4933289004306;805.0;8.0;17|,2458.2162164187625,ssb-flat,10
hudi,presto,ssb_flat_queries,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2867.42,ssb-flat,10
hudi,presto,ssb_flat_queries,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,14262.21,ssb-flat,10
hudi,presto,ssb_flat_queries,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2361.44,ssb-flat,10
hudi,presto,ssb_flat_queries,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,6174.9,ssb-flat,10
hudi,presto,ssb_flat_queries,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,2186.01,ssb-flat,10
hudi,presto,ssb_flat_queries,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,8276.82,ssb-flat,10
hudi,presto,ssb_flat_queries,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,12741.09,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,12629.8,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,13591.3,ssb-flat,10
hudi,presto,ssb_flat_queries,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,11608.92,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,11976.96,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,11835.7,ssb-flat,10
hudi,presto,ssb_flat_queries,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,8182.35,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,8547.93,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,8473.48,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5828.62,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6323.87,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6143.84,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6563.04,ssb-flat,10
hudi,presto,ssb_flat_queries,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6194.93,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6001.76,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6791.63,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6368.97,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5677.4,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6795.06,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6379.97,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5855.25,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5598.15,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4846.05,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4971.73,ssb-flat,10
hudi,presto,ssb_flat_queries,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5531.0,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5108.66,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5667.15,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5088.06,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4755.9,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5383.91,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5032.31,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5108.42,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5083.92,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4849.81,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5077.9,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5668.28,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5503.46,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4969.46,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4886.28,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5501.49,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4868.38,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,5441.09,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4841.93,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.2939231281018;0.8072550698589;277.0;7.0;35|,6980.88,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.2939231281018;0.8072550698589;277.0;7.0;35|,6583.76,ssb-flat,10
hudi,presto,ssb_flat_queries,0.2939231281018;0.8072550698589;277.0;7.0;35|,6390.96,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.2939231281018;0.8072550698589;277.0;7.0;35|,5758.8,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.2939231281018;0.8072550698589;277.0;7.0;35|,6462.06,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.2939231281018;0.8072550698589;277.0;7.0;35|,5877.3,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.2939231281018;0.8072550698589;277.0;7.0;35|,6712.11,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.7923849821091;0.6932743646204;452.0;3.0;8|,1859.79,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.7923849821091;0.6932743646204;452.0;3.0;8|,1579.48,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.7923849821091;0.6932743646204;452.0;3.0;8|,1692.49,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.7923849821091;0.6932743646204;452.0;3.0;8|,1640.6,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.7923849821091;0.6932743646204;452.0;3.0;8|,1745.14,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.7923849821091;0.6932743646204;452.0;3.0;8|,1707.18,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.7923849821091;0.6932743646204;452.0;3.0;8|,1889.25,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.7923849821091;0.6932743646204;452.0;3.0;8|,1654.97,ssb-flat,10
hudi,presto,ssb_flat_queries,0.7923849821091;0.6932743646204;452.0;3.0;8|,1705.95,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.7923849821091;0.6932743646204;452.0;3.0;8|,1841.87,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.7923849821091;0.6932743646204;452.0;3.0;8|,1748.61,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.7923849821091;0.6932743646204;452.0;3.0;8|,1882.2,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.7923849821091;0.6932743646204;452.0;3.0;8|,1880.87,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.7923849821091;0.6932743646204;452.0;3.0;8|,1786.98,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.7923849821091;0.6932743646204;452.0;3.0;8|,1787.37,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.7923849821091;0.6932743646204;452.0;3.0;8|,1855.82,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.7923849821091;0.6932743646204;452.0;3.0;8|,1561.59,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.7923849821091;0.6932743646204;452.0;3.0;8|,1833.02,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.7923849821091;0.6932743646204;452.0;3.0;8|,1663.75,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.7923849821091;0.6932743646204;452.0;3.0;8|,1714.31,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.5;0.5;256.0;1.0;1|,4158.43,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.5;0.5;256.0;1.0;1|,4681.65,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.5;0.5;256.0;1.0;1|,4510.69,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.5;0.5;256.0;1.0;1|,4889.91,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.5;0.5;256.0;1.0;1|,4469.6,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.5;0.5;256.0;1.0;1|,4413.81,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.5;0.5;256.0;1.0;1|,4244.01,ssb-flat,10
hudi,presto,ssb_flat_queries,0.5;0.5;256.0;1.0;1|,4983.5,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.5;0.5;256.0;1.0;1|,4534.44,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.5;0.5;256.0;1.0;1|,4657.66,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.5;0.5;256.0;1.0;1|,4344.16,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.5;0.5;256.0;1.0;1|,4545.42,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.5;0.5;256.0;1.0;1|,4572.57,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.5;0.5;256.0;1.0;1|,4883.37,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.5;0.5;256.0;1.0;1|,4185.57,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.5;0.5;256.0;1.0;1|,4507.1,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.5;0.5;256.0;1.0;1|,4608.78,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.5;0.5;256.0;1.0;1|,4562.6,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.5;0.5;256.0;1.0;1|,4918.81,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.3020444849932;0.4933289004306;805.0;8.0;17|,1650.79,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.3020444849932;0.4933289004306;805.0;8.0;17|,1947.67,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.3020444849932;0.4933289004306;805.0;8.0;17|,1620.11,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.3020444849932;0.4933289004306;805.0;8.0;17|,1638.16,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.3020444849932;0.4933289004306;805.0;8.0;17|,1770.06,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.3020444849932;0.4933289004306;805.0;8.0;17|,1778.33,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.3020444849932;0.4933289004306;805.0;8.0;17|,1753.54,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.3020444849932;0.4933289004306;805.0;8.0;17|,1946.62,ssb-flat,10
hudi,presto,ssb_flat_queries,0.3020444849932;0.4933289004306;805.0;8.0;17|,1626.46,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.3020444849932;0.4933289004306;805.0;8.0;17|,1673.84,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.3020444849932;0.4933289004306;805.0;8.0;17|,1614.74,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.3020444849932;0.4933289004306;805.0;8.0;17|,1841.77,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.3020444849932;0.4933289004306;805.0;8.0;17|,1699.25,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.3020444849932;0.4933289004306;805.0;8.0;17|,1860.35,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.3020444849932;0.4933289004306;805.0;8.0;17|,1720.0,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.3020444849932;0.4933289004306;805.0;8.0;17|,1656.6,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.3020444849932;0.4933289004306;805.0;8.0;17|,1792.86,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.3020444849932;0.4933289004306;805.0;8.0;17|,1658.66,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.3020444849932;0.4933289004306;805.0;8.0;17|,1732.77,ssb-flat,10
