datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,ssb_flat_q_11,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,1834.0,ssb-flat,10
hudi,trino,ssb_flat_q_11,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,1478.0,ssb-flat,10
hudi,trino,ssb_flat_q_11,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,1482.0,ssb-flat,10
hudi,trino,ssb_flat_q_11,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1980.0,ssb-flat,10
hudi,trino,ssb_flat_q_11,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1872.0,ssb-flat,10
hudi,trino,ssb_flat_q_11,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1385.0,ssb-flat,10
hudi,trino,ssb_flat_q_11,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1370.0,ssb-flat,10
hudi,trino,ssb_flat_q_11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,1813.0,ssb-flat,10
hudi,trino,ssb_flat_q_11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,956.0,ssb-flat,10
hudi,trino,ssb_flat_q_11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,904.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,1074.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,1585.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,836.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,1358.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,906.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,1440.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,932.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1301.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1044.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,946.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,1471.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,1312.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,1351.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1433.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1282.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1120.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1273.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,1381.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,982.0,ssb-flat,10
hudi,trino,ssb_flat_q_12,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,854.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,1481.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,3362.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,1455.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,3305.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,1972.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,3559.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1959.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,3025.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1518.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,1689.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,3153.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,1638.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,3140.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,3464.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,3040.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,2066.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1755.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,3550.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,1581.0,ssb-flat,10
hudi,trino,ssb_flat_q_13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,1634.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,894.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,1509.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,841.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,1148.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,890.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,1111.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1010.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1280.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1058.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,925.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,1124.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,925.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,1130.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1118.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1135.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1124.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1180.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,1157.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,938.0,ssb-flat,10
hudi,trino,ssb_flat_q_14,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,946.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,2218.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,2505.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,2445.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,2913.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,2745.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,2839.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2810.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,2927.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2367.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,2796.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,2608.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,2994.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,2691.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,2395.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,2416.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,2357.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,2259.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,2569.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,2695.0,ssb-flat,10
hudi,trino,ssb_flat_q_15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,2382.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,1152.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,1463.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,1182.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,1382.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,1287.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,1427.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1102.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1457.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1484.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,1160.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,1616.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,3185.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,1377.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1522.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1427.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1120.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1197.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,1551.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,1273.0,ssb-flat,10
hudi,trino,ssb_flat_q_16,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,1075.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,774.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,759.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,501.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,717.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,653.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,675.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,584.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,628.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,513.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,652.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,707.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,714.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,618.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,704.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,719.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,705.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,720.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,645.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,583.0,ssb-flat,10
hudi,trino,ssb_flat_q_17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,547.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,2818.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,3503.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,2341.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,2804.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,2521.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,2623.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2512.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,2704.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2251.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,2468.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,2781.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,2725.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,2694.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,3048.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,2926.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,2591.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,2642.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,2729.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,2264.0,ssb-flat,10
hudi,trino,ssb_flat_q_18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,2231.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,894.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,1435.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,826.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,1137.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,989.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,1101.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1160.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1296.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,778.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,1150.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,1380.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,1135.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,1205.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1342.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1166.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,998.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1017.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,1307.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,1031.0,ssb-flat,10
hudi,trino,ssb_flat_q_19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,806.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,1072.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,2354.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,1179.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,1900.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,1090.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,2033.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1349.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,2351.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1064.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,1357.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,2006.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,1309.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,1975.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,2123.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,1918.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,1461.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,1182.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,2175.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,1225.0,ssb-flat,10
hudi,trino,ssb_flat_q_20,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,1159.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,601.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,953.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,555.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,772.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,651.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,842.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,830.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,784.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,694.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,735.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,784.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,736.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,840.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,866.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,809.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,730.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,675.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,914.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,671.0,ssb-flat,10
hudi,trino,ssb_flat_q_21,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,641.0,ssb-flat,10
hudi,trino,ssb_flat_q_22,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,2038.0,ssb-flat,10
hudi,trino,ssb_flat_q_22,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,2668.0,ssb-flat,10
