datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,ssb_flat_queries,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3753.93,ssb-flat,10
hudi,spark,ssb_flat_q_01,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3269.0,ssb-flat,10
hudi,spark,ssb_flat_q_01,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2365.0,ssb-flat,10
hudi,spark,ssb_flat_q_01,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2517.0,ssb-flat,10
hudi,spark,ssb_flat_q_01,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3291.0,ssb-flat,10
hudi,spark,ssb_flat_q_01,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,104.0,ssb-flat,10
hudi,spark,ssb_flat_q_01,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,2105.0,ssb-flat,10
hudi,spark,ssb_flat_q_01,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2551.0,ssb-flat,10
hudi,spark,ssb_flat_q_01,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2826.0,ssb-flat,10
hudi,spark,ssb_flat_q_01,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3035.0,ssb-flat,10
hudi,spark,ssb_flat_q_02,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,164.0,ssb-flat,10
hudi,spark,ssb_flat_q_02,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,3458.0,ssb-flat,10
hudi,spark,ssb_flat_q_02,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2721.0,ssb-flat,10
hudi,spark,ssb_flat_q_02,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,3136.0,ssb-flat,10
hudi,spark,ssb_flat_q_02,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2945.0,ssb-flat,10
hudi,spark,ssb_flat_q_03,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,4716.0,ssb-flat,10
hudi,spark,ssb_flat_q_03,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2576.0,ssb-flat,10
hudi,spark,ssb_flat_q_03,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2144.0,ssb-flat,10
hudi,spark,ssb_flat_q_03,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2526.0,ssb-flat,10
hudi,spark,ssb_flat_q_03,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,2738.0,ssb-flat,10
hudi,spark,ssb_flat_q_04,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,1059.0,ssb-flat,10
hudi,spark,ssb_flat_q_04,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,1476.0,ssb-flat,10
hudi,spark,ssb_flat_q_04,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,108.0,ssb-flat,10
hudi,spark,ssb_flat_q_04,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1537.0,ssb-flat,10
hudi,spark,ssb_flat_q_05,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,977.0,ssb-flat,10
hudi,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,1702.0,ssb-flat,10
hudi,spark,ssb_flat_q_05,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,862.0,ssb-flat,10
hudi,spark,ssb_flat_q_06,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,2580.0,ssb-flat,10
hudi,spark,ssb_flat_q_07,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,743.0,ssb-flat,10
hudi,spark,ssb_flat_q_07,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2478.0,ssb-flat,10
hudi,spark,ssb_flat_q_07,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,1438.0,ssb-flat,10
hudi,spark,ssb_flat_q_07,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,906.0,ssb-flat,10
hudi,spark,ssb_flat_q_08,32.0;25.0;290.0;72.0;21.0;17.0|0;0;1,1401.0,ssb-flat,10
hudi,spark,ssb_flat_q_09,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,459.0,ssb-flat,10
hudi,spark,ssb_flat_q_11,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3065.0,ssb-flat,10
hudi,spark,ssb_flat_q_12,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2416.0,ssb-flat,10
hudi,spark,ssb_flat_q_13,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,3684.0,ssb-flat,10
hudi,spark,ssb_flat_q_14,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,790.0,ssb-flat,10
hudi,spark,ssb_flat_q_15,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3433.0,ssb-flat,10
hudi,spark,ssb_flat_q_16,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2605.0,ssb-flat,10
hudi,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,7618.0,ssb-flat,10
hudi,spark,ssb_flat_q_17,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,308.0,ssb-flat,10
hudi,spark,ssb_flat_q_17,64.0;116.0;549.0;64.0;18.0;26.0|0;1;1,1554.0,ssb-flat,10
hudi,spark,ssb_flat_q_18,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2752.0,ssb-flat,10
hudi,spark,ssb_flat_q_18,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,4579.0,ssb-flat,10
hudi,spark,ssb_flat_q_19,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,836.0,ssb-flat,10
hudi,spark,ssb_flat_q_19,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1383.0,ssb-flat,10
hudi,spark,ssb_flat_q_20,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2177.0,ssb-flat,10
hudi,spark,ssb_flat_q_20,64.0;116.0;549.0;64.0;18.0;26.0|0;1;1,1822.0,ssb-flat,10
hudi,spark,ssb_flat_q_21,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,803.0,ssb-flat,10
hudi,spark,ssb_flat_q_21,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,2189.0,ssb-flat,10
hudi,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,943.0,ssb-flat,10
hudi,spark,ssb_flat_q_22,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,5800.0,ssb-flat,10
hudi,spark,ssb_flat_q_22,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,6459.0,ssb-flat,10
hudi,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,2336.0,ssb-flat,10
hudi,spark,ssb_flat_q_22,64.0;116.0;549.0;64.0;18.0;26.0|0;1;1,1216.0,ssb-flat,10
hudi,spark,ssb_flat_q_23,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,1780.0,ssb-flat,10
hudi,spark,ssb_flat_q_23,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,3939.0,ssb-flat,10
hudi,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,5745.0,ssb-flat,10
hudi,spark,ssb_flat_q_23,64.0;116.0;549.0;64.0;18.0;26.0|0;1;1,2466.0,ssb-flat,10
hudi,spark,ssb_flat_q_24,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,3456.0,ssb-flat,10
hudi,spark,ssb_flat_q_24,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,9315.0,ssb-flat,10
hudi,spark,ssb_flat_q_24,64.0;116.0;549.0;64.0;18.0;26.0|0;1;1,4781.0,ssb-flat,10
hudi,spark,ssb_flat_q_25,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3188.0,ssb-flat,10
hudi,spark,ssb_flat_q_25,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,1767.0,ssb-flat,10
hudi,spark,ssb_flat_q_25,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,2908.0,ssb-flat,10
hudi,spark,ssb_flat_q_25,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,1715.0,ssb-flat,10
hudi,spark,ssb_flat_q_25,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3938.0,ssb-flat,10
hudi,spark,ssb_flat_q_26,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,14514.0,ssb-flat,10
hudi,spark,ssb_flat_q_26,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,1405.0,ssb-flat,10
hudi,spark,ssb_flat_q_26,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2281.0,ssb-flat,10
hudi,spark,ssb_flat_q_26,64.0;116.0;549.0;64.0;18.0;26.0|0;1;1,2025.0,ssb-flat,10
hudi,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,3416.0,ssb-flat,10
hudi,spark,ssb_flat_q_27,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,1691.0,ssb-flat,10
hudi,spark,ssb_flat_q_27,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,1037.0,ssb-flat,10
hudi,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,996.0,ssb-flat,10
hudi,spark,ssb_flat_q_27,64.0;116.0;549.0;64.0;18.0;26.0|0;1;1,512.0,ssb-flat,10
hudi,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,1240.0,ssb-flat,10
hudi,spark,ssb_flat_q_27,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2226.0,ssb-flat,10
hudi,spark,ssb_flat_q_27,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,846.0,ssb-flat,10
hudi,spark,ssb_flat_queries,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,1184.0,ssb-flat,10
hudi,spark,ssb_flat_queries,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,506.0,ssb-flat,10
hudi,spark,ssb_flat_queries,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,753.0,ssb-flat,10
hudi,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,903.0,ssb-flat,10
hudi,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,457.0,ssb-flat,10
hudi,spark,ssb_flat_q_02,8.0;12.0;553.0;132.0;27.0;27.0|,2679.59602699348,ssb-flat,10
hudi,spark,ssb_flat_q_02,64.0;18.0;26.0;64.0;18.0;26.0|,3151.7552828340763,ssb-flat,10
hudi,spark,ssb_flat_q_02,132.0;27.0;27.0;132.0;27.0;27.0|,3683.3310569459663,ssb-flat,10
hudi,spark,ssb_flat_q_03,64.0;18.0;26.0;64.0;18.0;26.0|,3623.767807608199,ssb-flat,10
hudi,spark,ssb_flat_q_03,8.0;12.0;553.0;132.0;27.0;27.0|,2935.4707008624623,ssb-flat,10
hudi,spark,ssb_flat_q_03,72.0;21.0;17.0;72.0;21.0;17.0|,2890.413930960317,ssb-flat,10
hudi,spark,ssb_flat_q_04,132.0;27.0;27.0;132.0;27.0;27.0|,1151.6155004752356,ssb-flat,10
hudi,spark,ssb_flat_q_04,72.0;21.0;17.0;72.0;21.0;17.0|,1390.636147265887,ssb-flat,10
hudi,spark,ssb_flat_q_04,8.0;12.0;553.0;132.0;27.0;27.0|,970.6592601867203,ssb-flat,10
hudi,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;18.0;26.0|,1371.2087877410179,ssb-flat,10
hudi,spark,ssb_flat_q_04,132.0;27.0;27.0;8.0;12.0;553.0|,980.9697598024247,ssb-flat,10
hudi,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;116.0;549.0|,44.831668016264906,ssb-flat,10
hudi,spark,ssb_flat_q_05,132.0;27.0;27.0;132.0;27.0;27.0|,1730.2270250639538,ssb-flat,10
hudi,spark,ssb_flat_q_05,72.0;21.0;17.0;72.0;21.0;17.0|,1117.56947532533,ssb-flat,10
hudi,spark,ssb_flat_q_05,8.0;12.0;553.0;132.0;27.0;27.0|,976.0922512131327,ssb-flat,10
hudi,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;18.0;26.0|,1537.4650377025796,ssb-flat,10
hudi,spark,ssb_flat_q_05,132.0;27.0;27.0;8.0;12.0;553.0|,1031.025156897281,ssb-flat,10
hudi,spark,ssb_flat_q_06,132.0;27.0;27.0;132.0;27.0;27.0|,3850.916938442028,ssb-flat,10
hudi,spark,ssb_flat_q_06,72.0;21.0;17.0;72.0;21.0;17.0|,3150.6595767457143,ssb-flat,10
hudi,spark,ssb_flat_q_06,8.0;12.0;553.0;132.0;27.0;27.0|,2660.1207866982963,ssb-flat,10
hudi,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;18.0;26.0|,3483.509142895383,ssb-flat,10
hudi,spark,ssb_flat_q_06,132.0;27.0;27.0;8.0;12.0;553.0|,2292.2189724248155,ssb-flat,10
hudi,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;116.0;549.0|,117.58792312989586,ssb-flat,10
hudi,spark,ssb_flat_q_07,132.0;27.0;27.0;132.0;27.0;27.0|,2212.6469549651433,ssb-flat,10
hudi,spark,ssb_flat_q_07,72.0;21.0;17.0;72.0;21.0;17.0|,1677.9062839701612,ssb-flat,10
hudi,spark,ssb_flat_q_07,8.0;12.0;553.0;132.0;27.0;27.0|,1568.2459848491605,ssb-flat,10
hudi,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;18.0;26.0|,1993.6056616602464,ssb-flat,10
hudi,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;116.0;549.0|,52.77912838551956,ssb-flat,10
hudi,spark,ssb_flat_q_11,72.0;21.0;17.0;72.0;21.0;17.0|,2977.0760942866896,ssb-flat,10
hudi,spark,ssb_flat_q_11,8.0;12.0;553.0;132.0;27.0;27.0|,3498.0459247799686,ssb-flat,10
hudi,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;18.0;26.0|,3747.4012747178863,ssb-flat,10
hudi,spark,ssb_flat_q_11,132.0;27.0;27.0;8.0;12.0;553.0|,2535.6110021264976,ssb-flat,10
hudi,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;116.0;549.0|,139.436422475524,ssb-flat,10
hudi,spark,ssb_flat_q_12,72.0;21.0;17.0;72.0;21.0;17.0|,2655.1349593152104,ssb-flat,10
hudi,spark,ssb_flat_q_12,8.0;12.0;553.0;132.0;27.0;27.0|,2739.6423866797913,ssb-flat,10
hudi,spark,ssb_flat_q_12,64.0;18.0;26.0;64.0;18.0;26.0|,2627.197375701083,ssb-flat,10
hudi,spark,ssb_flat_q_12,132.0;27.0;27.0;8.0;12.0;553.0|,2793.0819669281113,ssb-flat,10
hudi,spark,ssb_flat_q_12,64.0;18.0;26.0;64.0;116.0;549.0|,82.33216684327253,ssb-flat,10
hudi,spark,ssb_flat_q_13,132.0;27.0;27.0;132.0;27.0;27.0|,4993.206110220287,ssb-flat,10
hudi,spark,ssb_flat_q_13,72.0;21.0;17.0;72.0;21.0;17.0|,3467.273944256837,ssb-flat,10
hudi,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;18.0;26.0|,5761.2351293196325,ssb-flat,10
hudi,spark,ssb_flat_q_13,132.0;27.0;27.0;8.0;12.0;553.0|,3624.883180373941,ssb-flat,10
hudi,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;116.0;549.0|,151.06677429011467,ssb-flat,10
hudi,spark,ssb_flat_q_15,72.0;21.0;17.0;72.0;21.0;17.0|,3417.573161399487,ssb-flat,10
hudi,spark,ssb_flat_q_15,8.0;12.0;553.0;132.0;27.0;27.0|,3090.840696918131,ssb-flat,10
hudi,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;18.0;26.0|,4045.97713929682,ssb-flat,10
hudi,spark,ssb_flat_q_15,132.0;27.0;27.0;8.0;12.0;553.0|,3250.6811390173575,ssb-flat,10
hudi,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;116.0;549.0|,161.88158580868836,ssb-flat,10
hudi,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;18.0;26.0|,6640.951059565556,ssb-flat,10
hudi,spark,ssb_flat_q_16,8.0;12.0;553.0;132.0;27.0;27.0|,4028.262130549317,ssb-flat,10
hudi,spark,ssb_flat_q_16,72.0;21.0;17.0;72.0;21.0;17.0|,6619.989866195737,ssb-flat,10
hudi,spark,ssb_flat_q_16,132.0;27.0;27.0;8.0;12.0;553.0|,6022.662948176508,ssb-flat,10
hudi,spark,ssb_flat_q_17,132.0;27.0;27.0;132.0;27.0;27.0|,1342.338005440922,ssb-flat,10
hudi,spark,ssb_flat_q_17,72.0;21.0;17.0;72.0;21.0;17.0|,1107.8851000985183,ssb-flat,10
hudi,spark,ssb_flat_q_17,8.0;12.0;553.0;132.0;27.0;27.0|,878.2696430298204,ssb-flat,10
hudi,spark,ssb_flat_q_17,64.0;18.0;26.0;64.0;18.0;26.0|,1280.6224654100909,ssb-flat,10
hudi,spark,ssb_flat_q_17,132.0;27.0;27.0;8.0;12.0;553.0|,773.5720808925743,ssb-flat,10
hudi,spark,ssb_flat_q_17,64.0;18.0;26.0;64.0;116.0;549.0|,44.068687446431376,ssb-flat,10
hudi,spark,ssb_flat_q_18,132.0;27.0;27.0;132.0;27.0;27.0|,3985.621525339794,ssb-flat,10
hudi,spark,ssb_flat_q_18,72.0;21.0;17.0;72.0;21.0;17.0|,3914.1347703806973,ssb-flat,10
hudi,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;18.0;26.0|,4106.790937653913,ssb-flat,10
hudi,spark,ssb_flat_q_18,132.0;27.0;27.0;8.0;12.0;553.0|,3108.0073773988306,ssb-flat,10
hudi,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;116.0;549.0|,158.11426067176905,ssb-flat,10
hudi,spark,ssb_flat_q_20,72.0;21.0;17.0;72.0;21.0;17.0|,2221.9549651083257,ssb-flat,10
hudi,spark,ssb_flat_q_20,8.0;12.0;553.0;132.0;27.0;27.0|,2056.668449160708,ssb-flat,10
hudi,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;18.0;26.0|,2735.951168158067,ssb-flat,10
hudi,spark,ssb_flat_q_20,132.0;27.0;27.0;8.0;12.0;553.0|,2395.2551063560877,ssb-flat,10
hudi,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;116.0;549.0|,91.52570160654649,ssb-flat,10
hudi,spark,ssb_flat_q_21,132.0;27.0;27.0;132.0;27.0;27.0|,1805.203617868267,ssb-flat,10
hudi,spark,ssb_flat_q_21,72.0;21.0;17.0;72.0;21.0;17.0|,1427.2850086091119,ssb-flat,10
hudi,spark,ssb_flat_q_21,8.0;12.0;553.0;132.0;27.0;27.0|,1314.067886502171,ssb-flat,10
hudi,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;18.0;26.0|,1856.1212418848984,ssb-flat,10
hudi,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;116.0;549.0|,53.58422645360193,ssb-flat,10
hudi,spark,ssb_flat_q_22,72.0;21.0;17.0;72.0;21.0;17.0|,4760.940483733093,ssb-flat,10
hudi,spark,ssb_flat_q_22,132.0;27.0;27.0;8.0;12.0;553.0|,4304.490392411689,ssb-flat,10
hudi,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;116.0;549.0|,167.72247404608308,ssb-flat,10
hudi,spark,ssb_flat_q_23,8.0;12.0;553.0;132.0;27.0;27.0|,3551.7281329429625,ssb-flat,10
hudi,spark,ssb_flat_q_23,72.0;21.0;17.0;72.0;21.0;17.0|,3905.504918124888,ssb-flat,10
hudi,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;116.0;549.0|,149.950323589742,ssb-flat,10
hudi,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;18.0;26.0|,7445.317796202397,ssb-flat,10
hudi,spark,ssb_flat_q_24,132.0;27.0;27.0;132.0;27.0;27.0|,7634.009248387204,ssb-flat,10
hudi,spark,ssb_flat_q_24,72.0;21.0;17.0;72.0;21.0;17.0|,6211.419751498132,ssb-flat,10
hudi,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;116.0;549.0|,201.9069561800265,ssb-flat,10
hudi,spark,ssb_flat_q_25,8.0;12.0;553.0;132.0;27.0;27.0|,2470.25797323197,ssb-flat,10
hudi,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;18.0;26.0|,5556.778720045021,ssb-flat,10
hudi,spark,ssb_flat_q_26,8.0;12.0;553.0;132.0;27.0;27.0|,5406.824259380653,ssb-flat,10
hudi,spark,ssb_flat_q_26,72.0;21.0;17.0;72.0;21.0;17.0|,5354.436811642034,ssb-flat,10
hudi,spark,ssb_flat_q_26,132.0;27.0;27.0;8.0;12.0;553.0|,4625.665061956636,ssb-flat,10
hudi,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;18.0;26.0|,1630.51556929826,ssb-flat,10
hudi,spark,ssb_flat_q_27,8.0;12.0;553.0;132.0;27.0;27.0|,968.8289505448143,ssb-flat,10
hudi,spark,ssb_flat_q_27,132.0;27.0;27.0;8.0;12.0;553.0|,1267.7863519987945,ssb-flat,10
hudi,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;116.0;549.0|,47.792541675016636,ssb-flat,10
hudi,spark,ssb_flat_q_13,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3210.32,ssb-flat,10
hudi,spark,ssb_flat_q_05,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3102.49,ssb-flat,10
hudi,spark,ssb_flat_q_14,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3287.82,ssb-flat,10
hudi,spark,ssb_flat_q_18,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3174.6,ssb-flat,10
hudi,spark,ssb_flat_q_07,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2825.34,ssb-flat,10
hudi,spark,ssb_flat_q_02,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3322.79,ssb-flat,10
hudi,spark,ssb_flat_q_09,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2965.13,ssb-flat,10
hudi,spark,ssb_flat_q_08,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3021.39,ssb-flat,10
hudi,spark,ssb_flat_q_06,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2921.49,ssb-flat,10
hudi,spark,ssb_flat_q_10,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3168.11,ssb-flat,10
hudi,spark,ssb_flat_q_24,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2971.33,ssb-flat,10
hudi,spark,ssb_flat_q_26,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,3018.34,ssb-flat,10
hudi,spark,ssb_flat_q_05,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2771.71,ssb-flat,10
hudi,spark,ssb_flat_q_11,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2774.19,ssb-flat,10
hudi,spark,ssb_flat_q_14,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2750.6,ssb-flat,10
hudi,spark,ssb_flat_q_17,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2621.73,ssb-flat,10
hudi,spark,ssb_flat_q_02,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2970.08,ssb-flat,10
hudi,spark,ssb_flat_q_15,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2623.35,ssb-flat,10
hudi,spark,ssb_flat_q_21,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2661.15,ssb-flat,10
hudi,spark,ssb_flat_q_13,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2604.86,ssb-flat,10
hudi,spark,ssb_flat_q_16,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2755.4,ssb-flat,10
hudi,spark,ssb_flat_q_19,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,3027.49,ssb-flat,10
hudi,spark,ssb_flat_q_04,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2884.97,ssb-flat,10
hudi,spark,ssb_flat_q_25,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2493.26,ssb-flat,10
hudi,spark,ssb_flat_q_07,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2938.84,ssb-flat,10
hudi,spark,ssb_flat_q_20,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2672.03,ssb-flat,10
hudi,spark,ssb_flat_q_23,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2614.53,ssb-flat,10
hudi,spark,ssb_flat_q_09,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,3003.52,ssb-flat,10
hudi,spark,ssb_flat_q_12,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2774.22,ssb-flat,10
hudi,spark,ssb_flat_q_08,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2801.76,ssb-flat,10
hudi,spark,ssb_flat_q_03,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2570.67,ssb-flat,10
hudi,spark,ssb_flat_q_06,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2496.04,ssb-flat,10
hudi,spark,ssb_flat_q_10,8.0;12.0;553.0;132.0;27.0;27.0|1;0;0,2599.22,ssb-flat,10
hudi,spark,ssb_flat_q_26,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2853.43,ssb-flat,10
hudi,spark,ssb_flat_q_11,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2423.46,ssb-flat,10
hudi,spark,ssb_flat_q_22,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2410.43,ssb-flat,10
hudi,spark,ssb_flat_q_21,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2892.38,ssb-flat,10
hudi,spark,ssb_flat_q_27,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2729.66,ssb-flat,10
hudi,spark,ssb_flat_q_16,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2607.46,ssb-flat,10
hudi,spark,ssb_flat_q_23,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2690.98,ssb-flat,10
hudi,spark,ssb_flat_q_08,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2888.3,ssb-flat,10
hudi,spark,ssb_flat_q_06,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2617.62,ssb-flat,10
hudi,spark,ssb_flat_queries,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2856.21,ssb-flat,10
hudi,spark,ssb_flat_q_18,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2667.08,ssb-flat,10
hudi,spark,ssb_flat_q_17,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2675.78,ssb-flat,10
hudi,spark,ssb_flat_q_15,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2577.35,ssb-flat,10
hudi,spark,ssb_flat_q_13,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2599.21,ssb-flat,10
hudi,spark,ssb_flat_q_19,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2593.72,ssb-flat,10
hudi,spark,ssb_flat_q_25,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2589.28,ssb-flat,10
hudi,spark,ssb_flat_q_20,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2739.08,ssb-flat,10
