datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,q1_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,8091.38,ssb-flat,100
hudi,trino,q1_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,8347.64,ssb-flat,100
hudi,trino,q2_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,9634.73,ssb-flat,100
hudi,trino,q2_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,10914.01,ssb-flat,100
hudi,trino,q2_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,11520.89,ssb-flat,100
hudi,trino,q3_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,13706.67,ssb-flat,100
hudi,trino,q3_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16817.66,ssb-flat,100
hudi,trino,q3_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,19311.38,ssb-flat,100
hudi,trino,q3_4,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,20726.58,ssb-flat,100
hudi,trino,q4_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,25463.15,ssb-flat,100
hudi,trino,q4_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,28633.36,ssb-flat,100
hudi,trino,q4_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,34277.72,ssb-flat,100
hudi,trino,q1_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,6301.89,ssb-flat,100
hudi,trino,q1_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,10649.38,ssb-flat,100
hudi,trino,q1_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,13903.1,ssb-flat,100
hudi,trino,q2_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,12116.37,ssb-flat,100
hudi,trino,q2_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,13158.65,ssb-flat,100
hudi,trino,q2_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,13939.65,ssb-flat,100
hudi,trino,q3_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,19133.21,ssb-flat,100
hudi,trino,q3_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,25376.2,ssb-flat,100
hudi,trino,q3_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,24018.88,ssb-flat,100
hudi,trino,q3_4,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,28557.46,ssb-flat,100
hudi,trino,q4_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,32024.01,ssb-flat,100
hudi,trino,q4_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,32948.56,ssb-flat,100
hudi,trino,q4_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,44561.03,ssb-flat,100
hudi,trino,q1_1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,4944.98,ssb-flat,100
hudi,trino,q1_2,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,7067.46,ssb-flat,100
hudi,trino,q1_3,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,7875.92,ssb-flat,100
hudi,trino,q2_1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,8104.48,ssb-flat,100
hudi,trino,q2_2,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,9475.43,ssb-flat,100
hudi,trino,q2_3,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,10202.55,ssb-flat,100
hudi,trino,q3_1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,14339.49,ssb-flat,100
hudi,trino,q3_2,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,15717.12,ssb-flat,100
hudi,trino,q3_3,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,17114.72,ssb-flat,100
hudi,trino,q3_4,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,19936.74,ssb-flat,100
hudi,trino,q4_1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,24985.41,ssb-flat,100
hudi,trino,q4_2,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,27001.75,ssb-flat,100
hudi,trino,q4_3,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,30752.94,ssb-flat,100
hudi,trino,q1_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,6650.93,ssb-flat,100
hudi,trino,q1_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,7580.57,ssb-flat,100
hudi,trino,q1_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,9953.69,ssb-flat,100
hudi,trino,q2_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,10217.6,ssb-flat,100
hudi,trino,q2_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,10944.83,ssb-flat,100
hudi,trino,q2_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,11016.45,ssb-flat,100
hudi,trino,q3_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,13566.58,ssb-flat,100
hudi,trino,q3_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,17501.25,ssb-flat,100
hudi,trino,q3_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,16082.45,ssb-flat,100
hudi,trino,q3_4,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,18621.61,ssb-flat,100
hudi,trino,q4_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,25330.94,ssb-flat,100
hudi,trino,q4_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,29337.72,ssb-flat,100
hudi,trino,q4_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,33266.21,ssb-flat,100
hudi,trino,q1_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,6435.34,ssb-flat,100
hudi,trino,q1_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,8038.22,ssb-flat,100
hudi,trino,q1_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,11106.1,ssb-flat,100
hudi,trino,q2_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,13956.19,ssb-flat,100
hudi,trino,q2_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,14792.21,ssb-flat,100
hudi,trino,q2_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,15687.64,ssb-flat,100
hudi,trino,q3_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,22029.79,ssb-flat,100
hudi,trino,q3_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,23533.06,ssb-flat,100
hudi,trino,q3_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,22695.11,ssb-flat,100
hudi,trino,q3_4,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,25715.77,ssb-flat,100
hudi,trino,q4_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,29212.98,ssb-flat,100
hudi,trino,q4_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,36395.03,ssb-flat,100
hudi,trino,q4_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,43499.86,ssb-flat,100
hudi,trino,q1_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,6596.5,ssb-flat,100
hudi,trino,q1_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,7976.96,ssb-flat,100
hudi,trino,q1_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,8558.58,ssb-flat,100
hudi,trino,q2_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,10761.96,ssb-flat,100
hudi,trino,q2_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,13589.32,ssb-flat,100
hudi,trino,q2_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,15179.97,ssb-flat,100
hudi,trino,q3_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,17486.62,ssb-flat,100
hudi,trino,q3_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,18249.82,ssb-flat,100
hudi,trino,q3_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,21807.96,ssb-flat,100
hudi,trino,q3_4,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,25113.65,ssb-flat,100
hudi,trino,q4_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,27232.68,ssb-flat,100
hudi,trino,q4_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31835.67,ssb-flat,100
hudi,trino,q4_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,39310.73,ssb-flat,100
hudi,trino,q1_1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,6356.68,ssb-flat,100
hudi,trino,q1_2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,7917.16,ssb-flat,100
hudi,trino,q1_3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,11058.57,ssb-flat,100
hudi,trino,q2_1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,14097.75,ssb-flat,100
hudi,trino,q2_2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,13815.48,ssb-flat,100
hudi,trino,q2_3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,15317.43,ssb-flat,100
hudi,trino,q3_1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,17987.92,ssb-flat,100
hudi,trino,q3_2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,22446.19,ssb-flat,100
hudi,trino,q3_3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,24104.64,ssb-flat,100
hudi,trino,q3_4,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,26457.89,ssb-flat,100
hudi,trino,q4_1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,27914.34,ssb-flat,100
hudi,trino,q4_2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,32858.62,ssb-flat,100
hudi,trino,q4_3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,47815.27,ssb-flat,100
hudi,trino,q1_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,7268.17,ssb-flat,100
hudi,trino,q1_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,7828.4,ssb-flat,100
hudi,trino,q1_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,9433.85,ssb-flat,100
hudi,trino,q2_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,11793.41,ssb-flat,100
hudi,trino,q2_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,13735.8,ssb-flat,100
hudi,trino,q2_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,14478.11,ssb-flat,100
hudi,trino,q3_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,14524.99,ssb-flat,100
hudi,trino,q3_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,19110.04,ssb-flat,100
hudi,trino,q3_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,20760.7,ssb-flat,100
hudi,trino,q3_4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,24018.2,ssb-flat,100
hudi,trino,q4_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,26544.81,ssb-flat,100
hudi,trino,q4_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,37641.64,ssb-flat,100
hudi,trino,q4_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,45880.19,ssb-flat,100
hudi,trino,q1_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,7135.56,ssb-flat,100
hudi,trino,q1_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,9329.65,ssb-flat,100
hudi,trino,q1_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,10629.14,ssb-flat,100
hudi,trino,q2_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,12168.5,ssb-flat,100
hudi,trino,q2_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,12944.11,ssb-flat,100
hudi,trino,q2_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,12843.15,ssb-flat,100
hudi,trino,q3_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,18305.56,ssb-flat,100
hudi,trino,q3_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,20800.2,ssb-flat,100
hudi,trino,q3_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,24520.41,ssb-flat,100
hudi,trino,q3_4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,22503.15,ssb-flat,100
hudi,trino,q4_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,29424.66,ssb-flat,100
hudi,trino,q4_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,29305.55,ssb-flat,100
hudi,trino,q4_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|1;0;1,42345.77,ssb-flat,100
hudi,trino,q1_1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,6194.81,ssb-flat,100
hudi,trino,q1_2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,6604.44,ssb-flat,100
hudi,trino,q1_3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,10349.52,ssb-flat,100
hudi,trino,q2_1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,12204.8,ssb-flat,100
hudi,trino,q2_2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,12430.94,ssb-flat,100
hudi,trino,q2_3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,13549.03,ssb-flat,100
hudi,trino,q3_1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,13935.44,ssb-flat,100
hudi,trino,q3_2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,17264.22,ssb-flat,100
hudi,trino,q3_3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,19308.18,ssb-flat,100
hudi,trino,q3_4,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,22620.15,ssb-flat,100
hudi,trino,q4_1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,22939.74,ssb-flat,100
hudi,trino,q4_2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,31369.16,ssb-flat,100
hudi,trino,q4_3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,38614.47,ssb-flat,100
hudi,trino,q1_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,6137.69,ssb-flat,100
hudi,trino,q1_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,11144.48,ssb-flat,100
hudi,trino,q1_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,12014.65,ssb-flat,100
hudi,trino,q2_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,13488.26,ssb-flat,100
hudi,trino,q2_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,13550.79,ssb-flat,100
hudi,trino,q2_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,15301.47,ssb-flat,100
hudi,trino,q3_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,18924.7,ssb-flat,100
hudi,trino,q3_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,24304.96,ssb-flat,100
hudi,trino,q3_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,28095.33,ssb-flat,100
hudi,trino,q3_4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,25141.61,ssb-flat,100
hudi,trino,q4_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,31641.42,ssb-flat,100
hudi,trino,q4_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,37863.19,ssb-flat,100
hudi,trino,q4_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,48317.19,ssb-flat,100
hudi,trino,q1_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,5459.66,ssb-flat,100
hudi,trino,q1_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,7219.75,ssb-flat,100
hudi,trino,q1_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,9622.88,ssb-flat,100
hudi,trino,q2_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,10391.69,ssb-flat,100
hudi,trino,q2_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,11232.99,ssb-flat,100
hudi,trino,q2_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,12397.34,ssb-flat,100
hudi,trino,q3_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,13715.49,ssb-flat,100
hudi,trino,q3_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,14606.29,ssb-flat,100
hudi,trino,q3_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,14588.04,ssb-flat,100
hudi,trino,q3_4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,21240.55,ssb-flat,100
hudi,trino,q4_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,20894.55,ssb-flat,100
hudi,trino,q4_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,29238.66,ssb-flat,100
hudi,trino,q4_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,35577.48,ssb-flat,100
hudi,trino,q1_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,5988.96,ssb-flat,100
hudi,trino,q1_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,6915.51,ssb-flat,100
hudi,trino,q1_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,8436.51,ssb-flat,100
hudi,trino,q2_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,8471.17,ssb-flat,100
hudi,trino,q2_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,8655.08,ssb-flat,100
hudi,trino,q2_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,10607.26,ssb-flat,100
hudi,trino,q3_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,13794.65,ssb-flat,100
hudi,trino,q3_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,14369.25,ssb-flat,100
hudi,trino,q3_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,17480.22,ssb-flat,100
hudi,trino,q3_4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,18299.36,ssb-flat,100
hudi,trino,q4_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,23835.37,ssb-flat,100
hudi,trino,q4_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,22137.75,ssb-flat,100
hudi,trino,q4_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,33783.1,ssb-flat,100
hudi,trino,q1_1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,10641.37,ssb-flat,100
hudi,trino,q1_2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,9444.21,ssb-flat,100
hudi,trino,q1_3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,11319.61,ssb-flat,100
hudi,trino,q2_1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,10821.87,ssb-flat,100
hudi,trino,q2_2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,13923.32,ssb-flat,100
hudi,trino,q2_3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,13268.59,ssb-flat,100
hudi,trino,q3_1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,13143.52,ssb-flat,100
hudi,trino,q3_2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,16544.65,ssb-flat,100
hudi,trino,q3_3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,18353.45,ssb-flat,100
hudi,trino,q3_4,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,16859.89,ssb-flat,100
hudi,trino,q4_1,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,19868.96,ssb-flat,100
hudi,trino,q4_2,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,18344.36,ssb-flat,100
hudi,trino,q4_3,136.0;17.0;36.0;21.0;128.0;155.0;232.0|,22967.82,ssb-flat,100
hudi,trino,q1_1,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,10205.93,ssb-flat,100
hudi,trino,q1_2,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,10714.37,ssb-flat,100
hudi,trino,q1_3,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,11480.26,ssb-flat,100
hudi,trino,q2_1,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,12314.48,ssb-flat,100
hudi,trino,q2_2,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,12217.23,ssb-flat,100
hudi,trino,q2_3,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,11994.92,ssb-flat,100
hudi,trino,q3_1,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,15114.99,ssb-flat,100
hudi,trino,q3_2,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,17171.48,ssb-flat,100
hudi,trino,q3_3,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,19049.61,ssb-flat,100
hudi,trino,q3_4,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,19061.6,ssb-flat,100
hudi,trino,q4_1,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,17506.7,ssb-flat,100
hudi,trino,q4_2,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,19028.57,ssb-flat,100
hudi,trino,q4_3,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,17946.49,ssb-flat,100
hudi,trino,q1_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,7574.03,ssb-flat,100
hudi,trino,q1_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,8307.29,ssb-flat,100
hudi,trino,q1_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,7710.01,ssb-flat,100
hudi,trino,q2_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,8823.76,ssb-flat,100
hudi,trino,q2_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,7629.21,ssb-flat,100
hudi,trino,q2_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,9677.08,ssb-flat,100
hudi,trino,q3_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,8559.1,ssb-flat,100
hudi,trino,q3_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,10565.87,ssb-flat,100
hudi,trino,q3_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,10536.19,ssb-flat,100
hudi,trino,q3_4,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,11711.82,ssb-flat,100
hudi,trino,q4_1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,10685.73,ssb-flat,100
hudi,trino,q4_2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,14803.43,ssb-flat,100
hudi,trino,q4_3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,15792.02,ssb-flat,100
hudi,trino,q1_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12068.94,ssb-flat,100
hudi,trino,q1_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12520.61,ssb-flat,100
hudi,trino,q1_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,11179.43,ssb-flat,100
hudi,trino,q2_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12238.4,ssb-flat,100
hudi,trino,q2_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12832.55,ssb-flat,100
hudi,trino,q2_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,13568.55,ssb-flat,100
hudi,trino,q3_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,14230.36,ssb-flat,100
hudi,trino,q3_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,13087.1,ssb-flat,100
hudi,trino,q3_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,13164.92,ssb-flat,100
hudi,trino,q3_4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,14029.67,ssb-flat,100
hudi,trino,q4_1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12636.77,ssb-flat,100
hudi,trino,q4_2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,13847.33,ssb-flat,100
hudi,trino,q4_3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,15058.72,ssb-flat,100
hudi,trino,q1_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,7843.48,ssb-flat,100
hudi,trino,q1_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,9328.85,ssb-flat,100
hudi,trino,q1_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,7864.44,ssb-flat,100
hudi,trino,q2_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,10122.05,ssb-flat,100
hudi,trino,q2_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,10018.84,ssb-flat,100
hudi,trino,q2_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,8664.48,ssb-flat,100
hudi,trino,q3_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,9489.65,ssb-flat,100
hudi,trino,q3_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,9749.07,ssb-flat,100
hudi,trino,q3_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,9245.62,ssb-flat,100
hudi,trino,q3_4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,10619.9,ssb-flat,100
hudi,trino,q4_1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,9717.9,ssb-flat,100
hudi,trino,q4_2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,11836.68,ssb-flat,100
hudi,trino,q4_3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|,10999.01,ssb-flat,100
hudi,trino,q1_1,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,9283.96,ssb-flat,100
hudi,trino,q1_2,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,8986.93,ssb-flat,100
hudi,trino,q1_3,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,11262.13,ssb-flat,100
hudi,trino,q2_1,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,12234.21,ssb-flat,100
hudi,trino,q2_2,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,12142.28,ssb-flat,100
